Type,34304_s_at,31736_at,37091_g_at,39958_at,34459_at,34069_s_at,31954_f_at,36283_at,36272_r_at,34421_g_at,36683_at,32060_at,38286_at,34587_at,40184_at,31665_s_at,36239_at,35359_at,AFFX-YEL018w/_at,39054_at,41548_at,33066_at,36646_at,32012_at,41497_at,34100_at,361_at,34885_at,37841_at,36046_at,616_s_at
1,0.9734536140382412,0.40345990323999403,0.27305291167741275,0.2181888395443136,0.2334698210494389,0.007083313255914802,0.011973739349071099,0.27476680604696047,0.2787004265359833,0.2947705822995192,0.11099362729688796,0.4473298330258738,0.15941461887619343,0.3023888720895071,0.236721207594994,0.3368044598716735,0.12239915074309979,0.11834767909534268,0.2438809477188173,0.06515263316115984,0.2057093425605536,0.3157279738256602,0.2513591573224601,0.3081662489557227,0.17156980950084397,0.21473577235772356,0.46508777479044755,0.37246047071869687,0.21590796389963304,0.20038706555922908,0.18671129578331794
1,0.5078976340800324,0.34243512681425003,0.3189540476921502,0.24599343502606683,0.3247270245677889,0.22085963475160214,0.018167341807515017,0.2963171437761338,0.3779381069062528,0.2057933163174452,0.0992769982567942,0.4363085946738564,0.15968852715604945,0.4685515573026912,0.042376717133998675,0.4464079099610813,0.4739030431705592,0.13264810461072143,0.43543176032896025,0.13507693148588448,0.26007785467128025,0.27572641582924357,0.3583503227998641,0.40037593984962405,0.41219556305763205,0.3789126016260162,0.21073857346196426,0.4228476378028029,0.3118615491421204,0.28154987501007983,0.15885657125269312
4,0.12650818972296493,0.7462981967453451,0.78855797768908,0.7834524039389844,0.8081589323627542,0.5223341203681395,0.03263584299483168,0.8001769057574784,0.6935293583809783,0.7124710630972874,0.7791272540222329,1.0,0.4820785725465644,0.6215099284346335,0.32783397831941524,1.0,0.2686482661004954,0.6409349680377717,0.9820834149206971,0.1819354486075811,0.6773356401384082,0.913998597803225,0.6496772001359158,0.7793441938178779,0.7512056908608632,0.4403455284552845,0.6673651747588171,0.05761046211498385,0.8610532579589407,0.7980807999354891,0.7029855340104647
1,0.32911676814883056,0.6493915848116112,0.2771466584791731,0.33326897084379226,0.2888231725811343,0.14595480171541464,0.014225450481910882,0.3345127050498552,0.3764406933478537,0.37626877188817,0.40625267910725,0.358213897166643,0.43876193457505086,0.4505594194133655,0.16031864575553897,0.49595035237193646,0.12519462137296533,0.4600812170905629,0.39073820246720187,0.09401218878959305,0.27681660899653976,0.37625613461089036,0.3657832144070676,0.3911862990810359,0.39058355437665776,0.3652439024390243,0.5301676419421161,0.2104506433665373,0.3579291877417435,0.3467462301427304,0.3927746999076639
1,0.24938773676050957,0.3326491716757073,0.3876266502916794,0.31294651477119134,0.34133303002729753,0.3096901652773093,0.023872049168878334,0.35240431006754586,0.42649060713313364,0.44429275241882826,0.09921984396879376,0.3527269287167115,0.17354046016591013,0.4645701038201793,0.18421707742096094,0.5597454507205217,0.11357041755130928,0.0396564789088154,0.37497552379087523,0.08029570112869285,0.23378027681660896,0.2301550206434525,0.36671763506625893,0.44590643274853803,0.3349409211478177,0.42520325203252035,0.33518503874743,0.18225723189874385,0.4016661707825052,0.23389242802999757,0.17876654355186208
4,0.17881456849484353,0.26484386453599174,0.27182478763688467,0.4032631782197335,0.41340612678192296,0.20763263142678168,0.017488476044140243,0.5453522032807976,0.2345947908158635,0.6040244553926515,0.4232275026433858,0.2430821626223925,0.5070433557677257,0.25209152303195237,0.2770724421209858,0.3999158514778584,0.07137296532200992,0.444731575572697,0.5154689641668299,0.14636385996556528,0.26574394463667816,0.1579808366440757,0.3396194359497112,0.26608187134502925,0.356040511212925,0.5180894308943089,0.6109837102641151,0.023983327916180727,0.29554696023009025,0.418917829207322,0.5929132040627885
1,0.2979643651560429,0.3484826271807652,0.19967250025585917,0.2542961961768681,0.13936912344555658,0.21071652291235005,0.01235368068165945,0.35115792859440337,0.25492331427534254,0.2967293880216062,0.21890092304175118,0.508632515018211,0.3259117232743778,0.19806471121862712,0.202638785163057,0.29546649836962235,0.11231422505307856,0.2282044805409291,0.188271000587429,0.10790084993577655,0.17084775086505188,0.33317753369167247,0.31804281345565755,0.21251044277360068,0.22685073547142512,0.2553861788617886,0.4281195634983394,0.3214232453205361,0.20271744520480015,0.41303120716071284,0.09568328716528161
4,0.01118925112903589,0.6345110687582466,0.9281547436291064,0.7442556478084573,0.939111313315135,0.5162627090059269,0.04474367928481631,0.7820842714699261,0.9396496959796714,0.6896776874220929,0.36278684308290227,0.8632042003689513,0.49953044294881827,0.8210865840137083,0.4155747165455903,0.9517197854212684,0.24975230007077143,0.9724872248236733,0.8055609947131388,0.2426389002760241,0.7858996539792388,0.8359429773311521,0.7538226299694191,0.8775062656641603,0.8638172172654931,0.9951219512195122,0.6260477621382255,0.060046268856470957,0.7956957254785282,0.8166276913152164,0.7403816558941212
2,0.6856337205383424,0.089209793285442,0.03428512946474262,0.056188453369376334,0.10228996057021533,0.08133763793186527,0.006369604693392933,0.0,0.0,0.19315011574761082,0.3734175406509873,0.4655881935575421,0.06515104085146346,0.0,0.19175323058818203,0.0,0.16033262561924985,0.1954456253521674,0.17436851380458196,0.10827252603099122,0.07067474048442904,0.22100179169587908,0.0,0.19308688387635758,0.08174584036653,0.017784552845528455,0.29728767989878224,0.22896200982735215,0.24139640979867102,0.09466978469478268,0.13854262850107724
1,0.4147999191138473,0.2844157748130772,0.2520724593183912,0.3209113728519019,0.19510160752198968,0.021635426203440458,0.010018158960748707,0.3695722097137343,0.28632362283328794,0.49171959399299575,0.42902866287543223,0.6189395014426943,0.16817968383158552,0.3129724826126398,0.07993301197184693,0.3005154096981172,0.2669143665958953,0.3099267491790856,0.31035833170158605,0.06431636194692683,0.19870242214532868,0.24211264314092076,0.2794767244308529,0.23099415204678367,0.22974439353749698,0.06829268292682926,0.3677052032263166,0.3285165286886029,0.2703560448279282,0.3763406176921216,0.2337642351492767
1,0.7326150942548363,0.25663392464448026,0.08842493091802271,0.10378451438501642,0.3575219896875948,0.19452609261311615,0.011286492526889232,0.09753940173689288,0.2708957255649333,0.3767436338814032,0.05629697368045036,0.3565110448890781,0.1916184066364063,0.2750730773107549,0.34256681829497365,0.47901546229094355,0.07009907997169144,0.11325703849068337,0.17730565889954963,0.05555464458473395,0.08451557093425605,0.12238061852457738,0.25874957526333675,0.15810359231411866,0.2225102483723173,0.29532520325203254,0.2056776846433655,0.13947192321664148,0.23534662302886042,0.32521570841061204,0.07971683594952292
1,0.580290740782349,0.38982553877730536,0.3799508750383788,0.4589206410503958,0.33898240824992415,0.22500361393533466,0.016918564045257718,0.4997989707301383,0.394772665396134,0.35795690627411403,0.20184036807361472,0.7672295539473062,0.3725152606041634,0.3691160165305916,0.2530269083667142,0.38818765120437576,0.34647912243453644,0.2569413410534906,0.39396906207166627,0.021614604684211957,0.2631055363321799,0.38661681078133514,0.3344376486578322,0.4957706766917293,0.3555280925970581,0.283739837398374,0.4303337023564764,0.25480756361967766,0.3576316572448676,0.43516651882912666,0.18655740227762385
1,0.13766373828835912,0.2600058642427796,0.28257087299150546,0.24879320332110447,0.26653017895056114,0.1456656868886426,0.020706802626065095,0.28859761981344484,0.2716217442599147,0.5185492966106725,1.0,0.0757296248994844,0.6791360150258257,0.38977925612337466,0.2878448412428995,0.3480593247081098,0.05831564048124557,0.18176695746789204,0.40424906990405324,0.16046568828400423,0.28425605536332177,0.29929111163044325,0.3762317363234795,0.2451963241436926,0.05268869061972507,0.28252032520325204,0.47959829195002374,0.2529032751467411,0.3046712288009521,0.37924360938633983,0.22310710987996304
1,0.30837284022738,0.3885427356692566,0.3905434448879337,0.4116624831048465,0.32605398847437067,0.4080855779887245,0.031616147506635,0.532566741717594,0.464878845630275,0.5568350448151006,0.2082130711856657,0.5008750768648597,0.4530442948818281,0.5791754863421025,0.20922443252540338,0.5351320079941096,0.25966029723991507,0.15656634348223133,0.5613373800665753,0.12159547429695826,0.34424740484429067,0.2819584014956765,0.4624108053007136,0.47504177109440265,0.4866771159874608,0.7084857723577236,0.38397517001423376,0.24764353861155192,0.398294158484578,0.41315216514797193,0.1965027700831025
2,0.5163457433662121,0.4752968772907198,0.21133967864087608,0.2698397374010427,0.31255686988171066,0.07801281742398689,0.012934767425618103,0.28940173689289156,0.3662764316181142,0.24977740844067192,0.3284656931386277,0.5800577077716285,0.1540147127876037,0.25420824513657897,0.24898725869599658,0.3104028610497528,0.08092710544939845,0.2941107894378922,0.36792637556295277,0.059173020688147344,0.18961937716262972,0.6735997507205733,0.3190621814475026,0.2669172932330827,0.16499879430913914,0.2659552845528455,0.1384627550213506,0.23884289620098273,0.38966577407517605,0.3602935247157487,0.27750846414281316
1,0.4698811422922237,0.4448761178712798,0.5460034796847815,0.45269357018729484,0.5122838944494996,0.20416325350551726,0.02736136331889929,0.42779028626568033,0.6261911244214539,0.5820620882056152,0.25236475866601893,0.5950049666524762,0.25993895758334634,0.6285656687833887,0.05347726706950007,0.6681392658041443,0.2308209483368719,0.27464200361396623,0.746818092813785,0.08282364515864556,0.44230103806228366,0.5167874113889538,0.6359157322460075,0.45864661654135336,0.44700988666505914,0.5320121951219512,0.40261742843586906,0.04559203104984418,0.5283149856193593,0.44036771228126764,0.2430747922437673
1,0.20196822971667377,0.3945902360357718,0.4630027632790912,0.4490249082834525,0.30148619957537154,0.3457813328193514,0.023332867718955163,0.4193470569314892,0.45312641800526365,0.4947468391998575,0.18063612722544506,0.34818598930987177,0.10655032086398497,0.4831166213083358,0.1467852535813701,0.6439465656884401,0.13605803255484786,0.3053412866496979,0.5497356569414529,0.018272252739744747,0.3694636678200692,0.4093635584638155,0.41870540265035683,0.481203007518797,0.3741861586689173,0.48800813008130084,0.3405029258263483,0.18632200829780318,0.4365764157492809,0.4147246189823401,0.23318713450292397
1,0.28713460803918484,0.2640375311537897,0.2453177770954866,0.4034562656883568,0.17318774643615406,0.3325302365922999,0.010688643665316386,0.29551302669668705,0.35511389418277517,0.3391701786668249,0.1914382876575315,0.4413698500543966,0.33264204100798245,0.38625138594899705,0.2781587344694141,0.30987693278636796,0.09391365888181176,0.29951230885810326,0.31300176228705695,0.13063868164302694,0.21435986159169546,0.2566020098153774,0.3803092082908597,0.358187134502924,0.39546660236315406,0.4565040650406504,0.3186383046022458,0.5011567214117737,0.26252107507686206,0.2680428997661479,0.14677593105570944
1,0.41954074639944283,0.2658701070224307,0.07327806775150957,0.242421316856536,0.08765544434334242,0.014552112947525658,0.009018019276435257,0.10397233837246701,0.1890371177057809,0.22858669199263962,0.15654559483325237,0.3418475947211579,0.1616450148693066,0.29120048382219527,0.13515287301695067,0.23372252024823814,0.18174097664543526,0.3251209512891755,0.11141570393577445,0.06027711732393211,0.13079584775086503,0.20207213523408893,0.19257560312606187,0.12134502923976612,0.24975886182782736,0.2681910569105691,0.2996599715325004,0.456673613368258,0.18030348110681346,0.19966131763567452,0.16682056017236072
3,0.5892780910867954,0.32355959536724815,0.25278886500869924,0.19443908090364936,0.2123900515620261,0.11482677203295909,0.012308981701354938,0.24348665165648117,0.33124602958526184,0.23802457410814978,0.24559197553796472,0.37874272740173115,0.21983095946157458,0.10462654974296941,0.22599407065426486,0.39328915535920905,0.337721160651097,0.22630034779567493,0.3041903270021539,0.05860457489546609,0.18607266435986156,0.23954194905351717,0.24252463472646962,0.18379281537176276,0.26681938750904266,0.35010162601626016,0.44377668828087935,0.18271609659101773,0.25151244669245265,0.20578985565680186,0.03251000307787011
4,0.17099557372997506,0.38425450813663675,0.2697779142360045,0.5818690866962734,0.35562632696390656,0.22170288632968727,0.017549937142058946,0.4625281440977806,0.275161085397949,0.652222947705823,0.40233761037921867,0.325008277754127,0.7404914697135703,0.4545912710412256,0.12689252495077738,0.24297885768381192,0.06666666666666668,0.626517962966561,0.4428235754846289,0.14813478724276458,0.2672145328719723,0.43655059593362927,0.32594291539245673,0.5511695906432749,0.41891728960694474,0.2917682926829268,0.7469555590700617,0.0,0.17762570663493005,0.5523748084831868,0.40858725761772846
1,0.45971420226031867,0.442603723794165,0.3122505373042677,0.34128210079165866,0.2760084925690021,0.20705440177323758,0.01760581086743959,0.3893534898681248,0.34676467919048914,0.6800023743099661,0.46577887005972624,0.2864102927959888,0.36903271247456565,0.43785908678560626,0.4807522574512865,0.45471757652256234,0.17866242038216562,0.26943478345347505,0.16320736244370473,0.18299035281899917,0.41989619377162624,0.36784295396120587,0.35032279986408427,0.3630952380952381,0.2273330118157704,0.41026422764227644,0.40352680689546105,0.2911534711202034,0.23752851333928393,0.3082009515361664,0.13619575253924282
1,0.47159997303794904,0.5936079753701802,0.3743731450209804,0.38395443135740487,0.3717015468607825,0.40880836505565454,0.4768934208688364,0.5078803473785783,0.44495870768672297,0.2508458479254467,0.3359529048666876,0.47012913296438197,0.3410549381749882,0.32154016732184254,0.18134292891574444,0.556432102661197,0.1518046709129512,0.45487399693007163,0.5075386724104171,0.11694679019431005,0.36288927335640137,0.31627327257147303,0.41896024464831805,0.3333333333333333,0.3472389679286231,0.5209349593495934,0.3215245927566029,0.19264669330631132,0.4518496479222454,0.4877832432868317,0.18859649122807015
1,0.5677646212955265,0.7137516493182817,0.6498823047794493,0.6080324386947288,0.6495298756445254,0.33426492555293214,0.04301718117055455,0.6391926664522354,0.5521372175333515,0.6177954531964148,0.07281456291258251,0.7300033111016508,0.27191266238848016,0.7321842556193932,0.15454771765451378,0.6271168612601241,1.0,0.2544737404550489,0.7831407871548854,0.14007816129649364,0.508477508650519,0.4875749785775493,0.6685355079850493,0.7600250626566416,0.37997347480106103,0.7478658536585365,0.27479044757235493,0.26147257327495554,0.6233263909550728,0.4231110394323038,0.18809633733456446
2,0.4383130743478554,0.24314616625128274,0.15689284617746393,0.19212203128016994,0.1957082195935699,0.07613357104996868,0.013527028914652885,0.21735284657446122,0.2374081132589164,0.31928533270018394,0.40088017603520704,0.37221512700439896,0.12814994521834402,0.17911500856768464,0.18967117025369454,0.23929735984011782,0.01242038216560509,0.061379136145491286,0.17906794595653025,0.081364269902435,0.15216262975778547,0.28908623510165926,0.20939517499150528,0.16311612364243946,0.20285748734024595,0.28048780487804875,0.22180926775264906,0.3198936963462899,0.20519686601209955,0.06257559874203694,0.2200677131425054
1,0.5610128743793111,0.2316375897962175,0.07430150445194966,0.15060822552616338,0.056945708219593556,0.09213125813135449,0.0017320854867998333,0.13308137664844,0.14620201470187857,0.19558378346293107,0.11367987883290943,0.3641738801381202,0.5069650962591955,0.15290797298659406,0.31292008961911877,0.11107604922688545,0.07462845010615712,0.29088542172654325,0.20011748580379868,0.08298215408160475,0.07820069204152248,0.25223961984887433,0.05215766224940537,0.231203007518797,0.0,0.04400406504065039,0.3554483631187727,0.17151215035466416,0.18189031042348505,0.33037658253366664,0.1356186518928901
1,0.1206944974947761,0.4600864975809998,0.46617541705045534,0.5083027611508014,0.49249317561419476,0.3108948103888594,0.027880988964939235,0.5011659697651978,0.6092204374262638,0.5623553154864367,0.4374446317834995,0.33295492171609664,0.24661527625606508,0.4992440278197762,1.0,0.6159671820763648,0.16928520877565467,0.34849515223346994,0.5479733698844723,0.3277663906425077,0.4126730103806228,0.5169821609410298,0.5283724091063541,0.5281954887218046,0.4682903303592959,0.7103150406504064,0.7318915071959514,0.21481941762422804,0.3110185460676386,0.4498830739456495,0.27468067097568477
1,0.298087941222729,0.30662659434100564,0.30119742093951485,0.4306815987642402,0.31634819532908703,0.24589216016961404,0.01694650090794804,0.22483113541331615,0.2934930574462292,0.2116103757345521,0.25336495870602693,0.5023887233338062,0.3134684614180623,0.151093639754057,0.4763165636952045,0.36836015567476593,0.1059094125973107,0.24751782695707925,0.0,0.058090787352081105,0.19653979238754324,0.4027420736932305,0.38107373428474345,0.31704260651629074,0.3441041716903786,0.45274390243902435,0.6302388106911275,0.4358220369768465,0.30774571060200334,0.4256914764938311,0.06759772237611572
1,0.8105972094277306,0.3932707814103503,0.3065704636168253,0.4311643174357984,0.3099787685774947,0.26723847154628244,0.0217292918005308,0.29836764232872304,0.3357382702604592,0.46667062384994357,0.3192352756265539,0.40087980701007514,0.1469909218970105,0.4612942243725431,0.11986557132188201,0.3476911749237404,0.2644196744515216,0.3377698330969359,0.2964068925004895,0.10101391052444589,0.37305363321799306,0.37800888057957466,0.322375127420999,0.4105054302422724,0.39673257776706056,0.6047764227642276,0.5001383836786335,0.1675869452995048,0.610334225924824,0.315135876139021,0.27841258848876577
2,0.684600175253331,0.0,0.0,0.23942846109287508,0.1665150136487716,0.05478725967330024,0.0,0.20521067867481504,0.112351393048371,0.1125422923962723,0.4898408253079187,0.6789177427747031,0.1456018156205979,0.03316197963914927,0.271776766922398,0.18691490480698433,0.02869780608634112,0.29290613402762933,0.08155472880360289,0.10426607635757425,0.10856401384083043,0.22964867180805482,0.18008834522595993,0.03790726817042609,0.10435254400771639,0.11351626016260163,0.25770994780958406,0.2359023382979944,0.20440345135376375,0.18498508184823806,0.2178362573099415
1,0.20348484508054912,0.24813077261398614,0.18278579469859788,0.2626955010619811,0.27775250227479525,0.06953211583867393,0.020444196116776087,0.1867159858475394,0.2683546601324984,0.4837656556063394,0.16869088103334953,0.27732841398230923,0.6205979026451713,0.34230420320532196,0.14979518863014007,0.24950036814978438,0.4544585987261147,0.2346163561116832,0.4158997454474251,0.1815419092126479,0.21202422145328717,0.2731167718314248,0.4389228678219504,0.3392857142857143,0.2781528816011575,0.2834349593495935,0.4307686224893247,0.26898648261094005,0.20321332936626002,0.1710345939843561,0.1724376731301939
1,0.5379715550362865,0.4908371206567951,0.35615597175314706,0.3355860204672717,0.2706248104337276,0.19004481279814966,0.02283559156306747,0.3771309102605339,0.3307922679008985,0.5204487445836053,0.12994027376903952,0.3874461945981741,0.11997182657692909,0.3692168128212881,0.21571955552538075,0.38340170400757345,0.19840764331210192,0.05492840072279326,0.4603485412179361,0.06211910032521658,0.2403114186851211,0.22201448936667445,0.33494733265375476,0.26033834586466165,0.32607909332047263,0.4128048780487805,0.346077811165586,0.3353268454964342,0.28999305762173955,0.3210224981856302,0.12172976300400122
1,0.5140427348506977,0.6147192493769241,0.6484494933988332,0.6752268777756324,0.6135881104033971,0.3105093239531634,0.03888252549238721,0.5115792859440335,0.5421544604773573,0.7630438653766249,0.3422112994027377,0.5890449836809989,0.30849898262638914,0.7811712528978932,0.5849457985380316,0.7922583359629747,0.2289101203113942,0.2838129286727417,0.7087331114157039,0.09850509688174687,0.5424740484429065,0.5512970320168263,0.646449201495073,0.5457393483709273,0.5303834096937545,0.6811991869918699,0.46599715325003954,0.2655870600156779,0.44966775761182187,0.4914119829046044,0.21945213911972913
2,0.5534410317478149,0.15620876704295555,0.2555521440998874,0.2909828152152925,0.2346072186836518,0.23553221221028284,0.017421427573683475,0.23102283692505626,0.26917143116435244,0.5561227518252507,0.07995884891263966,0.1449789508537912,0.0256299890436688,0.32244733393811104,0.07812252472446646,0.40528031976438417,0.07721160651096957,0.0041774340839761505,0.41991384374388097,0.06754119865540706,0.2265570934256055,0.28955363402664175,0.418280665987088,0.2887426900584795,0.2844224740776465,0.3347560975609756,0.26526174284358695,0.17049117641435482,0.2804720817217098,0.29304088379969356,0.17701600492459216
1,0.4721729166198575,0.5175927283389532,0.28379899703203354,0.2924309712299672,0.23718531998786774,0.15202621307762731,0.01235368068165945,0.3280797684142811,0.32825120246846357,0.3311568825310144,0.26270968479410167,0.40579915803415156,0.32305525121302237,0.30259046467090006,0.05920293298934075,0.29178500052592826,0.23092710544939843,0.08084792196941731,0.3200509105149794,0.10266458965319339,0.19204152249134945,0.21321180961283787,0.28015630309208295,0.3005430242272347,0.5519652761032071,0.2577235772357723,0.4021429701091254,0.31430701871785555,0.23842110482991172,0.2203854527860656,0.1059556786703601
1,0.1265194239108455,0.4926696965254361,0.6335073175724082,0.5643946707858659,0.47459811950257813,0.3919433334939527,0.041681799133957254,0.5747024766806047,0.6455213721753335,0.7282008666231377,0.18000743005744005,0.42263847500118246,0.1969400532164658,0.7220038302590464,0.24059112408626973,0.7767960450194593,0.19571832979476295,0.19047156430333997,0.71999216761308,0.12740291328468747,0.5487024221453286,0.3842019163355924,0.626401630988787,0.6280284043441938,0.5081986978538703,0.6454268292682926,0.5419104855290211,0.24777928608301628,0.5768124566101358,0.3569873397306668,0.27570021545090795
3,0.7083043116813086,0.1761471924937692,0.11513662879950874,0.09586792817146168,0.0,0.22603960873126774,1.0,0.12954326149887424,0.15618477175787274,0.38671573573930074,0.002257594376018058,0.4467622156000189,0.1865315385819377,0.17407519403285954,0.01154185620205038,0.18102450825707372,0.029511677282377923,0.10117162453611055,0.17906794595653025,0.13862971769014237,0.08027681660899653,0.034587520448702946,0.15010193679918452,0.12552213868003345,0.2488545936821799,0.2815040650406504,0.4603036533291159,0.05234881364357686,0.0,0.7794532698975889,0.05840258541089566
3,0.33637405351967103,0.23926110540976395,0.18176235799815782,0.20042479243097125,0.2643312101910828,0.31128029682455544,0.1255817851655259,0.3714216789964619,0.3051093565659316,0.2849171959399299,0.10593547280884746,0.3857433423206092,0.2343480982939427,0.128616066928737,0.3004050965216014,0.3040917218891343,0.10046001415428168,0.34575553267142045,0.28304288231838654,1.0,0.09999999999999998,0.3151047752590169,0.28406388039415564,0.27756892230576447,0.2956353990836749,0.15721544715447153,0.16894670251462912,0.19396592929659867,0.6177724883467222,0.33852108700911215,0.2931286549707602
3,0.29232480284000273,0.2792845623808825,0.19721625217480296,0.2195404518246766,0.21087352138307552,0.1956825519202043,0.009325324766028776,0.32655194596333226,0.2583719030765042,0.4146138778417522,0.14722944588917783,0.4703183387730002,0.18167944905305994,0.15693982461445413,0.2737004096227397,0.21131797622804252,0.056192498230714795,0.24246604620436396,0.19913843743880946,0.10056571288021644,0.01756055363321797,0.058035366518657,0.25543662928984034,0.1760651629072682,0.26802507836990597,0.20721544715447154,0.38684168907164324,0.18468921476779535,0.17435287116929485,0.10015321345052818,0.12934749153585717
1,0.7503201743545959,0.32773786834774954,0.20079828062634325,0.3467850936474223,0.22899605702153472,0.33031368958704765,0.01096242491968152,0.37841749758764875,0.28605136582266993,0.28473912269246743,0.11205098162489639,0.3965280734118537,0.14708874628267332,0.3137788529382118,0.2130943490166791,0.3315451772378248,0.09377211606510971,0.059164124584685354,0.3856471509692579,0.05446147959880845,0.18209342560553632,0.23712705460777436,0.3284913353720693,0.24300334168755222,0.32354714251265976,0.2711382113821138,0.2986319784912225,0.3801158633347992,0.3180601011603689,0.42956213208612204,0.05036164973838104
1,0.3591008156020401,0.404486145726433,0.037253095896018835,0.1641243483297934,0.14369123445556567,0.0,0.004827489872887275,0.09207140559665486,0.18586078591523733,0.49884252389149397,0.14340010859314717,0.15302019772007,0.3853106902488652,0.1596613244632597,0.4719487632108991,0.14021247501840747,0.026610049539985848,0.20799735753006782,0.44399843352261603,0.061987920526905514,0.07534602076124566,0.13889538054062475,0.10270132517838942,0.07184628237259819,0.07758620689655171,0.26504065040650404,0.14751700142337495,0.44446781255377316,0.06605177030645641,0.2649786307555842,0.1967143736534318
4,0.06974183836250478,0.34005277818501684,0.39279500562890185,0.441011778335586,0.6181377009402487,0.2773574904833036,0.021891325604134655,0.6312319073657124,0.5222796987022416,0.510951504718941,0.2826565313062612,0.5310534033394825,0.17401001721709186,0.35308940630984775,0.3754497929255211,0.37688019354160096,0.12204529370134465,0.7805584160724346,0.3991580184061092,0.10587849471181437,0.3597750865051903,0.36862195216951,0.46839959225280325,0.4748329156223893,0.47238967928623105,0.2838414634146341,0.6715166851178239,0.07798405445194351,0.4213031835763166,0.5980162890089509,0.6420821791320407
1,0.4895859078347226,0.677393344084445,0.5281956810971241,0.4451631589109867,0.48119502578101303,0.2265696525803498,0.030646738371280905,0.5517851399163719,0.5403394137399038,0.6819611800320531,0.27156859943417255,0.5323778439998107,0.28866019721396147,0.6325975204112488,0.19465001018399075,0.5921952245713685,0.25042462845010616,0.1106922882623817,0.7605247699236343,0.15133229482659669,0.5290657439446366,0.4752668068863442,0.6017669045191981,0.5318504594820385,0.3186038099831203,0.6364837398373983,0.39455163688122724,0.164292679196222,0.521075076862045,0.3446496250302395,0.23999692212988608
4,0.22927854045431056,0.30582026095880366,0.3171630334663801,0.36049430391967563,0.5033363663936912,0.49954223485761096,0.011286492526889232,0.27790286265680286,0.42172610944731825,0.47480263548406243,0.1831794930414654,0.22558062532519746,0.7654171231804664,0.38373147868158447,0.21621743951841038,0.38403281792363525,0.08202406227883936,0.6588493597839392,0.47718817309575096,0.1588860648793419,0.5082179930795847,0.3102749863675313,0.4419809717974856,0.43525480367585634,0.29262117193151677,0.39654471544715447,0.6062786651905742,0.000282966560235554,0.29336506991966677,0.6687363922264332,0.712411511234226
1,0.3021547172354911,0.3926477056150124,0.3076962439873094,0.16262792044796293,0.2549287230815893,0.02305690743506962,0.021327000977790195,0.3333467352846574,0.34821671658045195,0.5204190657090283,0.12809704798102478,0.6410765810510382,0.4049538268899671,0.34482411047273454,0.3100119944780139,0.35810455453876094,0.28711960368011324,0.08380127071715861,0.2883786959075778,0.1528026017326665,0.3551903114186851,0.20452597959024693,0.32904349303431873,0.31276106934001674,0.3796720520858452,0.41864837398373983,0.46028388423216826,0.24142783396745884,0.3041257562233462,0.24877026046286588,0.16772468451831332
4,0.1458759296290471,0.8796364169476615,0.8878313376317674,0.9225719250820622,0.8462996663633605,0.4627764660531007,0.040128509568375464,0.9024605982631071,0.7827389055268174,0.6953760313408915,0.5375932329323008,0.6766472730712833,0.5571294412271091,1.0,0.24869305451829726,0.9549805406542548,0.30895258315640484,0.495676841471234,0.9670060700998628,0.1805689923751742,0.7976643598615917,0.8723221936589545,0.756965681277608,0.9214703425229741,0.7301663853387992,0.773780487804878,1.0,0.019100242815899678,0.9211544183278786,0.692847351020079,0.6745537088334872
1,0.21335969622755974,0.2629379856326051,0.2437826220448265,0.31685653601081293,0.27043524416135883,0.1123452031031658,0.13744657075010477,0.26821325184946926,0.27475269988202194,0.34442333946696735,0.12161003629297286,0.3117165696986897,0.12439348880889028,0.27547626247354096,0.41036956570937155,0.282581255916693,0.2626503892427459,0.21242738065167965,0.23002741335421967,0.05989450957885818,0.18724048442906574,0.16970475967905274,0.25913183826027864,0.2669172932330827,0.22501205690860862,0.3802845528455284,0.45615214297010914,0.15772709022427012,0.19349399980164633,0.34085960809612126,0.5079832256078793
4,0.0,0.5525582759126226,0.39780984546105824,0.46070670013516124,0.4040036396724295,0.3145569315279719,0.019980444196116776,0.3893534898681248,0.4305290861239677,0.9034842998753486,0.15743148629725945,0.42263847500118246,0.16047112224135232,0.4871484729361959,0.26720528662276233,0.45818870306090254,0.13665958952583157,0.6925019915674121,0.4158018406109262,0.17374764286299907,0.4871107266435986,0.2753758666355067,0.27998640842677547,0.48485797827903093,0.5870508801543284,0.3034552845528455,0.7323264273287996,0.03959237519836339,0.46137062382227506,0.3079590355616482,0.889350569405971
3,0.5329723414294382,0.4784489077847822,0.29464742605669836,0.3073952500482719,0.2955717318774643,0.22512407844648966,0.16259812823019976,0.16838211643615308,0.28804791723386874,0.42785065590312815,0.0,0.40750201031171646,0.1753795586163719,0.4313073278903336,0.1442279403444452,0.3796150205112023,0.40792639773531497,0.23057493150951094,0.36303113373800666,0.06194965975239813,0.1972318339100346,0.1798706862974215,0.4045191980971798,0.3913951545530493,0.23306004340487096,0.2941056910569106,0.3376166376719912,0.24811196298491484,0.31667162550828126,0.732844125473752,0.10976454293628807
