Type,31740_s_at,34046_at,35900_at,39631_at,41038_at,41107_at,41641_at,32052_at,32626_at,33329_at,34224_at,35183_at,36894_at,37976_at,38671_at,38702_at,39026_r_at,40808_at,34847_s_at,34849_at,37363_at,39105_at,39182_at,39556_at,40165_at,40607_at,41337_at,41792_at,1955_s_at,1910_s_at,1814_at,1817_at,1555_f_at
1,0.5989306978816477,0.1632113995259716,0.2874533830580714,0.14537865357053098,0.49002954209748895,0.28190181255123414,0.06532118055555555,0.18795240427990767,0.3445624757469926,0.4405179549844299,0.5493882759138332,0.219332947509454,0.06492271334287608,0.28134572129350194,1.0,0.4373264467399755,0.02110810702428667,0.004897131870078125,0.14110685430337974,0.3174059991550486,0.11862995662949194,0.28462080773491794,0.5574972717351764,0.34903885657448047,0.09273572591408415,0.11862186727756742,0.07605181213128127,0.07066996858743164,0.21917480198931666,0.6975716810123695,0.23402172359582682,0.3032231420472677,0.37571234496021455
1,0.666491149904816,0.23364459293526374,0.8021310602024507,0.175194777847968,0.7877892663712457,0.44384734493123235,0.1460813492063492,0.05240560390237998,0.45450135816841286,0.30828964484213023,0.34216517801296004,0.16982328737800959,0.1600395799909696,0.1179794965695749,0.40190207118839655,0.4612351438409419,0.03687850755278082,0.0171506691377089,0.22518302165914347,0.4129840867483453,0.49395910780669144,0.8478195185819317,0.1275809385230993,0.1832118840140982,0.12127656453954797,0.30118680199815456,0.3082563148522141,0.4092359599115794,0.36043470252348503,0.6752550874992875,0.17920537373159925,0.5765425841452196,0.5356481236436776
1,0.38762201790270967,0.26242896713212827,0.5669952051145445,0.07657639299275229,0.36242409322172986,0.2521632206940523,0.07259889632936509,0.00041989548007104156,0.2820624757469926,0.22279159604241397,0.6505917085741448,0.061718607545763735,0.07630676414360234,0.47181626032800966,0.785052028411691,0.7381428412751305,0.07376334690448905,0.008721189341488854,0.1473561430793157,0.29600056330094354,0.22757899628252787,0.3299929499446067,0.9258130229174245,0.42238415464786905,0.06652684686798761,0.34778919681398285,0.08509754568878895,0.057577243339372086,0.33398415914533064,0.5364817876075927,0.27893382878376455,0.35689211766251805,0.22297499955891953
1,0.5939689740370205,0.3507096147805477,0.3130793819925413,0.16053974011506666,0.22275562120466108,0.17335367519810546,0.10606553819444443,0.016469549066299983,1.0,0.15302140407584064,0.1889839625709925,0.05021127821337117,0.0894584650264667,0.31655985441886225,0.7037464435645928,0.430412084860602,0.025651172754691337,0.009411684356381088,0.09029700716913856,0.30944937332770034,0.03616790582403965,0.34253197703696237,0.12775554747180792,0.3475901139533375,0.04394057169675725,0.15792739189920138,0.07898912621745577,0.044746289494241025,0.1410572849511881,0.47115658667274696,0.2972988423610119,0.30462165155525517,0.4403570987490958
1,0.4890234517396411,0.32510922641994344,0.5287426744805541,0.10824010487776715,0.35339734121122596,0.27823572274341923,0.06836712549603174,0.035041412664577276,0.6437475746992627,0.4601087941976429,0.5139232905501764,0.21602305429810442,0.09422343481309982,0.11213025442790456,0.39797258311613376,0.6469510163278906,0.003678775176815485,0.008283625023585643,0.1740697189242499,0.33954372623574147,0.25123915737298635,0.24312619599153992,0.19420152782830122,0.11894825610309857,0.07319028692391552,0.13729358236024053,0.08817911398071968,0.069498229926704,0.22814514643580774,0.6170267343099812,0.09862083750178648,0.2969345422462503,0.44672630074630815
2,0.3841791891125602,0.10091664524972159,0.27725093233883863,0.8811973997921463,0.40956835713113404,0.07304854722652336,0.06727430555555555,0.6556970548682342,0.12150756693830037,0.7152430131262565,0.8316445245064925,1.0,0.23184075778390478,1.0,0.3656513002128887,0.11968232811285127,0.032412478709326106,0.0017595178920975648,0.03576982892690513,0.3653006618786086,0.10831009913258983,0.36730788599053277,0.847901054929065,0.5229095941358358,0.11084385648426538,0.8233160456902862,0.3437179780534636,0.04191666528163278,0.6002210351814331,0.26369492105113146,0.9866514220380164,0.6004580353287905,0.3051923993013285
1,0.4944712220017011,0.26302864159456296,0.5877996803409696,0.07647110766952635,0.17766289184309864,0.19059112851807994,0.0642671130952381,0.12151623879569438,0.6452270081490104,0.14474358468997597,0.16780504891290748,0.1118228592720613,0.054518555522465484,0.22497259050783858,0.2076759316368556,0.32328112851271795,0.026475361915073693,0.001967881853003856,0.06691195994386072,0.3747641177298972,0.14153500619578685,0.43438412730385734,0.20376864314296106,0.36830497113326266,0.10496751389642578,0.21077136826922055,0.0275177333187421,0.06764505459803546,0.15472462700313133,0.1763666419654563,0.1705016435615264,0.1479228848716938,0.25190987843822227
1,0.18093077888938394,0.25396213484108626,0.25157165689930744,0.01794944945964855,0.5055801739701297,0.1273795427634575,0.13860987103174605,0.04427249325235529,0.26510962359332557,0.1285427096062123,0.3163201481147889,0.031243806337553606,0.11245712968211119,0.4606942230963118,0.525705815642347,0.14600688659335775,0.0075253430252068924,0.0056015178156974465,0.1257538975078709,0.2694831713843121,0.12720724907063194,0.5965354013495819,0.49997817388141147,0.34153566717841155,0.024693349759715277,0.10585234443772736,0.08961916889680353,0.06297056526002626,0.14260453122121938,0.546200763837428,0.1909532656852937,0.29007339828424467,0.22706822632721113
4,0.4803758758961481,0.2112567463377024,0.9075119872136387,0.15642681990775648,0.965041851304776,0.8079060023681573,0.21392919146825395,0.26963909794345786,0.6693830034924331,0.8418936497299855,0.24143711376316646,0.20618850931923224,0.9519852439645315,0.2004453336046025,0.4367203199299656,0.5562590247695213,0.2149899007807108,0.26674175486443036,0.9217653529567955,0.8742993944514857,0.3538181536555142,0.46469936549501456,0.1646562386322299,0.6743140095573767,1.0,0.5507440050059924,0.678029587035029,0.5934980969634516,0.3384785411678025,0.6848885595394174,0.07887666142632557,0.7369300369807212,0.57541593888389
1,0.5945562801247519,0.4048088180701904,0.5446989877464038,0.07390350430311304,0.2883636960446414,0.20343382821750614,0.11467633928571429,0.0017211931840749913,0.5216336825766394,0.15783042295715247,0.27671445370161873,0.021754124483696295,0.20682466640408095,0.2582030676025454,0.0748293905811663,0.4616239031433966,0.0328282668388916,0.008422534330856503,0.10050070174107652,0.24405013378397408,0.14889250309789342,0.3816094269312116,0.23243361222262643,0.5478625640582091,0.04294814445438501,0.24513453604420546,0.24509784414576638,0.0754815762793558,0.20758887456253455,0.4386364931881662,0.2082463913105617,0.3150494640611214,0.3436546163482066
1,0.32046660456073556,0.4778834347068735,0.32320191795418224,0.11836787371195295,0.27293615624487116,0.16677293013935693,0.07955109126984126,0.03655171239807605,0.3228802871556073,0.15319878591982342,0.43246015662138154,0.015003527910129462,0.0411074712036352,0.06766471126784443,0.4195897415491136,0.2815728090636454,0.055240724442221285,0.004746067998421064,0.1568770625497857,0.1850866075200676,0.29056304213135065,0.5830395810252794,0.2453182975627501,0.11202888836032605,0.07380138744261765,0.050919002619661244,0.26872071390909,0.04819917895191716,0.2079756861300424,0.5471983127173231,0.14350435901100472,0.3960597698560192,0.46239347906632083
4,0.7854105067033901,0.09709015106085268,0.3132125732551945,0.03132747811084167,0.49688166748728047,0.8014391110301485,0.05397445436507937,0.11808709237511421,0.44174427629026,0.6097205250502582,0.34872025820010505,0.11455005272045472,0.5821044642771367,0.28458399737773105,0.5785400210899108,0.10974119737865157,0.6471984955645749,0.48172705941729865,0.8241474794219171,1.0,0.35439900867410157,0.16769060328331148,0.04295380138232084,0.4499535104979782,0.43393514512415116,0.6024690572401286,0.4370753205925366,0.6823341698937955,0.15557192853195803,0.3904691329875164,0.1138345005002144,0.850443956374012,0.39697242364897056
1,0.5167888533354935,0.22776207201804735,0.4866275972296218,0.21825307874662916,0.21869358279993434,0.05911285180799707,0.0935484871031746,0.029093839074111554,0.7419480015521925,0.325515392802239,0.08251394830994017,0.07939779763273266,0.05330809948795787,0.048828456139161105,0.6969618590955213,0.2144840608685993,0.020217433975166683,0.003123144258473178,0.06313773091074612,0.27215885086607516,0.09723513011152415,0.2509819720012086,0.23319025100036375,0.2785694207191817,0.04987069113024263,0.45225746921632887,0.07434563307699195,0.04816593813884687,0.1278688524590164,0.011913583765604533,0.21574960697441764,0.2314017007377372,0.3595335132941654
4,0.4553039815302361,0.27453668008795223,0.6709110282365477,0.048410870879438114,0.8523715739373051,0.9887512523909281,0.18905009920634921,0.05571369937375048,0.3989619712844393,0.6903701367811108,0.5711676549325727,0.2445832705708872,0.9128471655154524,0.03720909203937925,0.320387576848849,0.3934799511274019,0.8205082746058983,0.5971977362413226,0.8936198459962827,0.9808477679200113,0.26351456009913254,0.581931715177762,0.20288104765369225,0.6758708672995004,0.885308654649986,0.47337384793237663,0.9225703114895989,0.3841225256369771,0.1540246822619267,0.9650572878071025,0.0951407746176933,0.7899419947063129,0.5889659309444415
2,0.05220948600591356,0.26037294040378084,0.014651038891848695,0.4019114380616632,0.4287707204989332,0.120229529101011,0.07313368055555555,0.5126375299553815,0.0,0.3609129252236983,0.6056193550001251,0.3174009212205776,0.17635191607504827,0.8949849106507071,0.5150315353852888,0.14167499722314786,0.048210317033172294,0.005470711551350719,0.03239388536964686,0.3712998169271934,0.05932465923172243,0.9661597341121966,0.9051436886140414,0.7785802322312798,0.04211704774895013,0.6569198298811078,0.18879890963717583,0.026418136187611144,0.09589242954503592,0.04583024568203841,0.46004001715020726,0.43930093296540323,0.24234725383298927
1,0.4418972011827129,0.19106770610240154,0.17261587639850826,0.1352678662400913,0.17676021664204825,0.12482921941889061,0.08479042658730158,0.04022863498031976,0.5470508343034537,0.2670188024754622,0.29012484675623607,0.48979284428835307,0.1643049964935202,0.1800210233630599,0.44282843556634366,0.2596356769965567,0.0313867272830884,0.008761704556109522,0.07042066532640444,0.19664835938600195,0.17565055762081783,0.2618592003222882,0.24503455802109858,0.566025904382987,0.04361302181873292,0.36309353357302704,0.07663877752022046,0.06518523443083418,0.2681525142751888,0.5008265405004845,0.22389595540946122,0.25678136321826134,0.5127472256038392
1,0.05642188829033175,0.06959079356920529,0.287266915290357,0.16936672576229972,0.1280157557853274,0.08051735130704071,0.4134269593253968,0.04354807897817868,0.27934613892122623,0.21951988647561987,0.3970076809527384,0.03374901892386849,0.006273236432805281,0.04635312468210641,0.8134935635980183,0.229367988448295,0.030852745573544903,0.00692231381233121,0.08974699389295604,0.2567244050133784,0.0768277571251549,0.22973109074428444,0.21174245180065476,0.22014400934114645,0.06005895897804438,0.12481041925185868,0.33299839828088784,0.03153722140043545,0.12326395284582797,0.5475688308727128,0.13107045876804346,0.31003735616001193,0.23948905238271673
1,0.6821661468670258,0.33581769896341984,0.5807938199254129,0.0768175303459472,0.3224602002297719,0.3002778030786046,0.19125124007936506,0.033908451436818025,0.4241608459448971,0.1379045291497497,0.2926017663689359,0.03833530209216963,0.08242629187361301,0.2153368824387101,0.27868526292751833,0.26674441852715763,0.06391212307328635,0.008189861241177812,0.11658384857565528,0.18135473876918748,0.2013437112763321,0.906183905730688,0.38285922153510366,0.40242610331480955,0.04870226693848417,0.11671280240117939,0.19277584886138666,0.07830289028869646,0.15142751888008843,0.43162514963233195,0.0946977275975418,0.3656679994743857,0.30757423384322236
1,0.29438211349183846,0.3115451611982067,0.2685135855087906,0.11668330854033786,0.16379451829968814,0.24560524637945166,0.06153893849206348,0.10644350419800912,0.19368451688009314,0.6379833655248532,0.19957967424754183,0.4734931067014436,0.14480320482645326,0.2650300091553355,0.44895644734485984,0.23170054426302342,0.0342698063946948,0.002200554942682547,0.12595304024579904,0.44278270666103364,0.21774318463444858,0.27988719911370735,0.551938886867952,0.3525634095184552,0.10098802731863757,0.30086862451875657,0.32527831113145045,0.038941612511842034,0.14028366181617244,0.3892720743316422,0.12491067600400174,0.6749826359557733,0.259814040473544
1,0.5201506743894042,0.21718210114509268,0.5144379328716037,0.23625007641676685,0.3701788938125718,0.244944894799162,0.11494760664682539,0.17307543176414739,0.6983168412883198,0.2875556781899169,0.6191548450048788,0.13295860849711025,0.10403197141018126,0.233760582324551,0.4978611647201608,0.259524602910141,0.03250323449395208,0.0028372226010073237,0.17977847741152372,0.5063512181382904,0.23677586741016107,0.4582032430254809,0.28657693706802473,0.2760611499124267,0.05211465223491681,0.1470139043558497,0.09985873036401803,0.06799823823690727,0.2016393442622951,0.6610898934047768,0.20894669143918823,0.372557301345948,0.31888353711251083
2,0.40584875855644215,0.15054684599788687,0.42450719232818324,0.681202833873345,0.510011488593468,0.23877402313507604,0.04301525297619048,0.38698286183358144,0.176755917733799,0.48929796207970366,0.6356176036428232,0.9568247223257251,0.2896160164468312,0.8572897946266093,0.5876922464734088,0.23747639675663662,0.038604978060316715,0.0034229568466661187,0.0830520047035618,0.3401492747500352,0.18614467162329612,0.47376372242924764,0.4978683157511823,0.5102385019568837,0.08860957521180743,0.7244795146732848,0.31275306664544306,0.06648162614057539,0.3252901086756309,0.500598529327937,0.5803487208803774,0.6110641812618497,0.1263607332521745
1,0.3198185426708251,0.30529141323281644,0.188865210442195,0.08468336288114985,0.592647300180535,0.3011658621003734,0.10982452876984126,0.05323782917819645,0.2999611951882033,0.0,0.39057769771572964,0.04572012970024655,0.11277415388162507,0.2151051733297164,0.5090427966017389,0.27274241919360215,0.023035084497856684,0.006814659099196294,0.21264651215719002,0.3799464864103647,0.1718943618339529,0.4376070097693624,0.38876682429974535,0.1270352671524639,0.07596712768089796,0.1944912872400225,0.10956355641334302,0.08342613060315454,0.3249217167065758,0.9208801231260332,0.13128483635843932,0.2525952206641512,0.3119673953316043
1,0.5582648142897646,0.20017704674605213,0.43441662226957917,0.1898328340771232,0.3255375020515346,0.176291101193187,0.0667937748015873,0.08047996701361634,0.2699359720605355,0.617682998935709,0.4567790037278891,0.32597889596232665,0.13091178081138982,0.18583070541295088,0.6728875271084936,0.14167499722314786,0.02844244078185053,0.012653480314814794,0.11445965937108828,0.4452612308125616,0.36624845105328374,0.4478799476281599,0.12445252819206984,0.18433628127229873,0.06443932749610118,0.18109601535736633,0.11878587701582818,0.0654428507321289,0.19160066310554433,0.4808755629025822,0.2560811776475633,0.3694880892042574,0.4783429488875951
1,0.3805743448499332,0.15654359062223364,0.45183803942461376,0.23465721136538084,0.1889873625471853,0.08224792786228254,0.08169022817460317,0.022167455074020764,0.5428793170353123,0.3004454255193347,0.19202381845930597,0.035810269786026305,0.060090495998770324,0.09750997479457009,0.3818865521975289,0.23503276685549257,0.00444492284703007,0.006088857968706048,0.09902135568789591,0.09840867483453034,0.13007280049566297,0.3158424816194984,0.10475081847944706,0.4191623240426406,0.04593031498565136,0.13404817207038083,0.2959051702697057,0.064470556949823,0.18975870326026895,0.3101521974576754,0.09678433614406175,0.3352668431228999,0.04795426877679566
1,0.4569646401231317,0.29758131300151347,0.12738412360149173,0.05596424374571217,0.2280485803380929,0.060251389015393016,0.10100446428571427,0.1213781650567521,0.8886301901435778,0.17371595254050223,0.3759663739398033,0.11316267233246388,0.07117673618783203,0.41694076158828114,0.47611468136328366,0.11662779073642117,0.025930827207317868,0.004797001411087047,0.06148769108219854,0.3249119842275736,0.3164885377942998,0.45845503071809846,0.3281920698435795,0.26343330378186686,0.03591804408723582,0.23381802369361632,0.08257309708805476,0.048706101351239046,0.10027629397679132,0.49421421649660835,0.16071173360011434,0.2904582230481876,0.351135341131636
3,0.15857264368747218,0.667866015591536,0.6832711774107619,0.1305741786046638,0.18882323978335794,0.09518171053830038,0.6407800099206349,0.07753124154771204,0.09909778812572759,0.37671961843194457,0.37003677850334005,0.18544122660282072,0.1255896169771262,0.17360098561142945,0.5678756889039216,0.41913806508941465,0.017473654439962936,0.008545237552279096,0.09101771422068809,0.25548514293761443,0.17960037174721188,0.23073824151475475,0.3496398690432885,0.25210283910307696,0.058191435792890704,0.16981132075471697,0.22402678153944114,0.04458424053052337,0.13254743046601586,0.3852818788120618,0.19646991567814778,0.3373693003698071,0.0801707863582632
4,0.25237960225201506,0.09894628630172193,0.442141715503463,0.019915907593449217,0.19284424749712786,0.7803534019491756,0.12982080853174602,0.027694187473874744,0.4208381839348079,0.8577003429382318,0.389777077234857,0.112996186685905,0.44787833956173806,0.14689227221864296,0.16889835060981676,0.16172386982117073,0.871605891949962,0.22997361880739417,0.4566058491067026,0.972708069286016,0.45198265179677816,0.057709739147950447,0.025987631866133138,0.7542327069863991,0.7331104038641107,0.6258657078918621,0.5815931633455038,1.0,0.128421440412599,0.4802485321780767,0.034114620551665,0.9519813782358131,0.3344095696818928
1,0.5809874843047511,0.1407236071846712,0.41129461907298887,0.06193494046284786,0.29648777285409483,0.23904727206485105,0.10847594246031747,0.013622014628250646,0.6689949553744664,0.17903740785998662,0.26170281968525605,0.380166009973283,0.1258393936191675,0.13029963943802064,0.4264539105867372,0.08547150949683437,0.03425503219719754,0.002102160850032354,0.10975609756097562,0.45233065765385155,0.44102385377943,0.13757679524624836,0.26323754092397234,0.2657253443466603,0.17241345594454138,0.15302215575848208,0.205278709074087,0.10713514052553723,0.16842880825198012,0.5533831157726729,0.21169072459625557,0.1433800754631976,0.29128954286420017
1,0.6431204179999189,0.3559496273451555,0.3435801811401172,0.11247189561130018,0.36312161496799605,0.3148738500774205,0.15865265376984125,0.06020393302099667,0.30636398913465274,0.19925893807402736,0.3411894218018965,0.1666521322054591,0.1880337774874391,0.26324415358357917,0.47177732237719106,0.40664223036765523,0.05774389561818409,0.005065559405144043,0.11813905852899897,0.3829601464582453,0.2517812887236679,0.39822741464397216,0.2869407057111677,0.19847773909659003,0.049567585272966376,0.1353633056518926,0.1576698468915706,0.07134309505210497,0.10373917848590902,0.879553098101807,0.1544947834786337,0.20632238929248553,0.5309903138728631
1,0.7538579934383733,0.2074873640023987,0.5437932871603622,0.0643666917992922,0.592647300180535,0.3759905273704345,0.08747209821428571,0.02408535605056147,0.4098758246022507,0.430486026252513,0.3428407015436964,0.124650181945028,0.2481146666922848,0.3058108123382275,0.4280257058156423,0.3198378318338331,0.003233438652255492,0.006234712741340452,0.19237188483859957,0.34313476975073937,0.2642115861214374,0.5303655957296807,0.4548999636231357,0.35546089476074116,0.09909117130858619,0.14017839150678246,0.20002586627137703,0.06841790350191966,0.26737889114017316,0.8289346177962721,0.2716592825496642,0.43997672279476635,0.37781188800084686
2,0.2746162258495687,0.20811559439161598,0.21699520511454448,0.5539026891909332,0.3973412112259971,0.05934055924947627,0.016121031746031748,0.459772310730221,0.0505917733798991,0.6968741377271473,0.7936400710550676,0.920174096418973,0.05330809948795787,0.7354899234794796,0.662461948628161,0.18260579806731086,0.028963758893539242,0.0014527598385410815,0.10894056063422221,0.5777777777777777,0.03880111524163569,0.29046228220364584,1.0,0.19337470538629528,0.02483023627590455,0.6737726303732223,0.2738143796571724,0.03121312347300015,0.3257690182354025,0.12067491307074048,0.6352865513791626,0.41557320117887775,0.3224827537535948
1,0.38502977034306773,0.07607298894885633,0.3958977091102824,0.27725361536214754,0.19563433448219267,0.1304308224792786,0.023933531746031748,0.5071921286620277,0.5653861078773768,0.17217864322598453,0.4098426280367285,0.4732790537272964,0.320684387999193,0.44375120093135756,0.42947812419171927,0.12984560701988226,0.02984176834480444,0.0,0.038102643856920686,0.19228277707365163,0.3852230483271375,0.0,0.325529283375773,0.301143857979977,0.10577905538526221,0.7164190185285352,0.13307699195161019,0.03567570262768627,0.1826118990606005,0.4837257025594254,0.41294840645991143,0.4305907529425015,0.2834206672665361
1,0.18623678561302606,0.08168422856163797,0.6403569525839106,0.30672331696316374,0.3828163466272772,0.249430731396302,0.18353174603174602,0.0564381136479271,0.2820624757469926,0.646832748630218,0.31941004278315693,0.1802880994474262,0.2529660976242399,0.13838685248606922,0.2651956785579276,0.3452737976230146,0.020060194301803082,0.005877600063898282,0.16339187497629254,0.3637797493310801,0.28068850681536556,0.3207775203948031,0.18279374317933794,0.11012606223106362,0.07043300138353156,0.0955911207271416,0.182128396191689,0.08316851430185983,0.18449069810278138,0.7846719489254973,0.10841074746319851,0.43564979069287224,0.47525538559254754
1,0.9067600955891287,0.34347068734115765,0.6933937133724027,0.05403514492015297,0.2211554242573445,0.17797613626013295,0.06640625,0.014102435582926521,0.5096526969344198,0.1859355906815405,0.3379869398784058,0.09111521599530668,0.05134831352732652,0.30187740892701725,0.37750940092716023,0.6278462734644007,0.02875480952893527,0.008490831406931344,0.10186625194401244,0.06421630756231515,0.10188197026022304,0.17212206667338098,0.31349581666060383,0.40653447791208075,0.04312414140377122,0.365501076500472,0.19533014315986352,0.04807452590290358,0.12377970160250508,0.39736647095707683,0.16064027440331574,0.4118751290570854,0.1400518710633568
1,0.5001215116043582,0.23605756874839376,0.3811134789557805,0.10801934532906758,0.2593549975381585,0.22875489570999177,0.14336867559523808,0.16416021849696336,0.3572710516103997,0.39912885805510673,0.13509219645225046,0.09044927340907108,0.06805452816231639,0.32226215907678046,0.518125385487754,0.22317560813062307,0.021515452755282303,0.006356258385202454,0.1697454766149528,0.20578791719476128,0.43974597273853777,0.28386544465706515,0.19873408512186247,0.4281575021082448,0.13963891292550928,0.2134281502221939,0.2348582826785519,0.09893296990044376,0.10698102781359368,0.5795473978224933,0.11618550807488925,0.3323102626194364,0.46855096243758715
2,0.5201506743894042,0.30563408435420775,0.20330314331379862,0.38519484577398294,0.6306417200065648,0.0776026960561071,0.035900297619047616,0.30831487621594733,0.09463523476911136,0.42717489849816714,0.6956891590983012,0.5817642721802484,0.2543206555676174,0.5910164683010637,0.5508644873758978,0.1204043096745529,0.04701360703589497,0.00852787388887024,0.0269506505329439,0.29404309252217997,0.16019981412639406,0.6153691207573773,0.6848453983266642,1.0,0.085079858615784,0.7796302777689396,0.14811922361391605,0.045099473133112834,0.18552219561613556,0.5070968477455394,0.6815349435472347,0.5393741435302509,0.19767462375835848
1,0.22208270889869983,0.339844084639767,0.6782631859350027,0.12397176994817245,0.28450681109469883,0.3382366335731851,0.10847594246031747,0.0394115410731545,0.15701396973224682,0.1936221372541291,0.4613325327128524,0.07119243362375828,0.17079918918659273,0.17018751483503441,0.5513618909293488,0.09774519604576251,0.021401480374589228,0.003949654636734798,0.13427910328870007,0.2772285593578369,0.19175960346964063,0.20203444455635008,0.5415060021826118,0.30905788483577307,0.13187549193591755,0.20177755151823687,0.2075569306684442,0.04402745691159605,0.11563823908638793,0.4687909707575671,0.2610118622266686,0.48581779955322785,0.46493410257767426
1,0.28611932439547977,0.2986093263656872,0.2767714437932872,0.05238454275603013,0.48309535532578374,0.20912651425448583,0.0597563244047619,0.05087355282644509,0.6367384555684904,0.05021877094091215,0.6396957642172684,0.2197927650094738,0.059610156302537146,0.5930735930735931,0.5071725592407632,0.21842719093635454,0.006137623760286535,0.005613093591303351,0.13936198459962829,0.2843261512463033,0.13967627013630732,0.47799375566522306,0.3696616951618771,0.14333902739637164,0.04753384274672572,0.17277037131311845,0.18228259896335944,0.051074509282497044,0.13980475225640082,0.7412073191586388,0.2510790338716593,0.34341386495466575,0.3173309338555726
1,0.601765968650006,0.21825294839944032,0.23340436867341505,0.20219536880429836,0.3175775480059084,0.3226614445760087,0.08821614583333333,0.2592627618908915,0.7176464881645324,0.25885923765225277,0.5788736270609722,0.28583207147783757,0.15458292104176072,0.2566093610480033,0.39189431169296274,0.2770187715206042,0.03233860772183985,0.007459429800445204,0.15567272313469635,0.23557245458386147,0.21224442379182157,0.5472857286735824,0.356638777737359,0.3814085237961381,0.04858004683474375,0.23969370114649952,0.0,0.06835973207904665,0.29850801252532694,0.6412244199965799,0.32278119193940263,0.45013234217491693,0.276010515358422
2,0.13811819028717245,0.16556726348553644,0.20847096430474163,0.17590800100530504,0.7724437879533891,0.20944530467255668,0.035342261904761904,0.9594271263828652,0.1686069072564998,0.3268950293665498,0.7929645475243313,0.2639193892355138,0.0794770061387413,0.42056898714862156,0.7979546765882095,0.211207375319338,0.022157075046591486,0.004049206306945581,0.11332170086864166,0.2577383467117307,0.1217859355638166,0.2415147547587874,0.6041760640232813,0.569182865915627,0.06506509442725213,0.3355923934370592,0.23126436324203867,0.023999867036747714,0.629545035918217,0.33608846833494843,0.4460625982563956,0.5383604587862064,0.2692708057658039
1,0.01932034509295639,0.22290756446500473,0.2968034096963239,0.08310068673201149,0.3135565402921385,0.16144457600874393,0.054811507936507936,0.1864430502569496,0.2330714008537059,0.14568962119121762,0.22194700893192224,0.055233595217897995,0.04854312970132477,0.21960372090920396,0.3968086588010585,0.39509052538042877,0.019029166376459215,0.006040239711161247,0.09304707355005122,0.3241233629066329,0.051386307311028494,0.6733810051364689,0.3451873408512186,0.5452245551062771,0.036964248175253844,0.19911546660727356,0.09528239004347525,0.04519919557232369,0.1658132252716891,0.2568545858747079,0.22714020294411894,0.3011957725591785,0.3593217946682193
1,0.5113208311393738,0.15580113652588595,0.3212040490143847,0.20000135852029968,0.38544231084851466,0.2981601238728481,0.09827628968253967,0.08202714945820244,0.28342064415987583,0.3527927785880406,0.4457204333358352,0.17238399517984412,0.1880337774874391,0.09336181659941452,0.49654801933905013,0.24458513828723755,0.012581284468730412,0.007668951338912086,0.144994879186739,0.35811857484861287,0.2531753407682775,0.4564407291771578,0.1821753364859949,0.2718230371699785,0.07835286410591104,0.18920954108201554,0.16634002208581636,0.06521847524390446,0.30020261558298034,0.5263637918257995,0.3134057453194226,0.4351147904112932,0.41281603415727164
3,0.19518814046741464,0.7965961335275136,0.21230687266915294,0.0,0.0,0.20525548774933963,0.05811321924603174,0.0,0.26707411719053165,0.09314517718475306,0.6801270985013386,0.047575255476188585,0.02099084472538979,0.1301187933041719,0.3324446389845009,0.9880595357103188,0.003942600132123538,0.004835201470586533,0.06033076660471115,0.2501901140684411,0.577679677819083,0.2843186625037768,0.08197890141869771,0.0719830475490302,0.023392927855917164,0.0,0.11467711929325389,0.02950122159988033,0.042843986001105186,0.212449410021091,0.0,0.3267256105573389,0.06813811111699217
3,0.19352748187451901,0.9225848824923613,0.728236547682472,0.15243277022666912,0.20318398161825044,0.13840058293105018,0.8541046626984127,0.07748963028392122,0.48573923166472643,0.2920099333832631,0.25204533513472943,0.06584110927007936,0.15525539661648716,0.2136471013755609,0.2325461093094049,0.8310007775186049,0.05242729511881621,0.0065229495539274865,0.0642187914880704,0.4888607238417124,0.6967549566294919,0.15560479403766742,0.10600218261185886,0.15259368175232985,0.04613564475993527,0.19879728912787553,0.11018036750002487,0.04790832183755214,0.13707865168539327,0.37530639001311067,0.07830498785193656,0.09624373486512357,0.29146597505248856
3,0.4597189031552513,0.8731831291584568,0.34011720831113484,0.1164319822848953,0.33185622845888724,0.04321887239274978,0.22665550595238096,0.0677261146617288,0.10273573923166472,0.31526666403878756,0.36148014711401333,0.0,0.05697789476717935,0.2616052354955749,0.41254650723224773,0.734921692769077,0.05311324000261715,0.006833180340165741,0.10909228843454842,0.23852978453738907,0.2906211276332094,0.3303454527142713,0.409094216078574,0.03228317512487296,0.018641010222489474,0.12029229904440697,0.13022175353422805,0.03294995595592268,0.06258979554245718,0.2833608846833494,0.0557238816635701,0.2604043475812355,0.17576174597293528
1,0.3314431528210944,0.18649875781718497,0.31044219499200854,0.08893553141917823,0.33390776300672903,0.08060843428363239,0.08677455357142856,0.17340926758501465,0.3131548311990686,0.3622531436004573,0.28719757812304536,0.18944481000816568,0.029656172845436292,0.47683474054231234,0.8932174051451424,0.27357547484171935,0.027813482088396135,0.008730449961973578,0.13987406592572924,0.3064357132798198,0.10970415117719949,0.4922952966059018,0.48509276100400145,0.14965295046165158,0.029562598692733765,0.24942993201607858,0.26205020046360317,0.041792012232619205,0.14735678762202983,0.36749700735336027,0.40503072745462343,0.30020085975483846,0.06644436210942324
