Type,38032_at,38174_at,36924_r_at,916_at,41288_at,37588_s_at,33942_s_at,39666_at,607_s_at,34382_at,40862_i_at,35531_at,32836_at,40831_at,34355_at,41084_at,41344_s_at,40859_at,36146_at,33890_at,38176_at,32321_at,40548_at,36544_at,35188_at,38408_at,37879_r_at,310_s_at,36553_at,39686_g_at,36998_s_at,33807_at,38763_at,36034_at,41680_at,37718_at,32717_at,41247_at,39556_at,35183_at,36225_s_at,41745_at,32219_at,635_s_at,39839_at,37741_at,32749_s_at,895_at,35668_at,39704_s_at,31481_s_at,38096_f_at,36105_at,40899_at,31719_at,38127_at
1,0.05209333307211567,0.09512647377811985,0.010280621865876995,0.10778429169407754,0.11046458134377372,0.165959245172078,0.1186459220592487,0.09519205644107656,0.11744399559309586,0.07590759075907591,0.06026143185490848,0.11853485706346174,0.17926269881577148,0.17666792922460905,0.1556892385212607,0.17878175419033346,0.3669518767136239,0.07708036433484106,0.010214864388869318,0.09928951755166777,0.1794041450777202,0.2621754361862893,0.255834957455911,0.27621506545273367,0.3087182982037677,0.020672067414640227,0.10786770233024305,0.05076365427927928,0.2910660091047041,0.2789783889980353,0.19707376638102087,0.2881156140226796,0.10018624511674389,0.36944624257047026,0.3684210526315789,0.20973137354282817,0.09331824397604564,0.2972573409461664,0.4107293446061366,0.03507297620840832,0.38797268907563026,0.6084390536151607,0.27001833144818443,0.3629317480623071,0.2747416265353606,0.3656307425786657,0.7138086450597892,0.37023301617480064,0.09240342062356503,0.12618938850094627,0.43959718170659784,0.31292778681048494,0.6033526351550061,0.27350893463608333,0.8120431199875157,0.26877573832215557
1,0.08353740963501362,0.04590140992897875,0.006204690533726307,0.0,0.021793411530297895,0.24768939602741488,0.018988973892114493,0.09754376796446303,0.09344105765699595,0.038913193644945894,0.08043063378822703,0.10252179651950398,0.23925608841809962,0.1275363887235539,0.0,0.1161793915740321,0.08049305095962939,0.20478344383171196,0.11918409170962886,0.04549353444787907,0.0822134067357513,0.125097311901818,0.13542805533108335,0.12800652262535672,0.18755780557854257,0.011309692933520903,0.05825607617138562,0.08838330518018019,0.08085166919575114,0.26115377746026075,0.08176882318309671,0.13475729070891387,0.11077041882438449,0.14388277526040133,0.34641318598988574,0.15615813482007096,0.05480501721129815,0.19907218597063625,0.12984626029796525,0.021754124483696295,0.3765231092436975,0.9767975951482537,0.10889660283162368,0.20430431183685752,0.570937719820356,0.1973463721069546,0.35956106804137994,0.5558945663713288,0.07172883461440344,0.29517283386630117,1.0,0.11248364198754808,0.7373600110875613,0.7380479648884477,0.35567257939652824,0.24908518649252853
1,0.02213819720627707,0.0418780393940454,0.016935089606235423,0.07352898369321591,0.10408741477281742,0.20357201918306603,0.09965694816713423,0.211993728769271,0.22212265883217036,0.08523294189884105,0.04997574821036417,0.09592205356212444,0.2085419236257225,0.22893782803960824,0.16941745076867706,0.15689793358190748,0.27731161955185785,0.125844228266931,0.14454513433026994,0.10503487675799901,0.18203529792746115,0.17721069744012455,0.2501782573560869,0.279023418036871,0.23207418585406223,0.0856196422755213,0.1264094211976948,0.036845439189189186,0.1842754172989378,0.1393820325058046,0.2323978979961187,0.2749605111158262,0.1516080675933497,0.4088153945742365,0.36748454766810257,0.13289406994424735,0.08038619323808177,0.3608278955954323,0.1980020325642744,0.2175016053973061,0.34826680672268906,0.7671613710177526,0.2504777877452319,0.5627210474828805,0.3016882203343975,0.3094819839875656,0.35547947577513145,0.19666200843036413,0.08646945951042048,0.10276490678500727,0.3796566400459088,0.15831780148312646,0.8865147535552874,0.06764329379800407,0.36293982111875744,0.13864572302623837
1,0.09510608702466548,0.08663366336633663,0.006862594460197512,0.07675424552742346,0.050078207540285614,0.27726328941807693,0.15305269244895248,0.055983799320616666,0.16171869261843555,0.04776843963466115,0.1329595226662832,0.0958525825836257,0.2627713689166203,0.18784156701477195,0.06553036145817266,0.20354043976722305,0.11393826226718352,0.07187558089100934,0.12782990169393832,0.10341646571396203,0.1447741256476684,0.16706736273297612,0.16777582354898513,0.1450831181772886,0.18102273280436157,0.18056007927872986,0.05023803558005513,0.023824605855855857,0.10444328528072837,0.12832648687265583,0.0943939294825669,0.14926798217695733,0.0966089761061143,0.29826987583122466,0.4392208278703877,0.29967055245818547,0.038530909605319005,0.20735623980424145,0.1891582156680433,0.054650895454941846,0.2301733193277311,0.4168549836558372,0.33068762432232146,0.17363985250959438,0.21697960067095937,0.5770952569841898,0.47125322198419806,0.5202206353227135,0.035564946372519654,0.11064195436054731,0.23440214878931345,0.17653765317048023,0.2115594587377082,0.18757347562568574,0.5213259120770848,0.19726291328391576
1,0.07704288541034031,0.12442710702165623,0.01000963808299926,0.08012505166822885,0.005434868823904547,0.19732466052955555,0.057873391211934126,0.11413639926835642,0.058641204553800945,0.07893928927776499,0.05202801020768794,0.1346521240751676,0.0496666586052061,0.19890698555272981,0.22551287983958043,0.09243126459211763,0.19797674198733098,0.30361236755684984,0.2161772711261968,0.11731861658223958,0.13993685233160622,0.12475958236021432,0.2008366211912345,0.18245232595008382,0.1729786301903325,0.018641589455374526,0.10094587822600852,0.08384360923423423,0.46528831562974204,0.09837470976960169,0.4583851202546827,0.18702407053775608,0.28733987462523847,0.362619902312717,0.4874508334894175,0.301115053218449,0.06517895034658366,0.27763050570962483,0.3641101044392068,0.06328832935617622,0.3101890756302521,0.5004414500583345,0.3226724911267991,0.2659342313191361,0.8469779773821763,0.38334318257251326,0.4941101386751893,0.24278139399855986,0.05572377688306215,0.2519959102873675,0.5231935345033715,0.171630249434905,0.01947760008383278,0.2146892470870996,0.5571358193929788,0.0581244852335569
1,0.0768567678232079,0.06124269670783331,0.014524172032797418,0.055854083099977296,0.05518311351673768,0.28120463774507104,0.05528682727848152,0.17844264436895743,0.07055453543885419,0.1141300176529281,0.17251918816220183,0.14873736496578555,0.15470748990302063,0.3991126021319193,0.3670625739112551,0.41711677178799167,0.16567788597901106,0.403494640312287,0.17141118831855007,0.15389470617747497,0.24036593264248704,0.13356344735998535,0.33807101773066506,0.35276532137518685,0.11278781093316459,0.036028856348881845,0.18829867201202705,0.12250140765765766,0.28447458270106224,0.22336131452045008,0.4977649854996621,0.22170356225098425,0.14967747796856545,0.6022479844641913,0.5282824498969844,0.3322351748606183,0.10712264818220397,0.382137030995106,0.16176184401150345,0.059934832761204086,0.4369747899159664,0.46722758852650276,0.22407270174343774,0.30468808789224167,0.40831123856934154,0.37442220045495384,0.41823704898405456,0.20848216445756215,0.08402932596856665,0.25619004111466415,0.3453166594934086,0.11747630566681207,0.025809003234998833,0.05736323736872354,0.35592655037039983,0.12456759618778679
2,0.04007405520835374,0.07528950774936151,0.00312329762120937,0.1332778324377507,0.1396345661464464,0.18455432445840914,0.14755917448757122,0.09738698719623726,0.9632757987513771,0.06884641952567351,0.09978575554683519,0.06368751953871271,0.29309052214080145,0.09366376278339916,0.23949817471335288,0.17540160992438233,0.2716389335350289,0.10229877935435898,0.21989176726760382,0.13775914806842643,0.06432156735751296,0.8914686083253195,0.20582782716166756,0.3181138741676859,0.070607992990313,0.16503697133075998,0.09678025557504384,0.018211570945945946,0.2611437784522003,0.05454545454545455,0.399206297289636,0.17370393945823606,0.01455891705278459,0.26434414170540815,0.14197415246300804,0.44105423213380635,0.09272881595699534,0.25519983686786296,0.3955067355720371,0.5286632788158906,0.3971113445378151,0.7045122502391188,0.10417723000117007,0.08676348859959365,0.35644716195011095,0.05475637299743381,0.8178076160037996,0.0,0.04899122661076542,0.05470208183776022,0.3569293673186361,0.2863663401673474,0.16261869268187149,0.07102317257954961,0.4217448111894104,0.09822037886810214
1,0.0,0.12077108770947766,0.009098909080750374,0.07659705767629782,0.07334376100537142,0.11480440255039233,0.17392493494518202,0.07802456232035537,0.09388174807197944,0.034941284826157035,0.01752709741419863,0.09269165306193339,0.23724072327424284,0.19398300957740383,0.06149416422438172,0.10799038226992368,0.131724496549116,0.09108371026705495,0.07512248230811105,0.10213792098917283,0.10795822538860105,0.15973462471951272,0.08299662499405809,0.1450831181772886,0.23389962517645915,0.01580723626308896,0.05217990478576797,0.009783220720720723,0.21277503793626706,0.15917128058581886,0.13401364994221668,0.21618690619327158,0.22133642227673297,0.3005355146236686,0.2228881813073609,0.13441459706031422,0.0614655538265667,0.21426386623164764,0.34586027201764435,0.06713335500289368,0.120640756302521,0.7052269789049938,0.5595382035180779,0.3036345849951087,0.17490936637627832,0.6280954269847565,0.22987527643511257,0.32294385354732763,0.11734824033097085,0.14200004350758116,0.6626775381378222,0.22735852797715822,0.39759048362725513,0.050792883640733574,0.3351070502954325,0.1516649017531474
1,0.07408459534118292,0.09738305986075638,0.007383609671606767,0.07532791132276488,0.0868722377509225,0.20693456810539662,0.11610624448108525,0.08450483407368697,0.29332354021300033,0.06422211988640725,0.07324040470021619,0.11167459793671194,0.009278741122316534,0.16741518316108434,0.09712581623733867,0.14130396905599887,0.26810532287037914,0.12894231365016418,0.11716673604662334,0.128064865914645,0.09662402849740932,0.15760521133855382,0.20231021533488616,0.22457761471214388,0.17529085333203526,0.04626440565207448,0.08093209721874217,0.05908643018018017,0.24762898330804248,0.16081443114841934,0.11670046444691566,0.1902774830846123,0.044017443445080406,0.1854881421761902,0.19245176999438093,0.36690319310694375,0.06520252746734569,0.24734910277324634,0.2844076372521461,0.2733297922100573,0.328623949579832,0.6180090602369116,0.19903272358516325,0.2534426969674166,0.3339105026784265,0.28339903990156157,0.5124946197192854,0.30464011566846644,0.10166483656651026,0.1093389023037264,0.5196587123204693,0.34398223420708246,0.23823383261162773,0.17296815403103608,0.7389331383162644,0.24019002235557124
1,0.034608075544149054,0.13822901724801454,0.013543601849394479,0.09228091215527831,0.18081012224488954,0.0494276316998328,0.142268830732443,0.21693232296838255,0.21019463826661772,0.12483690229488066,0.8358799743589119,0.13489527249991318,0.3536482139834095,0.2568583951084898,0.1287469792791403,0.12760915775168133,0.14407440673158742,0.3889336390110911,0.19260943353933843,0.13458706242211396,0.24534488341968913,0.17745683930942893,0.27784379902077294,0.5967296281197627,0.1611254441902351,0.07941039909633334,0.1719807065898271,0.08729237049549549,0.3045808042488619,0.15909983925701016,0.1834674342033536,0.2664969234033524,0.21095666394112836,0.41281704231154015,0.5550664918524068,0.35250886974151036,0.10801857877116046,0.4826162316476345,0.5591065366402145,0.10469568802175412,0.515703781512605,0.6908851073669607,0.241351066734272,0.5028218827601776,0.3888317731724474,0.23256077520258395,0.31491092234090445,0.2735257535954279,0.08888741002007564,0.145010768126346,0.29826008639790863,0.19920291866597928,0.36418244446923376,0.15617978995767803,0.3415970796397896,0.09384927638545712
1,0.017348118253237475,0.12495189448273449,0.007310974843206549,0.09283980229261393,0.08298882885398194,0.26595373279679546,0.21085575412795288,0.11390122811601779,0.15115681233933162,0.07728912426126335,0.07392774185371419,0.10507485497933239,0.24638241956677714,0.14414804393701638,0.2518381407784462,0.06871798445830574,0.2635317197693108,0.18315880785674452,0.1099298728745717,0.09001602226933596,0.11354436528497408,0.24316526995466406,0.24518705138565383,0.2263441590795851,0.27274497395706565,0.1392020845316387,0.0966549736908043,0.049285613738738736,0.2357264795144158,0.17524557956777992,0.33858834303656693,0.12978287007567718,0.10761333696738438,0.291237568410522,0.3935193856527439,0.14100354789660416,0.07708539633140002,0.3425774877650897,0.28168313620342933,0.0703917169426893,0.4569327731092437,0.5480865242114337,0.22867506533016108,0.40477086311987354,0.35233483036632224,0.42069473564911875,0.43994617245593115,0.198386789203897,0.05386040217837376,0.07699971720072223,0.41643154320692455,0.4417575445136217,0.22776825644718027,0.25254715502377345,0.7404630839419968,0.6054565242969762
1,0.07124875105303372,0.06661302172620087,0.013084046877400791,0.08873545284655557,0.06559280680992553,0.2414787865424545,0.08079300455579086,0.07283773190488634,0.25280940139551966,0.08275769437408859,0.04978319631275303,0.12529090972246346,0.0,0.245468318813917,0.21486965910843744,0.17470467296233053,0.2725725631086319,0.26020819133775325,0.23547023599859102,0.1232096327825341,0.18102331606217617,0.23932144983285247,0.22969054522983315,0.23592426507224715,0.1582169108698827,0.05198855170788836,0.12521924329741918,0.0880665822072072,0.42901176024279214,0.21996785140203606,0.2592834870587209,0.15925218662328783,0.10471745253020805,0.3940740304831402,0.4505993631766248,0.42415103902686263,0.08586787381524967,0.35045371125611746,0.2966895149955672,0.6513909479375599,0.37539390756302515,0.5124473150376809,0.20804243535239286,0.41643464519527423,0.4925328715978573,0.19486922099264137,0.38281130180530065,0.12302013098087657,0.055651682028416465,0.09544258086971653,0.24584548802065895,0.3519312368640202,0.09251691022117657,0.1445624771409164,0.37110361097766587,0.18904577009059892
1,0.06595419548224046,0.09855508519049784,0.01344442737215572,0.1520908895085842,0.28280354202425867,0.16648292082391639,0.1906477349983199,0.16203292396132743,0.14716121924348147,0.08947348223194414,0.03776088954101965,0.13062280732224116,0.32367570356397174,0.1490720199123424,0.2080312612473649,0.0414241906819528,0.3323662191547698,0.2670239791808662,0.2659066892952064,0.11252811989189014,0.2632164831606218,0.2039800567843568,0.2584493986785188,0.43092358563210587,0.2270359733242467,0.046243615775358446,0.12006702580806815,0.068359375,0.3695229514415782,0.19078406858367564,0.1629489108392752,0.22282339627979347,0.11226946488598163,0.43832754663685053,0.7054691889867016,0.1705271160669032,0.0990710614419767,0.4972216557911909,0.3454278115337211,0.33590064770844397,0.49845063025210085,0.449829726406071,0.1684153048090799,0.5482730077507713,0.2902710892267734,0.5490127824235603,0.34801387246632065,0.21524182507990633,0.17166894042746703,0.10021318714786052,0.20887730540544847,0.3060534560019034,0.8312256825779933,0.23386801818276814,0.3481360672441702,0.49537592657959767
1,0.06398526732362911,0.03829199174334394,0.008171418195024515,0.07080439427370482,0.022865790784518406,0.1417782922661375,0.20991021262962123,0.07428795401097466,0.12934263679764965,0.07510169621613325,0.04424306386629587,0.1101809718989892,0.05661563762122423,0.2650830582760673,0.17939225667129416,0.13928285186604872,0.7951214900255272,0.17702459879794286,0.3967786352428832,0.06656524624124036,0.08755667098445595,0.3106997298163667,0.21647573323192473,0.22838247950355575,0.16022489412451932,0.03043637951226949,0.10915184164369832,0.07803702139639639,0.3393873292867982,0.22300410787640645,0.0822049235734066,0.15984157295424004,0.08785318433723993,0.45683516742187963,0.4190859711556471,0.18611251900658893,0.07082567076908568,0.23536908646003263,0.13503578610504463,0.3776211579473112,0.25031512605042017,0.4446610819730715,0.14466242833183823,0.34818270750244557,0.3158108327471457,0.15965481789701202,0.2378059338930474,0.20366928609445314,0.054991736820505996,0.05039048054123431,0.3114469258603924,0.6953404449379387,0.23281850541025667,0.035487094414546214,0.15044261326952443,0.08105071184845276
1,0.0526663793272339,0.034032466850925376,0.012252936821667528,0.08109437675017031,0.04668974291452376,0.1588023445969535,0.32039400167228,0.05651946694538803,0.11737054719059861,0.03318558600046052,0.1939119477233785,0.09619125360380702,0.09040121889283904,0.19233266598127807,0.16273330248341816,0.19448025926054985,0.13142313510447198,0.09647437883388066,0.31632457011111464,0.17287866772402855,0.12975631476683938,0.10768706782067133,0.06250891286780436,0.1091860307106944,0.1075183760891788,0.0261398049909564,0.039667376597344026,0.02173951295045045,0.20926593323216994,0.3721736024290051,0.31274939491070847,0.19381380107032556,0.3682770055419279,0.38042134996763377,0.24747143659861395,0.1590724784591992,0.03498255293063611,0.123903955954323,0.1870607823210154,0.10173858582335078,0.2579569327731092,0.6797358657150966,0.17286165607082957,0.04138761381593799,0.3583815810832747,0.5111431323818697,0.27634358596328046,0.4103298999000994,0.11091516099335617,0.17939916030368291,0.4102744966763905,0.1502002617281992,0.3908973825918527,0.10010645801766026,0.17631399380066035,0.16240881280150607
1,0.06443586779773916,0.11659028093622083,0.012057381514436171,0.07595084095500354,0.06320374888558221,0.21349429469158263,0.10072751994623695,0.1349359811863078,0.07322805728975394,0.07953411620231791,0.14784329687846565,0.1112056688318455,0.3308826493184035,0.2912180076835669,0.25862512211424754,0.2921211276440046,0.19581403044341497,0.25776070388499905,0.23974510871305518,0.1871368690219942,0.19612208549222798,0.2838416449145945,0.27451632837381756,0.3401730307559904,0.07608431095750379,0.030803667334252705,0.1317652217489351,0.09480574324324324,0.3972875569044006,0.30151812823718516,0.2182246353110486,0.17924417096918688,0.12762333060779504,0.423409639263226,0.3696385090840981,0.28231120121642167,0.08679917008534918,0.3392638662316476,0.14018206586373166,0.07980211991723284,0.45940126050420166,0.5074310759819636,0.39943055501384617,0.5431559936789825,0.4598236026189059,0.2147026204373062,0.5998060625250462,0.3092736851392775,0.06784680397963598,0.19142030498814416,0.6076706039883315,0.29354800333108616,0.507424947689021,0.21713516902659488,0.750823875719457,0.10658606894928817
4,0.3859686930627118,0.4400867648602315,0.5960693383246497,0.5430025208273903,0.5979085431823014,0.5966595005787995,0.49050942025021677,0.6853148680428534,0.6068307014322439,0.4355092485992786,0.47847196663733704,0.4039042689916288,0.6191604794956752,0.5307072128131595,0.5512879839580441,0.26764121685193576,1.0,0.45399343205898746,0.5824073777578532,0.7597792487335934,0.5234779792746114,0.15013509181664147,0.621571516851262,0.32903021243828423,0.43255610183517496,0.34838289408943796,0.3344399899774492,0.1856348536036036,0.6845599393019728,0.4455081264511519,0.8067857220732212,0.5295989815404201,0.7907240846733896,0.5311598893662096,0.3824686270837235,0.767410035478966,0.20013438958834348,0.28328915171288743,0.3806300949250762,0.13796903366974003,0.3659663865546219,0.4580412230268759,0.6273645618003824,0.37166077206712317,0.11249391266706346,0.0868136227120757,0.3194328318334512,0.41124352139895093,0.49625661331647425,0.03926559202941113,0.1463264948272839,0.025347979537613512,0.00805876407494921,0.01571398714666388,0.18373728997671426,0.03587775032356748
3,0.14189996669474758,0.04221040478606164,0.005106787165984551,0.06005740267452219,0.03693362987686675,0.26128658839093766,0.04957450632575078,0.07091716749412072,0.12746235769372016,0.02304474633509863,0.0351833752154022,0.078849560596061,0.08882923408063073,0.12082679508684593,0.09342382641781068,0.17200404223437984,0.2386309917746053,0.019022244253051608,0.10358961221941144,0.010827169884607295,0.04274611398963731,0.13363786234372854,0.09611636640205354,0.10051184490646375,0.19025945577569,0.10047054420967282,0.0383988975194187,0.024141328828828832,0.19086684370257967,0.21507412037863902,0.10889426746036934,0.09175566400264046,0.07038702643772145,0.17942682280939212,0.15639632890054317,0.10273694880892044,0.026323855330787006,0.0952283849918434,0.019179622461997527,0.07531493534807392,0.15336134453781514,0.6364553662458877,0.1091306213190842,0.1817292497554368,0.5286239922082139,0.3274534724639558,0.5524843291593899,0.7490785515256909,0.03391785623176832,0.47588592312210404,0.30043995982975463,0.14604433517071816,0.017408823400162934,0.3824716547364021,0.2234791575507407,0.39586421931992
1,0.04444292067472524,0.04161564566350627,0.004285454875612857,0.06990201957279836,0.01858261920701045,0.25154805872517133,0.1381740890371887,0.07954010974653776,0.09464561145795079,0.02532811420676952,0.11509485008981693,0.10149709958664768,0.13223213781873003,0.09171581624370975,0.04493804308704818,0.03888908248248944,0.0,0.05310118346861639,0.21063754843254667,0.03376005437861108,0.08403497409326424,0.18859046572331362,0.09868327232970481,0.11731666440186621,0.15562478703207905,0.31495277233006,0.0322287647206214,0.02567215653153153,0.20661039453717756,0.2850509019467762,0.425677590981444,0.20821840299879762,0.10500136276914691,0.2719355028541164,0.19572953736654802,0.1606183476938672,0.0,0.13728588907014683,0.5952602330962008,0.2063470670778598,0.17284663865546215,0.3012712710608466,0.32314052810172,0.06373692527654451,0.3358855040311671,0.4006508593123881,0.5597124580090735,0.5172663078591373,0.052518328730354155,0.178468098066088,0.4472685827236064,0.04802315898005314,0.46967315356610456,0.09969499451381993,0.12476094599597932,0.22616484292269684
1,0.05772583899849147,0.08625756568589721,0.012222206701959745,0.08771664270037087,0.046483516134865975,0.15774580600113924,0.10021958443060429,0.09498301541677553,0.20346676459786997,0.07765369560211835,0.0797140482452185,0.11829170863871619,0.25584657428232854,0.1927925978031492,0.17101136305208495,0.1610447085061156,0.2678807790488797,0.10136935373938905,0.18098562233821128,0.11068313130168801,0.21186852331606218,0.16859573201447084,0.21219755668583923,0.26235448656973326,0.1710801732950397,0.07098356906743541,0.11378727136056124,0.055760838963963964,0.20480842185128983,0.24650830505447394,0.7341313970476003,0.14053327675224556,0.25597347142727356,0.41069852292120285,0.08362989323843416,0.28089204257475925,0.07310086292261989,0.26116435562805873,0.24042640603714835,0.4421065983811252,0.4568802521008404,0.6665055023596557,0.12832013729084596,0.013244036421100162,0.35395811914939673,0.40303086724574794,0.3328451913895719,0.3826280991265096,0.045319934781885333,0.14140398964519565,0.2962914255654918,0.2816552325811952,0.5508929205244958,0.17129617534876426,0.14417595598652425,0.20617131427226737
3,0.1259428325137629,0.0507119616555295,0.0031875515078711014,0.09200728885887442,0.22474594447106006,0.06328206824320602,0.09305378646390922,0.061144499608048075,0.04327579875137716,0.007636810192647173,0.040111728847930316,0.06808155892875752,0.06258111844704023,0.12212542611330555,0.09296107769036967,0.2285256298567795,0.08772572563108633,0.14678728545758718,0.14630631784559223,0.0,0.09322376943005183,0.09125566698722352,0.10833293720587538,0.06735516600987454,0.10906391471547486,0.275452006569601,0.010586319218241049,0.006492820945945954,0.054817905918057665,0.3698160385783175,0.08094023244150801,0.08378716080816653,0.16657581539020622,0.3196021891367034,0.0,0.013076533198175377,0.04322865091715,0.09324021207177814,0.08625424351849847,0.04407112901052031,0.05477941176470588,0.30133959071273164,0.5876594250945826,0.09729851757092331,0.5403387262594015,0.20531211294513835,0.3433138571294285,0.6762677565611401,0.013254361738706066,0.602680067001675,0.32700492563722444,0.13430225641432367,0.006956768651948605,0.30022467213543025,0.30650318687673844,0.352773855747735
3,0.07513273122661286,0.06906202987789944,0.0048218351468760036,0.04125307826208455,0.08218930349284709,0.3195707697113353,0.062257265431471684,0.13713091194146854,0.03199412412780022,0.02500191879653082,0.04191781690020694,0.06261071937198237,0.0805904213725443,0.007845895784860127,0.07995269679675047,0.13600724814440532,0.09589202987614635,0.056633000805502196,0.200710877709821,0.016685817864021107,0.1055294689119171,0.10333951550121354,0.09383467224414128,0.14363364587579835,0.1143698583459086,0.0948364876196284,0.03357554497619645,0.04083966779279279,0.08521433990895295,0.4388640828719413,0.026689343886962768,0.11915034066529928,0.1579903697646952,0.2829400341317013,0.1296122869451208,0.10912316269640142,0.037746970339982075,0.09007952691680263,0.06653404545159686,0.01782981995766508,0.09296218487394957,0.43897478479309654,0.4536448379421974,0.20814207239069904,0.6277528272279639,0.2823790365015502,0.974669391026434,0.9497422790444828,0.03421732716645038,0.4797711501229089,0.5147530008129692,0.08959035571241622,0.07311367792662603,0.23932480798369818,0.49951806712789426,0.5492616778444523
1,0.06802108026565837,0.1507889304831543,0.010065511027922506,0.07036776135391137,0.04866634727955151,0.2574830494460063,0.08138689838945369,0.11776848706558662,0.15319867792875505,0.05401412234246681,0.09019228378737396,0.08270519990274064,0.17815021725636257,0.12802337535847627,0.1535297444598694,0.1863086733804927,0.2197811288645174,0.1843360803023731,0.11700662845432129,0.0704818009678098,0.20425841968911918,0.22982209094655856,0.1880971621428911,0.28608959550663593,0.08703694689188532,0.029452325347710685,0.10069531445752943,0.0337134009009009,0.1997818664643399,0.16531523486336847,0.11888096639846492,0.19296508475375437,0.15780866721177433,0.3469075501677162,0.41964787413373295,0.24069944247339078,0.20433111708398172,0.37336867862969003,0.28998637749475636,0.13186455996258034,0.3273109243697479,0.5629959743958967,0.20722337064628105,0.4054481149823162,0.3914831448514691,0.30392863214305954,0.6858212905747377,0.2983500735735693,0.029248327953948026,0.09502490809023473,0.3898187556788293,0.07257009160486973,0.017983483590071226,0.1256727101729453,0.5411846062990922,0.3533062713260384
2,0.05949885390748976,0.04521918622957701,0.00632202371806512,0.07889083594827938,0.32419167034173363,0.21206107711813021,0.20233806625042003,0.09754376796446303,0.7062357693720163,0.03686008135697291,0.10360267037796231,0.07883219285143632,0.21837690552774355,0.22493371570802445,0.4391485423415085,0.13236575251768473,0.34240569159497025,0.21302435095111222,0.3189023023471773,0.36613313049248253,0.1832496761658031,0.7938590465723314,0.1760707325188953,0.2678353037097432,0.08294796280971621,0.1811214059500627,0.06470809320972187,0.06348536036036036,0.24687025796661607,0.1822468297910341,0.3740433047687578,0.166749180753,0.04735622785500136,0.33478491143412,0.1739089717175501,1.0,0.08742396378554251,0.3625611745513866,0.727463403031548,0.56702632851582,0.4052521008403361,0.7505123973891383,0.0659152073013768,0.09534201219053351,0.4490016773984092,0.09447174347724015,0.9190508937450218,0.05822700505764923,0.04846992535409665,0.016902695294655094,0.2885722028278577,0.36088749653011853,0.19075675986302804,0.0633653795914102,0.49541169306842836,0.17100835392399102
1,0.11312031032658738,0.054726585732778214,0.010381193166738835,0.05820607909459798,0.03966534152741072,0.1873748231446264,0.17092420820667506,0.12372615625816566,0.11339698861549763,0.07632013201320134,0.02886816044691539,0.10103685435409358,0.09270679661741114,0.397516368161896,0.1962311686976194,0.11468097710562078,0.14994209133024486,0.2451824772290724,0.13585129206826985,0.14751007460874915,0.21136253238341968,0.1112504006960663,0.1905689974806294,0.2313267201159578,0.300418634084603,0.023499490648020455,0.11522801302931594,0.08064998592342341,0.2534379742033384,0.2574388283622075,0.43071455048952273,0.1887568663507556,0.11583537748705368,0.3379038427587831,0.39454954111256785,0.3703750633552965,0.0699533173008912,0.32866027732463293,0.23266374035072543,0.5787159992706342,0.4133928571428572,0.42901062633354703,0.30853387417605993,0.44890510948905105,0.4426843785509442,0.5685142759999675,0.23244544271670778,0.37936069264463546,0.19680231590856154,0.21700493811046573,0.33088247015127603,0.2028016814054011,0.253469088352314,0.08682533047703642,0.34558717783169984,0.15463878103306272
1,0.11980095213839313,0.12740090263443304,0.0113896998226034,0.10278338931937663,0.12222902594332888,0.2038660125314665,0.11628597550969375,0.16096158871178468,0.08342269555637165,0.08438867142528207,0.458171146951221,0.12598561950745077,0.10767692890597917,0.2796385476976354,0.21600082266440435,0.06763773216712546,0.007090857521036211,0.24059731086188738,0.07480226712350699,0.08524170968942693,0.2423494170984456,0.15803452855245684,0.1927080857536721,0.49966027992933826,0.0541790390887407,0.07796896764402185,0.10360811826609871,0.07492257882882881,0.29779969650986343,0.08740846579746381,0.22786245393689625,0.16087889289671592,0.23260198055782683,0.6197846171953157,0.529406255853156,0.22736948808920424,0.08694063280992126,0.4118576672104404,0.5056544208272968,0.12792439966068636,0.49112394957983196,0.7213004908504221,0.24458832247747572,0.37880954172623965,0.4516530490774309,0.16506245497008798,0.3001083477219768,0.44099741282883975,0.04435497288124314,0.28632339185102995,0.5559713388487718,0.2732759646270373,0.27174666274545595,0.11316226030618108,0.3896159530490287,0.10117072596776092
1,0.0668407029367396,0.09736556694538712,0.012057381514436171,0.07062100844739157,0.023100572041359565,0.14085956305238595,0.04642530612882808,0.1808335510844003,0.070106500183621,0.09853020185739506,0.0471508412568033,0.12245128347632776,0.13089393536320915,0.17921108165142582,0.28307367988071364,0.1342823291633272,0.06157227947433111,0.24096908110787532,0.11505331582823657,0.10259107608150318,0.16493280440414507,0.25098456747721754,0.24490183961591483,0.3654255560085157,0.2716983887455581,0.026884775573280846,0.15389313455274367,0.087134009009009,0.34249336115326257,0.12387926415431325,0.26377532107891233,0.23997453851050285,0.25311165621876985,0.45230388983699177,0.49939127177374043,0.2382159148504815,0.05848304805017211,0.3307249184339315,0.31978290483707045,0.03855728295424816,0.28361344537815125,0.7412472015219517,0.2703888607199969,0.5143351644217021,0.3303122125426113,0.48601542957524135,0.26905608849881507,0.2254425087306354,0.06138045009372331,0.3242750549283212,0.4527481548786126,0.09633580521077051,0.39928066065639717,0.08485944929202152,0.3173443815806786,0.06093216849041063
