Type,41626_at,36505_at,353_at,1360_at,31553_at,33788_at,1595_at,34445_at,33935_at,41548_at,38154_at,40305_r_at,33900_at,39322_at,32554_s_at,31960_f_at,37961_at,41787_at,37883_i_at,34082_at,34220_at,1228_s_at
4,0.32620169651272385,0.5003140484332472,0.40341095441128244,0.47796771776884844,0.23355728429985856,0.8873605947955391,0.012386902197328761,0.6048555279092178,0.8311208860262351,0.3597750865051903,0.5114983194763842,0.4314083080040527,0.11712489452711569,0.44742535698831676,0.3263374485596708,0.04423995388669302,0.5419108023759186,0.42312953804061876,0.8990134075385784,0.23448026948989414,0.49986345015930816,0.32918839842259257
1,0.5719132893496701,0.31530462698024986,0.3984913086257789,0.6273241163250017,0.5400459688826026,0.358271375464684,0.43526497199482983,0.3056134850206389,0.46037231953499325,0.5290657439446366,0.38439766495666017,0.5824721377912867,0.15074940618156457,0.412931940409223,0.14246399176954733,0.017853466732542823,0.19192590355381056,0.48132168788803537,0.36989628130533775,0.4473652550529355,0.3292671825216204,0.12565195267777635
4,0.5114043355325165,0.2711284807034685,0.49319448999672033,0.44030511475856443,0.1913012729844413,0.6064126394052045,0.0,0.12410648794028392,0.4126148770717147,0.5082179930795847,0.41853882894038563,0.535663627152989,0.050207531617478506,1.0,0.18991769547325102,0.02631443511198946,0.611174871639988,0.20298852993791436,0.19782443713635217,0.0,0.6819299044151115,0.6347315863121741
1,0.22620169651272387,0.13807662781771235,0.15857658248606102,0.4518490771640673,0.3054720650636492,0.526789033457249,0.29066135286514433,0.14289001711516058,0.2856020736784227,0.3551903114186851,0.24809835485582876,0.2723404255319149,0.2783752542323281,0.3745441058292638,0.22328960905349793,0.01873610424901186,0.142232960837612,0.221666842049879,0.21161143435365548,0.46438883541867176,0.21861629494765591,0.23812969087902303
4,0.7726672950047127,0.4684206853234699,0.7489340767464742,0.8829939385684126,0.7570721357850071,0.762778810408922,0.4218009478672986,0.4420170001006774,0.7081140523132512,0.7976643598615917,0.6245356447903768,0.9123606889564337,0.09470855342414976,0.9902948630772084,0.28873456790123453,0.05934000329380765,0.5015201852411155,0.9287593391560559,1.0,0.363330125120308,1.0,0.5040071237756011
1,0.48501413760603207,0.11553492916463118,0.21068383076418498,0.4000204317918682,0.22630834512022632,0.310199814126394,0.2246068504954761,0.3591163399444836,0.13687063074385356,0.18724048442906574,0.5305147709180966,0.21550151975683893,0.10170268596149813,0.2221981826049329,0.8431584362139918,0.2114547307312253,0.8243430987617035,0.16037040934441757,0.4464204401720213,0.631376323387873,0.22571688666363227,0.3468308739346139
4,0.435626767200754,0.7608346709470306,0.558461790751066,0.5274126540897637,0.39586280056577083,0.8615241635687733,0.2918461869883671,0.4754706669159631,0.37899615112716983,0.4871107266435986,0.5537767557049355,0.4492401215805472,0.11463744153266123,0.5050380169376275,1.0,0.03517683629776021,0.4437732809825834,0.38061664737451334,0.15724766000505946,0.3078681424446583,0.34738279472007283,0.12563605139295256
3,0.5760603204524034,0.16190941447414334,0.5443588061659561,0.3865695021453382,0.27864214992927866,0.12156133828996284,0.2812903920723826,0.24995325691438106,0.14594297384337443,0.1972318339100346,0.16557580045993275,0.28794326241134754,0.07990089206892684,0.34703591518823024,0.18667695473251028,0.20167881258234518,0.22418201953085673,0.22813848258444702,0.2602580318745257,0.35412656400384984,0.26590805644060084,0.05632235084594835
3,0.31668237511781344,0.0,0.16849786815349294,0.3139685350405231,0.08849009900990097,0.19944237918215613,0.0597802671262387,0.10011649815185031,0.03911711570183018,0.0,0.2753405271537237,0.09696048632218847,0.11242312063171551,0.4050812882487483,0.20020576131687243,0.005223773056653493,0.0,0.042723350520888166,0.11257272957247662,0.35009624639076037,0.06108329540282204,0.1179398295382267
1,0.5449575871819039,0.19240700676948846,0.33535585437848475,0.49601580058571143,0.5130834512022631,0.27026022304832714,0.23454330030159415,0.1302621927541026,0.36470033775822797,0.560553633217993,0.4969927472138687,0.4239108409321176,0.14566719829877722,0.31507696111763617,0.20802469135802468,0.03295351613965745,0.17275747508305647,0.3709354940545091,0.3509739438401215,0.760286333012512,0.35712335002275836,0.33787049993639484
1,0.5545711592836946,0.1935934119617559,0.3440472285995408,0.5014642784172172,0.38976308345120225,0.4864776951672863,0.3259909521757863,0.22812064030836057,0.5772523760898595,0.23650519031141867,0.3920926941447019,0.3229989868287741,0.14102395270912896,0.5976386227359833,0.09166666666666666,0.02281991106719368,0.3753146078727475,0.34020835525623483,0.11540602074373894,0.3437199230028874,0.3347291761492945,0.3220964253911716
1,0.6311498586239398,0.2711982692441901,0.39619547392587734,0.4764693863651843,0.5599805516265912,0.44862918215613384,0.3185049547608789,0.12597621136504195,0.5886811719425025,0.2552335640138408,0.575800459932779,0.4576494427558258,0.22900175097181374,0.5261173270692959,0.23401491769547325,0.03880002470355731,0.23275948857344209,0.3835104703777754,0.3477611940298508,0.3582170356111645,0.3631770596267638,0.0728835389899504
1,0.43270499528746464,0.2364784702351874,0.3774598228927517,0.5475720220663353,0.41955445544554454,0.20734200743494424,0.32502154243860404,0.2135080326194825,0.4438378760505852,0.463235294117647,0.3443746683177074,0.466210739614995,0.07306771237239611,0.2976448043518576,0.09718364197530863,0.029209383234519107,0.2384979361723548,0.39250762916973586,0.23106501391348347,0.40624999999999994,0.3780609922621757,0.1054573209515329
2,0.34156456173421296,0.2273710656710168,0.24311249590029518,0.472723557856024,0.37508840169731256,0.3446561338289963,0.39304179233089187,0.3547152986523609,0.4498468305710471,0.28468858131487884,0.23660003537944455,0.30283687943262416,0.07443825019875237,0.5320516783087099,0.15180041152263374,0.01823431324110672,0.4538810027182121,0.2880143112701252,0.11272451302807995,0.9496511068334937,0.29267182521620394,0.09128927617351482
1,0.6163996229971725,0.1946402400725801,0.35364053788127253,0.5036436695498195,0.2797029702970297,0.554135687732342,0.3838862559241706,0.358742395259532,0.21184510250569474,0.3288062283737024,0.5543958959844331,0.29493414387031414,0.05902579635076014,0.4856277430920443,0.2968364197530864,0.02720993906455863,0.39460384576663654,0.2652846469535936,0.27928155831014423,0.09095283926852743,0.35102412380518894,0.33314781834372215
2,0.31442035815268615,0.31251308535138533,0.4098884880288619,0.5108629026765649,0.3117927864214993,0.30171933085501856,0.576314088754847,0.11881373239943045,0.44222763333595166,0.3649653979238754,0.22943569785954362,0.4734549138804459,0.2969336045144833,0.3819002287197874,0.1211934156378601,0.013540637351778658,0.3526024363233666,0.35672945385667687,0.12233746521629144,0.4064605389797882,0.3691397360036413,0.07362294873425772
1,0.275306314797361,0.2451671435550283,0.1835847818957035,0.35864605325887083,0.31524045261669026,0.5022304832713755,0.28236751400258514,0.16782925110385596,0.20171235566726886,0.20804498269896193,0.18989916858305322,0.2822695035460993,0.3769808173477899,0.548618408852074,0.3065329218106996,0.014868453557312254,0.26868015705225007,0.16984110280963907,0.1786997217303314,0.310274302213667,0.27774237596722806,0.08438811855997966
4,0.4982092365692743,0.13085351385302535,0.32420465726467695,0.3983518354559695,0.283504243281471,0.6804832713754647,0.24838431710469627,0.27348300709056655,0.3762469562485272,0.4393598615916955,0.32752520785423667,0.43414387031408314,0.15547068951221535,0.46529022686530264,0.4155606995884774,0.03099781785243742,0.7976643511527234,0.43838787751236447,0.2799392866177587,0.1737247353224254,0.48684569868001826,1.0
