Type,36119_at,38174_at,40093_at,37780_at,607_s_at,41279_f_at,38239_at,38982_at,37406_at,34730_g_at,36095_at,33323_r_at,35371_at,41018_at,41428_at,36133_at,37286_at,39326_at,35668_at,32624_at,41723_s_at,41619_at,39686_g_at,33450_at,34338_at,38404_at,35188_at,33865_at,39160_at,38856_at,36937_s_at,40530_at,41101_at,37628_at,41620_at,31431_at,37530_s_at,41164_at,38627_at,33916_at,36673_at,31432_g_at,41256_at,33520_at,33143_s_at,33819_at
1,0.06531748800996147,0.09855508519049784,0.19930309663297494,0.21129266042956915,0.14716121924348147,0.21078129316023203,0.13880313354656282,0.16145250643626413,0.12305666250491713,0.06480866270404223,0.1124434219410338,0.165466536256774,0.3179776532165262,0.16300570134333023,0.08290239779628122,0.28050119591215483,0.25343565946814206,0.27785449974327653,0.17166894042746703,0.6820305200872002,0.5322533828224875,0.14363077268931854,0.19078406858367564,0.4077440239043825,0.26240102064872217,0.2607871765400267,0.2270359733242467,0.2743440710572633,0.21891198777759588,0.30659369130125,0.12148330505561285,0.2770254287403903,0.46579361238809575,0.06866047536596884,0.24066238692734168,0.3494149628925226,0.08247867861383999,0.3010280175375045,0.25618459963603274,0.4615728328865058,0.41980728051391863,0.3127580669827191,0.5291233996621926,0.5559598554033485,0.1528847200833761,0.2899904208376474
1,0.10894001901986138,0.03829199174334394,0.08916822249404492,0.1724864936091712,0.12934263679764965,0.06296524516782469,0.20278125434570993,0.08572699456792786,0.09114231473088304,0.06260886741968502,0.14756558053464705,0.12334516777438062,0.20538995508370764,0.09858247422680413,0.058298378513741936,0.02928897586431833,0.1703254209054673,0.3837396646659939,0.054991736820505996,0.2546247274992214,0.835756325615578,0.025049778405806414,0.22300410787640645,0.2545318725099602,0.158436299593682,0.24022242241620329,0.16022489412451932,0.23916335802873398,0.29404703443007585,0.21905563831854394,0.23472725861361546,0.1924896510940272,0.299479796757803,0.03890625351352566,0.32915086081120515,0.6971761106402332,0.021951131742775912,0.05097368125210787,0.18502616014558693,0.27342762934886444,0.2745610278372591,0.47158077177957897,0.52382142178958,0.2428177321156773,0.23591861496103414,0.18889798321193702
1,0.03906597428897873,0.034032466850925376,0.09243063155861714,0.08753898185970924,0.11737054719059861,0.09011679380121682,0.06137301256199879,0.10131555891035059,0.08088901811216201,0.014999012336811104,0.10616669584135639,0.11422160953532492,0.34938193696870706,0.1415963761324586,0.013885932511112503,0.08449119373776909,0.11160687726813015,0.22666914537632127,0.11091516099335617,0.12687636250389286,0.2510051197806338,0.08623305928447557,0.3721736024290051,0.18608067729083663,0.1444093134195893,0.21196659521812516,0.1075183760891788,0.27104907699234576,0.37810334479183716,0.12908867154608458,0.18696563425263651,0.08551153163808398,0.13126058553109118,0.018983157563355894,0.1499124598774438,0.5311020610671242,0.019929948300886437,0.11188215896173977,0.15879492720655142,0.35052848910665313,0.30338329764453964,0.4345497527654586,0.4673286226850695,0.2965182648401827,0.28791590834849967,0.15938073684672566
1,0.08683456141431141,0.11659028093622083,0.023585270070173175,0.2276540607018931,0.07322805728975394,0.05772404365779203,0.09312566634218698,0.12815916106161288,0.15485128871709794,0.06956740352326395,0.19987996699092253,0.150903242534162,0.1985597089721222,0.19788737894407998,0.04056845927502661,0.09176994998912807,0.2568861919209947,0.1906658876436324,0.06784680397963598,0.289193397695422,0.5040822376344019,0.03869066735178881,0.30151812823718516,0.2512450199203188,0.1857136913924367,0.5092779555362265,0.07608431095750379,0.3845933445213049,0.3140175697058984,0.32288360645119496,0.19944109917162917,0.2723832052040213,0.38694652794580203,0.06107800589147984,0.28752066919560354,0.28226489984082026,0.039883886909688485,0.3959229049302372,0.130459508644222,0.25595513235339434,0.39563169164882234,0.1893000968547688,0.5347352009354668,0.4339326484018265,0.3099771337906575,0.1161376610835556
4,0.22513905708010917,0.4400867648602315,0.5142857142857142,0.6051302323538456,0.6068307014322439,0.30718398742111636,0.04065266768645993,0.37188801574357383,0.6808907284201885,0.358351141199921,0.5647052939558379,0.06146978110134748,0.4029845205835406,0.3754295532646048,0.1265260126463407,0.2711459012828876,0.49895889107026,0.5630743081744304,0.49625661331647425,0.31466832762379315,0.08113833289073066,0.18778502151711737,0.4455081264511519,0.2843625498007968,0.7035403752548156,0.04220123637041409,0.43255610183517496,0.4412426834759117,0.6396300540186609,0.9036207008225919,0.22964835822881663,0.2588409225310467,0.5301233970481489,0.3110836275325493,0.5860811205135688,0.2367126289458996,0.18894766514328212,0.03833018973981039,0.3314945404913558,0.761794705864226,0.46072805139186296,0.24624687770811032,0.19335978492259412,0.4443493150684931,0.08631605145674863,0.06560822516970093
3,0.09534560730143744,0.04221040478606164,0.024876070301937808,0.06882768919927967,0.12746235769372016,0.09447619857071018,0.05548602419691281,0.05627518904419792,0.03362465580050967,0.035681577387900225,0.12731001025281954,0.5371937742111871,0.053379858198151386,0.12289128397375822,0.8094409315720279,0.3343879104153077,0.09982747337735737,0.22272976753244458,0.03391785623176832,0.0008720024914356933,0.21531178784716,0.29522609030766267,0.21507412037863902,0.08217131474103587,0.25434399744837827,0.1547741087053317,0.19025945577569,0.06675944496745938,0.054018660991979044,0.043072737871623794,0.5062931789702474,0.08521584861028977,0.18691023469634643,0.019055114569044997,0.0643906234802062,0.23177185620077317,0.012067124881547852,0.40036598923267175,0.04717356687898089,0.33188499583988174,0.25143468950749465,0.25692639037569454,0.647950668119172,0.22103310502283102,0.3698026039479211,0.12996676985997896
1,0.13743560271751398,0.04161564566350627,0.15003862743835703,0.03127333421179778,0.09464561145795079,0.03410322333892867,0.05227831085152737,0.05271671002439714,0.04080794951170706,0.021459227467811155,0.11933281652454426,0.45693264637098535,0.1433609265377334,0.10442049359575134,0.024503850247292305,0.23721461187214612,0.05961092271997144,0.24358633876878955,0.052518328730354155,0.07449392712550608,0.09757227289851224,0.0883004688804676,0.2850509019467762,0.13092629482071713,0.8133433179403975,0.15675188717343355,0.15562478703207905,0.15140600057304246,0.13081791891744418,0.12436038603536496,0.128946405402708,0.13258426966292136,0.21231550931526735,0.007793843178700727,0.11239179068184028,0.3648522936348789,0.023126656830640416,0.21007282311353162,0.11917083712465877,0.29318048750423714,0.06826552462526767,0.43468037926288433,0.33229059436121416,0.19487252663622526,0.1581423927077014,0.21793756245174917
1,0.07499161894597127,0.08625756568589721,0.10803450717826561,0.22009926648218914,0.20346676459786997,0.03840950782284739,0.21407314698929214,0.08250549272803245,0.10296054319382922,0.030078833479986352,0.12856035409737682,0.2703386806523575,0.15245554771892056,0.30187831927522646,0.11207662931196395,0.08983474668406176,0.2373133440418823,0.3117154441316549,0.045319934781885333,0.2712550607287449,0.5210225974394921,0.074394630355193,0.24650830505447394,0.29432270916334663,0.11616812968895178,0.3617211850103031,0.1710801732950397,0.19765871229176046,0.316472963387352,0.2500161927585983,0.17260498796810714,0.1547604967474867,0.43648681345269774,0.04197342088102359,0.3189864799144052,0.35252103446137306,0.08472177240394879,0.24436464019386187,0.1570177434030937,0.6342177436750793,0.41880085653104926,0.4284549115563033,0.408886934447365,0.40125570776255703,0.22457106413427289,0.1171704548682026
3,0.07194707278859902,0.0507119616555295,0.07306058069915662,0.14810910528396362,0.04327579875137716,0.0772581433397786,0.03542390951652529,0.0863065953173651,0.0,0.03248514015838525,0.07114456475530774,0.8848490916232181,0.0672630758380044,0.0696657294595439,0.4544168283979215,0.5751902587519026,0.4239990481289785,0.12790141817602382,0.013254361738706066,0.0,0.13604473786599638,0.25768353779947334,0.3698160385783175,0.09203187250996017,0.20019137163539547,0.17278121214003916,0.10906391471547486,0.0,0.0619032029246467,0.0,0.6774898255652771,0.03335304553518628,0.13035325429470118,0.012974747588315981,0.200515514055053,0.1776921009654146,2.3990307915601585e-05,0.32808998588505695,0.09067902638762511,0.25740346984684603,0.31858672376873665,0.1832912779731865,0.2805201035409816,0.23563546423135462,0.2527960551900073,0.16420646580548878
3,0.14475619684872368,0.06906202987789944,0.06122127084272194,0.11103790574076515,0.03199412412780022,0.07593367755278385,0.05567144115329347,0.03755273692865519,0.019668542304469034,0.028076570833408154,0.10955512766010654,1.0,0.022792234307138354,0.06326148078725399,0.3180867714267827,0.6138290932811481,0.13647450770420608,0.16729519661479084,0.03421732716645038,0.01027717222049206,0.14776341549274027,0.3511786241890937,0.4388640828719413,0.12828685258964143,0.22710820817905733,0.1774667867830553,0.1143698583459086,0.06561336007531415,0.053854968079882146,0.07021180128246646,0.3338434412322433,0.09668835008870492,0.13694652794580206,0.017472060443884777,0.07149110008754012,0.0933268558906828,0.021963126896733715,0.059011704160785446,0.09542766151046406,0.20843733629163966,0.4492933618843683,0.0972370902788398,0.6040856711674345,0.17589421613394213,0.3646227075458491,0.18073633032876407
1,0.09704234313745612,0.1507889304831543,0.25017060451941026,0.12245794351473625,0.15319867792875505,0.11281332115108117,0.13573448291846288,0.17118440739193141,0.07925567394687785,0.06301291145150573,0.1569681662457176,0.3516086881740305,0.17962804855414086,0.22928381755701344,0.18323420772553686,0.27190693629049795,0.2596228211077399,0.24633062445778228,0.029248327953948026,0.15590158829025225,0.3014278567943627,0.19142205665103731,0.16531523486336847,0.4258964143426295,0.23244719945639367,0.2295620929245234,0.08703694689188532,0.23531578731938932,0.0844655426420036,0.277155256169441,0.2855051731594531,0.29893554109994086,0.36353738204693925,0.04498662049425468,0.18373699056512013,0.26034151282740375,0.050919428550865446,0.4487627565359681,0.142430618744313,0.5201996856799482,0.3008993576017131,0.26150150379772646,0.36157390287536106,0.3075057077625571,0.25691819496943397,0.11851566877270532
2,1.0,0.04521918622957701,0.11387690722976888,0.10809504985285721,0.7062357693720163,0.1333248340876414,0.7770361099522551,0.12974969335076628,0.23135336674135015,0.04222709070339576,0.0,0.08363689573112972,0.14139351869037456,0.24656357388316152,0.018731609591185125,0.04247662535333768,0.15925992028080194,0.29494874382535724,0.04846992535409665,0.21905948302709435,0.5639818182941063,0.06297771212023894,0.1822468297910341,0.23500996015936257,0.2797492754226124,0.599753554306069,0.08294796280971621,0.3453399369653309,0.03724013750204616,0.4557937690264913,0.8213513423600253,0.1985807214665878,0.4736269053955963,0.1627802388073126,0.8898939791849043,0.465952080706179,0.014094305900416229,0.04716014839426909,0.35828025477707004,0.5154848849033928,0.2708779443254818,0.41473594331447217,0.4013312411925202,0.1916856925418569,0.1177765333582217,0.1192954280801138
1,0.03799867271470892,0.054726585732778214,0.09798654477563896,0.1615276496683797,0.11339698861549763,0.10297544426265502,0.10261901450887682,0.1351345886856542,0.14584651695770412,0.05420475155781421,0.14944109630148292,0.0868714718091292,0.3754593711719069,0.1691756482349266,0.051211419270018155,0.41721569906501416,0.22758641204116845,0.01464209203094848,0.19680231590856154,0.8193397695421988,0.22279383155983473,0.0693806602864667,0.2574388283622075,0.2760458167330677,0.2354287140658152,0.4302574218466859,0.300418634084603,0.3325283451352789,0.35877394008839414,0.24162834380465054,0.22299477693868722,0.21377882909520993,0.26554560851681586,0.036567650828629894,0.23543429627468143,0.24149835652119986,0.04686506651312869,0.7473724970958192,0.23436078252957235,0.4739299251178701,0.28059957173447536,0.20214928378447267,0.46442527759177266,0.3316923515981735,0.2679974178294212,0.26634718912261585
1,0.08225747966311582,0.12740090263443304,0.03396639412862936,0.21632186937233716,0.08342269555637165,0.09524113068298522,0.1335465628331711,0.0837186105756918,0.1210213959534112,0.0754395101190583,0.10247818149991249,0.1918129285492413,0.19577564126359553,0.11236722899094034,0.0,0.22732115677321157,0.24088286037241954,0.1895327632301128,0.04435497288124314,0.19289940828402366,0.17173189394828342,0.09225062624446015,0.08740846579746381,0.2675298804780877,0.15287542815936545,0.3526089072515092,0.0541790390887407,0.2562727682043306,0.19154798930539638,0.2081741045404495,0.29574059904410216,0.29627439384979304,0.45602467940962976,0.024955589035551257,0.24773854683396554,0.3344531040042999,0.04904818453344848,0.2102889191451091,0.31031050955414013,0.3097593294505563,0.14680942184154175,0.2995424886577968,0.13159499085521253,0.3675323439878234,0.2511471992782367,0.07857753312040568
1,0.025204737176987336,0.09736556694538712,0.013115624798815423,0.20079501032195723,0.070106500183621,0.07748124853919215,0.10744912622259305,0.07970858213481782,0.08721715781012161,0.06170201303715409,0.16838380554652532,0.10527646640533347,0.19835554400683025,0.06562402374258045,0.030889626244287236,0.27447271145901286,0.27517996311499787,0.17556346381969162,0.06138045009372331,0.2641856119588913,0.07865255278808803,0.07804772303937312,0.12387926415431325,0.2882470119521912,0.1868092246675265,0.24862798090563618,0.2716983887455581,0.16108632475134052,0.2754542478310689,0.30727378716238096,0.23251494283464744,0.28400354819633356,0.38041374304379383,0.04472577634863168,0.2348993288590604,0.3793490170136233,0.05701296676142838,0.16965661965849332,0.15912192902638764,0.2596376074697236,0.3397858672376874,0.2699125758270888,0.4600427756178978,0.2432933789954338,0.2285182074136295,0.13752165639467182
1,0.026887789659489743,0.08734212643879227,0.0722397476340694,0.1452101726182633,0.09445464561145794,0.1025929782065175,0.057673944282204605,0.11463963660380921,0.08890181121620004,0.06346184926463985,0.11123058841181327,0.1267158014175658,0.17710382716507664,0.15286238675413932,0.11518186940462032,0.25784953250706677,0.16181807365102027,0.15403409996281936,0.09786044654443816,0.2114606041731548,0.16716793992131965,0.1045988823945019,0.34706197535274147,0.33137450199203194,0.1837861075286711,0.32270406842492205,0.017061772866669923,0.18701649543612625,0.25830741528891793,0.19632100524645377,0.04775053505882875,0.1573625073920757,0.36547302201790466,0.01544826965887882,0.24491780955160003,0.10737394827693134,0.03561361210071131,0.113460409458261,0.17225887170154686,0.4145943114233769,0.2313918629550321,0.1790857419585054,0.6440728784592782,0.2920471841704719,0.24084184982967008,0.28162737316646824
1,0.07846376990072726,0.059904488682083756,0.02883699221013326,0.17307945710897352,0.04207124495042233,0.1597114506087585,0.0,0.11866988367547748,0.11300860284937317,0.0532350458814445,0.12099577383780541,0.18956541159980592,0.3089201529381195,0.17146009059668854,0.05097351781130657,0.3247390737116765,0.07713129870902492,0.27773941679502845,0.12460209185993633,0.1691684833385238,0.28521315950370857,0.05793162695099236,0.25454545454545446,0.0677788844621514,0.14650330740109002,0.35191772027378254,0.18787421506109137,0.1406409889075355,0.15627216674851313,0.1467063929010946,0.2308182796056644,0.09488468361916028,0.16440842003387368,0.0,0.4164478163602763,0.38925640336551376,0.021093478234793142,0.18722535193674505,0.08927149681528662,0.3262765400141752,0.4551177730192719,0.43436177804965087,0.30800943462226527,0.2961139649923896,0.32523293978564877,0.2562180640796904
3,0.135136799326779,0.08132456355176153,0.030834352668512192,0.15500505117055388,0.0656188027910393,0.09560234862489288,0.08619107217355026,0.07804391486608526,0.0364295609639296,0.07601415051986998,0.07194478481582438,0.7916342567277899,0.06562975611566874,0.09827007185254609,0.45154948976397674,1.0,0.2545065143673032,0.14100316920734407,0.02035293204228086,0.1476798505138586,0.20925327783301734,0.5234440233797931,0.5412037863904268,0.275398406374502,0.4516647945528422,0.1895509096745467,0.23803728764055884,0.10973762842290534,0.2293610519997817,0.16846946045728348,0.22881666056755046,0.06859846244825549,0.33928139366077903,0.027420116480402955,0.1580099212138897,0.08905794554813636,0.03942807105929204,0.14858163558464593,0.13643084622383986,0.3401436011216912,0.2628693790149893,0.12503823214558804,0.30470631739908255,0.33580669710806693,0.2425762595859194,0.10025329267568467
4,0.06218400005473341,0.5927474372878982,0.31214189145689814,0.5494795098168401,0.2841718692618435,0.3204144798815771,0.12811384601121772,0.28908598309722466,0.21466076040294857,0.22118268177492054,0.5012628472830029,0.02525793177098174,0.5057723003823453,1.0,0.1406874100043824,0.1060882800608828,1.0,0.41318319434854206,0.057620426136048536,0.565991902834008,0.14210633580573243,0.1333258398098786,0.3444900875156277,0.48944223107569723,0.47346451997614797,0.27260725047373485,0.45000730175728954,0.48516229380704834,0.2892180935232171,0.5962173715914243,0.152389190148264,0.38503843879361327,0.6706387611904185,0.08539047918868475,0.5487793016243556,0.10051061542596075,0.060071731020667644,0.11662065778133081,0.4722190627843494,0.9030846507041386,0.42967880085653104,0.1176849161441607,0.11178628181936297,0.533390410958904,0.10737007482072582,0.04040031087092918
1,0.06799942529915232,0.10845607528950774,0.15431017833000707,0.29446128167962404,0.20866691149467498,0.22481921396142754,0.14472720530292496,0.10415290676515387,0.21690126391763156,0.07879756496130155,0.18737652854535,0.06970768160476049,0.25182820446193255,0.29076850984067476,0.09482251299067176,0.0880734942378778,0.38645963471949546,0.21470937129300122,0.0457746869419581,0.36985362815322326,0.6117551151487454,0.0891515190442546,0.1183068405072334,0.3820717131474104,0.13022978463757265,0.35762066001884585,0.2470914666796476,0.29757275592484955,0.17179571124570306,0.42476844355204346,0.17465650886589706,0.3688941454760497,0.5838978949915316,0.05255110071732139,0.44791362707907795,0.34132677319992555,0.07953986589417875,0.5115917408846198,0.6062329390354868,0.40205232504391236,0.3936188436830835,0.2885188866799205,0.26937645542041033,0.5485159817351598,0.085740507412074,0.08857497695578868
1,0.09830121166095386,0.06415964034566,0.06288933238910706,0.14300303070233236,0.1129305912596401,0.07554200398048007,0.10502016409400639,0.09472428527140143,0.05488806033966718,0.044476269147197725,0.09035609792692993,0.3229313474063064,0.12250825940086862,0.13582669478288034,0.023311212671382957,0.41340726244835835,0.13286037241953716,0.25656858058462145,0.08376590246120742,0.1594985985674245,0.2934857121682796,0.07240750851050164,0.20485801035899265,0.24112300796812752,0.390689353912718,0.5407707123108942,0.10521223774521736,0.14283082968359873,0.1939488186828177,0.1852289656065807,0.053777570777470966,0.12653755174452988,0.27461892088071616,0.010242630028557936,0.2740492170022371,0.18465879726293594,0.030887521441337697,0.13408508937382116,0.11697423794358508,0.31490554990601216,0.3273875802997859,0.20508551256563187,0.32115694054388993,0.32132324961948244,0.3844260892559927,0.43749144717647087
3,0.2831017425750703,0.10864849735856977,0.020649584755037656,0.12272148284798175,0.07623944179214102,0.029088668380681217,0.04975664024475038,0.05886317378587121,0.034514015974276974,0.02183633523084382,0.16504538748155742,0.46489843174402695,0.12947770889788038,0.08700406123086536,0.15101734176422713,0.569406392694064,0.23225652924028792,0.18241532550769288,0.08437316296764603,0.01326689504827157,0.418061894380593,0.38753291797803324,0.7198071084122163,0.18202191235059761,0.3522902192453302,0.13677218270116906,0.1121306527771017,0.1674102574597847,0.16456594096142302,0.1456700563507999,0.5068254654734577,0.09958604376108812,0.19308008710379868,0.015790065435902046,0.20391985215445968,0.10179232216319022,0.03678913718857581,0.4730979177336148,0.09804367606915379,0.21537086684539763,0.3916488222698073,0.12721746444410462,0.4159728954495937,0.27963280060882795,0.16301118422076002,0.026488578591734036
1,0.2445625773964683,0.0854004128328027,0.08114659112856498,0.21368647603988233,0.23507895703268455,0.11198464469611656,0.19970333286979092,0.15484775371011875,0.11852434623475688,0.09109846104117657,0.21458401060291582,0.14104548686787782,0.3233601841196778,0.17162605435801312,0.10000626056470295,0.09435746901500328,0.2367779165923017,0.0,0.08493883028871216,0.32899408284023673,0.5657295841799396,0.05241184404907188,0.31698517592427217,0.23665338645418327,0.12917585389191666,0.6643420003520654,0.17991529961544078,0.32954033809504313,0.23274403884978445,0.34833862296780876,0.3472947647404549,0.28746303962152575,0.3214977014275344,0.07991275213060196,0.3883377103394612,0.28753643561490916,0.051279283169599475,0.37324906004471814,0.2438011828935396,0.5153616221379927,0.28107066381156315,0.25866595299994904,0.4253875291084082,0.19068683409436832,0.6433726881017935,0.10222592880436045
2,0.805005370716255,0.022076059196025608,0.08879804287645657,0.02696885843545483,0.5629379360998898,0.10004320449893404,0.7911277986371852,0.1512757956031218,0.20359506747165165,0.04627650977786557,0.1229588136737603,0.023938430101067668,0.13233601841196782,0.15393626991565135,0.03310586614912665,0.07465753424657534,0.07710155273960378,0.3656627892565642,0.011235705808626983,0.1719090625973217,0.7228833814020417,0.057799152161346276,0.20064297195927838,0.09148406374501991,0.24130853822579082,0.41064272622782766,0.1241298739229908,0.40497728296017355,0.12233316964042122,0.30941123129736375,0.4623795424553933,0.07315198107628623,0.26391241229131374,0.148424816172337,0.8848847388386344,0.4365141711285221,0.008288651384840522,0.16159736187966073,0.31861351228389445,0.5393978613910204,0.13284796573875804,0.3961933527042872,0.35739628411805263,0.007372526636225269,0.10399458677493117,0.09741569175236703
1,0.036165103343527426,0.04632123989784137,0.22585785102684602,0.10563534940923267,0.21903782592728607,0.10490902265757247,0.0946460853845084,0.09762902856218578,0.08821768800560982,0.07314992727207427,0.16677086198704646,0.08393981634795825,0.13163072125914102,0.25933302093095906,0.03298065485506793,0.19479234616220917,0.17847581652686062,0.16936668968325636,0.035304295744185275,0.14743070694487698,0.26342166859147365,0.07398516282355964,0.19228433648865867,0.2264940239043825,0.2159309952711792,0.3271307715406998,0.14177578737282773,0.21751053988784744,0.31426310907404376,0.1732625170023965,0.15784512680617005,0.13778829095209935,0.19495523832567138,0.05438600436239347,0.19356093765197935,0.4505095817914952,0.030515671668645862,0.5449105012678467,0.28688011828935395,0.46852177128593886,0.2836830835117773,0.38970025997859004,0.4238484064083472,0.2659341704718417,0.24234293091915943,0.1914567298134
1,0.01782940963171254,0.07630409684077948,0.10086589840983712,0.13827030350946545,0.15562247521116415,0.10898866058970598,0.04675288555138367,0.04635458086778363,0.12625493851442646,0.06036417835401439,0.17679861962039561,0.06345160073009004,0.21095809050076098,0.2024562636676039,0.08963876541664059,0.13942161339421616,0.13695044321494437,0.04428037747207027,0.04888031144977207,0.37022734350669567,0.0527386812087376,0.06449515061982145,0.21325236649401674,0.24586653386454188,0.4071778230783099,0.35837138744783736,0.18040208343474665,0.2816503622446891,0.2264691438860697,0.137962303257983,0.05349479357264047,0.11584861028976937,0.18715218969271713,0.018407501517843088,0.13597899037058653,0.18787340045066464,0.04572552688713759,0.5974330789312615,0.05721110100090992,0.5812147545530184,0.22689507494646682,0.2568499260845185,0.9185764114454761,0.4299372146118721,0.2436262385863394,0.14082401452108062
1,0.04191211182036494,0.0606829234160165,0.19213609734114465,0.13862168928712612,0.127947117150202,0.10615557869239103,0.08806378343299495,0.09142864845192682,0.12314217790624092,0.058676172176630084,0.0383855560279077,0.16390315781907425,0.38783919224915553,0.06283192752264917,0.05892443498403555,0.1549032398347467,0.1736569694806354,0.16795028416635688,0.04360074978648831,0.23681096231703516,0.14236880948116673,0.07545442867236174,0.2656188605108055,0.20512948207171317,0.1479108596469332,0.17305561595891192,0.10188385338071364,0.44161106790552984,0.20314290391226056,0.2081741045404495,0.20292314004679687,0.15133057362507393,0.2212678441809823,0.03200737559308313,0.2965178484583212,0.26955119591507654,0.032194993222738014,0.07187753725470603,0.3552092811646952,0.6368987088225325,0.2821413276231263,0.26282051282051283,0.8985878049511778,0.32600837138508365,0.38522562882075695,0.13379585281655776
1,0.12676942865157392,0.0639278592170171,0.07129498487091997,0.1929107919356964,0.15633492471538743,0.14117955364794707,0.16694942752514716,0.0707449891493348,0.11243564966050389,0.029113617181747983,0.21047037935432247,0.09197363050359268,0.13302275511340436,0.050921587004061235,0.08865585675827961,0.03433355077190694,0.2110773990124338,0.3647244206016183,0.13561042158852696,0.17626907505450015,0.37001994799933297,0.036278020425203936,0.28035363457760315,0.2489790836653387,0.18773141406997548,0.6790510805297546,0.1854524655600448,0.31075273218451965,0.302572706935123,0.2615454368806269,0.21845370770817393,0.266173861620343,0.3945681103314783,0.05586112297902004,0.2921408423305126,0.18412130734087198,0.06751472405148319,0.04207314788213398,0.22897236123748863,0.0,0.4462740899357602,0.14570270683590766,0.28458278781094776,0.3477692161339421,0.6009652029181638,0.25868902320945836
1,0.03776605570493216,0.25202043172515126,0.04211356466876971,0.4271533359687267,0.14190231362467867,0.10034067809815213,0.18470310109859547,0.16394613756756393,0.24226513195026428,0.11427263095516009,0.16271974793068097,0.08370364095178685,0.45179850773970825,0.18339971883786316,0.1134539535466099,0.37247227658186566,0.6678565054435124,0.22573962925585597,0.23439700972725963,0.5195889131111803,0.03787649532796858,0.09550228017213692,0.3009108769423111,0.6335657370517929,0.45201148229812377,0.2200045561388794,0.2396680134352334,0.4665384143096885,0.2968570960877394,0.5893516419457218,0.1598855584018098,0.48373743347131876,0.5176627147350592,0.07947201547075622,0.5923548292967611,0.059495999834618486,0.10905993978432713,0.08995215908665076,0.20433348498635123,0.3837169886906413,0.39066381156316915,0.040354029668144976,0.24452062324475052,0.6262366818873668,0.10248572806321653,0.09499637231183143
1,0.09974822629530043,0.10889339817373962,0.06589680036052276,0.2295207976457153,0.06381197208960705,0.0852120207664903,0.10529828952857738,0.1684077154295111,0.10592792761976433,0.12518181981431933,0.3990972517442297,0.06459910510061842,0.12392813393221726,0.14280693533270855,0.09392099167344896,0.052141769949989134,0.25022309477065857,0.33641401533258974,0.06831264765580808,0.2488009965742759,0.46591393333786224,0.03143666902177404,0.2048758706911948,0.26728087649402393,0.38855375740178344,0.27130253797645304,0.20017767609404663,0.32182473087470836,0.1523844600862116,0.3756072284474382,0.1982212759351054,0.3138379657007688,0.3645959351560609,0.04263902318364777,0.4168612002723471,0.2328778450788663,0.05823047488814519,0.061503678628976856,0.1835048908098271,0.4540846198884473,0.3712847965738758,0.2604819799153795,0.5167904294552105,0.39069634703196343,0.38744225115497694,0.14789736095368178
1,0.029809185635215476,0.07276178147850121,0.053302645979527455,0.3129529582290157,0.07477781858244582,0.13770194561899296,0.06827052333935937,0.05841162436479802,0.032752398707007135,0.033423420187835576,0.11039285803595991,0.337689742543147,0.49482163406214047,0.10552366447985005,0.12086020159018344,0.13858991085018482,0.1956689868522815,0.2919211770329846,0.026109428897836046,0.13098723139208968,0.3346786395835006,0.022319994861583915,0.3007144132880871,0.19743525896414343,0.3557293616785234,0.7956157518146892,0.15965292313683493,0.2572755924849576,0.22966115567195938,0.164842282531252,0.1702651452144117,0.16280307510348907,0.30946044035809334,0.015758584245913067,0.7399815193074604,0.26320468029685984,0.023414540525627643,0.28200657031864795,0.26684770245677886,0.29872731194724356,0.18265524625267668,0.2894237141255034,0.1333639825299579,0.3071727549467275,0.4827920108264501,0.5471302533701352
1,0.03626088681814139,0.0766801945212189,0.0458604261894032,0.25714850441428383,0.07526992287917737,0.13080693255140272,0.13581792054883418,0.15722681260025073,0.1295900391660538,0.05198250938280029,0.18903948585861116,0.09217771685137123,0.21220164074390294,0.23769915651358953,0.05926876604269705,0.2962546205696891,0.2574513653399964,0.20373222853703019,0.10203085659778836,0.9206789162254748,0.1916845251696815,0.08287301689254288,0.0871762814788355,0.3046314741035857,0.18739166007959954,0.20569931554368198,0.22848415518668158,0.1785641193565552,0.3295683963551045,0.36459615260055694,0.2805704337026071,0.30576581904198696,0.4068170820227437,0.05991769917474308,0.3052718607139383,0.15329832757943482,0.06356831839936665,0.31508550158012416,0.21788273430391264,0.32057563711441867,0.3549036402569593,0.16007799357699956,0.4211199616218756,0.43124524353120236,0.08899155350226327,0.17257467744559116
2,0.8239704986898188,0.010303327152503235,0.10145496684478207,0.043396143541090185,0.5919059860448035,0.059430975500924285,1.0,0.137190149483077,0.14087807214079257,0.0432327114048162,0.07822151091550178,0.06143640849101892,0.03504213222465571,0.21046157450796626,0.005283916609278157,0.022983257229832573,0.055803438634065075,0.3251004762663551,0.021284619394625053,0.039177826222360636,0.7496309928915954,0.02451987924722205,0.1404893731023397,0.10876494023904383,0.2335288652216722,0.7951187184823915,0.12464099693326196,0.30985223691211977,0.15703606700496534,0.31504631128959126,0.7790123867505018,0.07711413364872856,0.24939511250907326,0.12688268759416246,0.48404824433420873,0.5505137163293573,0.011287439874290784,0.0847496158986722,0.3148032302092812,0.3378940556531386,0.19511777301927197,0.47149156343987364,0.3360384580788951,0.2016267123287671,0.24209404700794876,0.11801218180268991
