Type,35836_at,36497_at,31620_at,32801_at,39558_s_at,39826_f_at,36358_at,143_s_at,39676_at,32203_at,35140_at,353_at,34459_at,36272_r_at,34022_at,31491_s_at,1425_at,37118_at,33535_at,33091_at,235_at,39222_at,39889_at,1560_g_at,33575_at,40194_at,34416_at,41771_g_at,39478_at,38412_at,41767_r_at,33042_r_at,33969_at,38818_at,35424_g_at,34756_g_at,34488_i_at,33085_at,38251_at,38624_at,39970_at,41581_at,1024_at,35077_at,37373_at,40361_at,39194_at,AFFX-LysX-5_at,693_g_at,33671_f_at,37289_at,37684_at,33563_s_at,39875_at,648_at,38704_at,33063_at,40846_g_at,40575_at,37963_at,32979_at,39515_s_at,38752_r_at,40809_at
1,0.40791806644270245,0.1476711362032463,0.2000084695519607,0.25129294421869225,0.4288467985249748,0.4692396982008125,0.35201597775951393,0.4006016101919844,0.5071932921447485,0.3310300919424002,0.319970769391377,0.542103968514267,0.4413102820746133,0.4751792358653235,0.34921549952378567,0.5325101594248203,0.5163743925628566,0.5484914918049901,0.4306684555283719,0.4747286570549166,0.3901735858218014,0.4831364233060689,0.509915551760129,0.5311880295655309,0.5254968767745599,0.4325473521453421,0.49046290711700846,0.034339602898474895,0.37947991331888653,0.6647685120205321,0.2495896966887583,0.4730695485445355,0.4849456099456099,0.13614816073400732,0.4789956542732979,0.3670397362484817,0.5125521648408973,0.48382090478777057,0.14487196152346288,0.3145953405308873,0.2709027268108169,0.4686237670267731,0.49062446241183555,0.4421225506852418,0.12581479822859137,0.5248096500983831,0.5134013175706164,0.340973759089472,0.5170613462614209,0.02705563968814852,0.4112287160607455,0.2181285367825384,0.5444565865289093,0.5611963044099438,0.4765987377385751,0.02520028665860885,0.4514841718231549,0.42157849895438,0.20122817046858577,0.5488386620478164,0.545016077170418,0.5257857867084523,0.19906586857949574,0.7019709013154836
1,0.23684210526315788,0.4611856033874382,0.7335478953163378,0.29109715552271886,0.38878645658732813,0.08249730536439767,0.22029487727181055,0.2850570644961514,0.41977052074139454,0.6806733704099021,0.20325712496085183,0.2044112823876681,0.17000303306035788,0.3234413286142118,0.12757531705849917,0.2651870376159216,0.25977181491654344,0.26610293350036535,0.03448820140478256,0.2673470489767266,0.325867929109007,0.3033424214884379,0.2994591517221748,0.38957995312781685,0.21964792731402613,0.2512562814070352,0.3737937273823884,0.44584717607973423,0.30355059176529425,0.6797265053235217,0.1897042057655445,0.3148858288303992,0.37101787101787104,0.3629258346784471,0.21931434089811683,0.2295679333680375,0.4064945226917058,0.2871110421354854,0.39919407253347194,0.4077035473658576,0.18421498334556544,0.3336777829967121,0.318252193359711,0.3854909955827387,0.45066427825048505,0.23629052955770383,0.2950094756790903,0.20036357888080936,0.40285288085027043,0.027291678351749022,0.29884951679705474,0.390501212611156,0.3120405324855951,0.26716830174302314,0.2721085848984868,0.10326127648650672,0.17011927181418707,0.2784757183796763,0.19237649141571542,0.6037253677096939,0.2246040252471121,0.24633606784035394,0.04927499263337979,0.6494212801561845
1,0.16055431131019038,0.5881003777657852,0.37456593546201405,0.305596601403768,0.18890378813275224,0.28853328911367215,0.30601703166710403,0.1560205255241971,0.18075904677846424,0.2779619122521207,0.11008455997494518,0.25385372253197774,0.14740673339399452,0.2038751247844632,0.053386134643340515,0.13274981765134936,0.11298330868371012,0.16144691512683992,0.041788335569410424,0.20176575409039366,0.23749696528283568,0.1875694234070484,0.21885378119366164,0.1631061835226248,0.15883021010789325,0.22816003092385004,0.19801718938480098,0.1360635153163994,0.22170361726954493,0.5228279830770156,0.264009822222779,0.12654697577130905,0.1923076923076923,0.3372015971455271,0.17899565427329792,0.08537220197813639,0.2997522170057382,0.2512221618685497,0.11148121669049782,0.15991557756311392,0.07361824648563203,0.19657116016909348,0.09956132805780145,0.2909162985615585,0.3137035378414689,0.24317734622294465,0.266176337875643,0.1220360417325324,0.27349431288457954,0.010000093480658851,0.13304187758858718,0.3020412287793047,0.14817206437512426,0.3987522621202019,0.5229450231921526,0.275678942358088,0.15155591426777867,0.2884826891797692,0.15051542589484945,0.5029814299505934,0.218530427533643,0.20842934832703475,0.23841901335667195,0.5027425277739042
3,0.43225083986562146,0.5874257960064759,0.7268992970271874,0.27471986208594995,0.25393898759637945,0.27137053312328996,0.21111764080834283,0.19968150048659647,0.32427184466019415,0.25358125947980453,0.17047708529074013,0.3301082322072811,0.08636639369123443,0.2740720573554769,0.13609704747105117,0.23038449515473586,0.21941686034227764,0.13686188537425614,0.14908057769710364,0.2699929801825153,0.32902403495994176,0.22023629203271738,0.22487902077996016,0.5035154137371552,0.15547984099943213,0.1988790104367994,0.5544330518697226,0.05114709498521986,0.05125854309051508,0.5307481001744431,0.6899610368458637,0.2558828656092034,0.29914529914529914,0.4445501656613712,0.2650893288266538,0.25203886864480307,0.23826291079812204,0.11825871032823775,0.21594306512413883,0.32311875963958114,0.0925309095014961,0.19520901831845938,0.2988130053328746,0.19917317929550346,0.1625615763546798,0.3323637608007529,0.0928616550852811,0.1391874802402782,0.21471191497296294,0.004940452820311477,0.18177634606534743,0.1698059822150364,0.13451221935227506,0.2349747595009048,0.5462322256862597,0.23204372613406637,0.24231010671688638,0.7548137247308497,0.34905121065152045,0.40223749219149296,0.1750625223294034,0.338464374596737,0.016773904132783873,0.34230465300051127
4,0.7420212765957447,0.15015152144132177,0.6257304988566105,0.2200467922669622,0.2660073751257123,0.7465384296492827,0.3390958513773445,0.5242855878970185,0.8316857899382172,0.33513098515064704,0.2839544837665727,0.5593637258117415,0.5721868365180468,0.5681096288229421,0.2796130131836182,0.6064395123476086,0.45298964715825063,0.620002087900616,0.290190198090127,0.5078567957233112,0.36343772760378734,0.5461981217812785,0.5612486953221368,0.6513430683252208,0.4085178875638842,0.5730575956706611,0.7573884197828711,0.05040939649985612,0.7274545757626272,0.887815050227578,0.22764003558050086,0.5700714659229562,0.5898407148407149,0.09096933140769692,0.5363592467407049,0.471889640812077,0.23669796557120493,0.2864902615038411,0.630963213310802,0.6416511080444841,0.3552757861457687,0.6429309534992954,0.49122656115602964,0.43391097519537886,0.22182415285863566,0.5549662075455557,0.5670065878530818,0.5118558330698703,0.9150661942942384,0.03594798736141492,0.46497929130234694,0.25828617623282135,0.6803099543016095,0.7716925421468711,0.4779104250627329,0.25653806248729827,0.6294502735180701,0.4077918054372241,0.2655503715861102,0.4709523539099324,0.8456591639871384,0.4545580237809936,0.4917076045510321,0.40133872542183796
1,0.19596864501679734,0.17115695960811989,0.26107393918861693,0.39182366703607924,0.4682366744887697,0.5940635104883509,0.08225466831186122,0.5530390161903919,0.6675198587819947,0.20369642154935114,0.35275080906148865,0.6246310265660873,0.5781771307249014,0.627280152463926,0.3656824903503935,0.6487443992914452,0.6484259454891189,0.7723144378327591,0.5201641543682425,0.520276472811707,0.4012503034717165,0.6813086943350499,0.6196982635923713,0.6924463674058049,0.5865985235661556,0.5411673753382297,0.5025633293124246,0.10244068328668218,0.6753625604267378,0.4765704890421671,0.2850950274997181,0.5385218755447099,0.7094988344988344,0.14428680655849124,0.643167551907291,0.5096304008328996,0.6672535211267605,0.4579809109955769,0.16264786169244766,0.4215033687799335,0.2813752611076611,0.5664631282292155,0.43247892654395326,0.6056744818212708,0.40170174652933277,0.6484729232611858,0.7028246548145474,0.527979766044894,0.584374417303748,0.03552265036363976,0.4996778647031753,0.4169765561843169,0.7419034373137294,0.6303457472140204,0.23454490152840088,0.08685327999486582,0.6582369294233702,0.35245914336612194,0.2770575543548417,0.4720313476063377,0.7707514588543527,0.6378928933542262,0.23665102450995484,0.45233114860781853
1,0.2692329227323629,0.6543027938063016,0.4362454476158211,0.49355067109961825,0.2936221924237345,0.29972639084653013,0.3460741942269284,0.2138812704591701,0.3204766107678729,0.3392374960208228,0.15578348470612796,0.3961544768776648,0.17752881407340004,0.2823758961793266,0.16560980500275704,0.29079399812441387,0.2611187407563913,0.21479277586386886,0.13878146949727727,0.2310599924401966,0.2359947802864773,0.24830859335554886,0.2097922003985198,0.35043717324680007,0.2523850085178876,0.18955353691534596,0.4845634800965018,0.22451827242524913,0.2656901150191699,0.5268181180197702,0.21642090229143437,0.21651124280983094,0.26993492618492615,0.3076306176195735,0.25970545630130365,0.3099947943779282,0.43560902451747524,0.2840459377667417,0.2562296893279605,0.3275103498660606,0.13501383164907133,0.281728511038046,0.19707982109065886,0.38920036244195266,0.7162661093695576,0.2875566772178972,0.3816216947928887,0.1731149225418906,0.34372086518739514,0.016934021350982483,0.2112747353888633,0.32766774454324976,0.2640820584144646,0.32236403466996855,0.5728955972929816,0.12887336748991882,0.2157205631781903,0.48275114243668193,0.1229830158408173,0.6106252484524959,0.23451828033821606,0.27511752235229053,0.04660761642558393,0.4034769674150514
3,0.3076707726763718,0.10594047075428618,0.5282883035487423,0.21148873291466566,0.37236004022795843,0.28869911284304783,0.47781698005599155,0.18950721047509508,0.3308031774051191,0.2774750482182649,0.09907088422591084,0.23630698589701543,0.121625720351835,0.29975496869044377,0.19920798034989218,0.2908200479316453,0.23304458060426791,0.23207015346069526,0.09486228395548889,0.21048652735028892,0.34820344743869874,0.23407048369181055,0.20884334377075625,0.6220479538489273,0.3182282793867121,0.1729802860456127,0.21516887816646563,0.05833049938525126,0.23187197866311052,0.2475487738856696,0.1216752903444042,0.2065539480564755,0.23543123543123542,0.06809956673179851,0.2275229357798165,0.09066458441783792,0.29160146061554515,0.2469154962365174,0.28824905758481734,0.22026950239467494,0.12702534861401232,0.3419445749178018,0.31068295200412865,0.33899648884358363,0.0,0.30344768585849946,0.23806515657431637,0.12677837496048053,0.13257505127727018,0.010151999551292836,0.188403129314312,0.2209781729991916,0.40572223326048085,0.28974188017906466,0.5748612272830964,0.16294616594110664,0.2517263025737602,0.40971264812950203,0.40677153447544584,0.4995740814356295,0.22841491008693585,0.19034012351368787,0.3673810455762896,0.4779900525263794
1,0.4328107502799552,0.1640997965876541,0.17222833912086052,0.13218815416820587,0.44644653033858533,0.46273111682281737,0.33561318555496045,0.3886578784393524,0.5536628420123566,0.2183585191843155,0.26030900929115774,0.6061823548704492,0.475735517136791,0.47281967510663403,0.2510401523885909,0.4506616651036782,0.3644622860764843,0.4397118697150016,0.4582905847999369,0.49127922674010477,0.7140689487739743,0.36605069170958293,0.41094980548439136,0.5209122047953848,0.551731970471323,0.42462311557788945,0.7122285886610374,0.10105422868653045,0.4017336222703784,0.4189040162011508,0.3556797253786692,0.40822729649642675,0.6149961149961151,0.14350522470478297,0.3670690487687107,0.3006246746486205,0.32400886802295253,0.07239854116551563,0.1363902248797608,0.28679275915252866,0.25438943149099535,0.5434476279943635,0.3790641665233099,0.44608675954241706,0.810220430910086,0.39447343656429124,0.5361429473874199,0.2933133101485931,0.42000745851202687,0.01951876156823153,0.47970547630004606,0.5435327405012126,0.5558315120206637,0.5823411753500334,0.36875522773933544,0.20507856371201508,0.3358443188951664,0.2433428859112385,0.23397938296420603,0.6067919813731615,0.5647254972013814,0.7331551295050235,0.18078345655013478,0.7937526146980896
2,0.28653415453527437,0.05394578438291335,0.21804861522825442,0.13144932890038172,0.1359369761984579,0.11657408175109857,0.38695106269015334,0.057683800760859945,0.15092674315975285,0.1267719042001386,0.028343250861259002,0.05534601508691373,0.2515923566878981,0.1403031128051547,0.022306882550503785,0.07700323017609667,0.10585252482569195,0.012005428541601406,0.34859127140715024,0.15405799449214322,0.1754066521000243,0.03160658386347574,0.11538096593604708,0.08112493239588964,0.11777399204997165,0.09731349052957093,0.30051266586248493,0.3790933110105422,0.09601600266711116,0.6026507328614681,0.24565579623899067,0.08218581139968625,0.1147047397047397,0.5843173901962451,0.10777402221149202,0.07470067673086934,0.3461789254042776,0.12896717622410178,0.05836474717275444,0.17838298563195065,0.02088861288319315,0.09243776420854861,0.30672630311371063,0.30977460641069204,0.3600537393640842,0.13465651467191378,0.180669614655717,0.07809042048687953,0.2428677978743241,0.0016639557275599673,0.08835710998619417,0.4516168148746968,0.14494337373335986,0.2144013715591961,0.4267736293817961,0.7373223090992715,0.007263922518159795,0.2689334675857796,0.01659689822413189,0.19643364188767104,0.14719542693819224,0.17605309245091713,0.1558864792833048,0.34857992841537677
1,0.3859649122807018,0.15612935364689276,0.11582112306259,0.25126215983253286,0.34989943010392227,0.23530387198408095,0.49670924944865025,0.2715208351765018,0.3171226831421006,0.22039960301855702,0.12490865434805302,0.32535257461462774,0.25227479526842583,0.33632816045013164,0.09624542583588148,0.42127748254662917,0.32146630044369323,0.26965236454744757,0.4323257832846658,0.29828824450564284,0.37211701869385777,0.26638392406341516,0.3262169086251068,0.33306291689201367,0.32299829642248723,0.17394665635871667,0.5088962605548855,0.34763910325162845,0.21228538089681614,0.8903414673270105,0.036332201606133874,0.2689559002963221,0.3037101787101787,0.2220711919123269,0.4125543215837759,0.18983168488634394,0.36221961398017727,0.37091642740746483,0.16456518913297802,0.22623589577076064,0.1442443403150229,0.3984030061061531,0.12558059521761572,0.4212255068524181,0.7062248096730854,0.24501668235092824,0.35014890352856237,0.23569396142902307,0.34989744545963086,0.01505038607512106,0.2965485503911643,0.12085691188358932,0.4227101132525333,0.4651871606819697,0.2772032545053608,0.2634692109400905,0.26490897677338354,0.16963829292851057,0.19230272742360818,0.43182463512976316,0.2810527569370013,0.3311365102774449,0.011874551955562787,0.5087156602984242
1,0.17553191489361702,0.17541201378222424,0.6241636317438807,0.5225957394409556,0.17490781092859536,0.24923306525163752,0.18801841519188278,0.23878616296558433,0.34033539276257724,0.0931033837050353,0.06879632529491596,0.18588061659560512,0.28662420382165604,0.39586169343860605,0.16311594566143664,0.17495050536626028,0.3369955630678217,0.24459755715627937,0.47660011048851714,0.1946649387115935,0.3014688031075504,0.33484802585075235,0.36635354397950476,0.2511267351721651,0.27268597387847815,0.2450715114031697,0.20514173703256935,0.14063358359274858,0.20378396399399898,0.35000902291821223,0.17126248136408623,0.2398466097263378,0.3781080031080031,0.11890238722283582,0.2776436504104297,0.2581120943952802,0.15988523735002597,0.3180724761387444,0.2809697127258547,0.18852991314230053,0.1582453565178118,0.31103804603100044,0.25640805092035096,0.42252803261977573,0.0874757426481565,0.3215843955855934,0.37650031585596966,0.22597217831172936,0.2807197464105911,0.02352908183296876,0.1994477680625863,0.16895715440582054,0.30200675541426586,0.2732641203924183,0.45007984183712274,0.10789273833844969,0.26822706483723435,0.5837967624506235,0.3147509543216479,0.6753364756658526,0.26116470167917116,0.40335514793990224,0.19858648851906743,0.5194998373076744
1,0.274822695035461,0.10905392502802108,0.07508257813161684,0.15823174485900746,0.3457090177673483,0.4489677472846364,0.5417540405212289,0.33460143324781033,0.2974404236540159,0.14280096623785182,0.185301179663848,0.5573958674975402,0.30732484076433125,0.3317905436064979,0.1470750413554564,0.3357299155986246,0.2543841115571519,0.3545255245850297,0.3511167232262647,0.24358766672066526,0.2289997572226269,0.2998081389477936,0.4850555081127243,0.3729042725797728,0.3580919931856899,0.2804406648627754,0.2711097708082027,0.050529730295340976,0.29713285547591267,0.33104084374310744,0.1494130470188802,0.2441171343907966,0.31439393939393934,0.45032707501486713,0.32641236117817474,0.2454450806871421,0.5221048513302035,0.22999922402421044,0.012381385675289219,0.23285169250750876,0.1634392818833625,0.41831845937059653,0.3019095131601583,0.2147468569486918,0.5195800368214162,0.3403199589357516,0.45239599314141327,0.2135630730319317,0.39474174902107034,0.018504496419690767,0.30326737229636447,0.1252223120452708,0.4929465527518379,0.5717687398799887,0.4079537677743138,0.1878469585307677,0.2166621827638777,0.21595538687940516,0.28812215317092965,0.45090578681356125,0.40431106347505064,0.25472393769010965,0.03466489574583181,0.6987402965648677
1,0.6843505039193729,0.28605380048985013,0.46391970864741255,0.29063538973032876,0.3695524639624539,0.5448553187961197,0.4838628532271041,0.402194107759002,0.4559135039717564,0.38398591839409774,0.25681177575947384,0.4277632010495245,0.3573703366696997,0.46301842272438515,0.23958594415760187,0.5614254454517036,0.4530424677794211,0.43062950203570316,0.43248362402336044,0.4306928019871484,0.2629582422918184,0.4863677673432293,0.4824935952177627,0.6103299080584099,0.49403747870528103,0.38340742172400466,0.440101025331725,0.123789468176943,0.479496582763794,0.5854269845407334,0.2551898670742555,0.43271744814362906,0.4840229215229215,0.2419845382720245,0.46257846450989853,0.4398316848863439,0.4697117892540428,0.5639016062698844,0.27068438840504355,0.22865086451822392,0.2349122113701801,0.3732738374823861,0.49492516772750733,0.4792445350549326,0.48900333383092,0.4729660364445205,0.47852179406190776,0.352592475497945,0.47039903039343656,0.01473021481855404,0.38232857800276115,0.30608326596604685,0.5073514802304788,0.548242689779979,0.3572542012014296,0.15379020440470206,0.3883059815263205,0.2175354349004725,0.3448835450974607,0.5686580725765233,0.549124687388353,0.2299981565121209,0.29056588837041564,0.5918746804257891
1,0.6094158268010451,0.2821619826476815,0.631447446430084,0.26499199605959856,0.9584311096211868,0.8432136638753006,0.16405177592103065,0.6362027780235335,0.9370697263901148,0.2939722487500703,0.43459651320597137,0.718514266972778,0.720124355474674,0.7974407841001906,0.3838287633465336,1.0,0.9920769068244243,0.9587639628353691,0.6102912161628916,0.7165613694043954,0.48846807477543097,0.9082096334444107,0.8269285510959296,0.8723634396971336,0.8571266325951162,0.8481832238113646,0.6482961399276237,0.026677479268579794,0.8094682447074514,0.4029835782888536,0.3233064809130658,0.7922259020393935,0.8139083139083139,0.059604111800186925,0.962819893771125,0.6789866389033489,1.0,0.72305424070769,0.6490965813076823,0.3660199691533404,0.4600575848247051,1.0,0.8566144847755033,0.6917544455770755,0.31870428422152564,0.6923603387800498,0.9145383990614565,0.7662820107492885,0.8822487413760955,0.03140015330828052,1.0,0.3193613581244947,0.7253129346314326,1.0,0.4366207892935899,0.13948936261244402,0.8955250650165907,0.4112617148168229,0.616851383996902,0.7361576466579589,0.9154459926164107,0.5142870310627707,0.22051042981480096,0.579231162552875
1,0.3348964165733483,0.4219041886338163,0.59951723553824,0.3578377047161679,0.5422393563526651,0.46857640328330985,0.20080842952589342,0.4251083783066442,0.519991173874669,0.25239218770481064,0.2545150850819501,0.43538865201705473,0.3963830755232029,0.5211906706597695,0.21226627901147926,0.48244242992601855,0.5356010986689204,0.49864286459964513,0.40932049561991946,0.32958043090879635,0.37163146394756014,0.5243865495304453,0.47694278394534595,0.5711645934739499,0.5136854060193072,0.439553536915346,0.6343863088057902,0.0,0.5381730288381397,0.5879333507108053,0.1561157117979428,0.4675352971936552,0.43963675213675213,1.0,0.43814582327378077,0.3326826305743536,0.7335028690662494,0.771591526344378,0.27193552580267777,0.20180209432583812,0.24981651894089088,0.5402066697980272,0.4551006365043867,0.41907350775852303,0.22555605314226007,0.47108392505774666,0.5250428661673134,0.34042048687954474,0.6745291814283051,0.021776319479499692,0.49033594109525996,0.9306386418755053,0.6060003973773098,0.6878750357176874,0.5383621017413125,0.22751387834123074,0.38328401040265453,0.42864224304856335,0.3576262747339886,0.4239309444034301,0.5697272835536502,0.27221402894275964,0.1414237147996499,0.7316971133733091
1,0.3594391564016424,0.20023662252480384,0.28521216227661556,0.2017608668883142,0.30103922225947033,0.18754663792388693,0.20990759876046594,0.22467486508006723,0.26368049426301854,0.37818100106735586,0.11042384382503392,0.22146605444408002,0.18236275401880495,0.29117887285597605,0.09233545541129881,0.24283630301135772,0.21703993238960492,0.23556738699237917,0.1448977981216952,0.3412981262487175,0.24511410536538,0.32156922144804606,0.2830913748932537,0.47674418604651164,0.1819420783645656,0.21733668341708542,0.2696773220747889,0.09017971590760457,0.29521586931155197,0.1692097928738997,0.18345256142021324,0.25069722851664633,0.25228243978243975,0.12962365134652964,0.1631096088845968,0.21833246572965467,0.14459441836202389,0.338247846667184,0.05279149876511114,0.2216291906810618,0.3194264099813696,0.22700798496946922,0.1935747462583864,0.3242156529618303,0.34960441856993585,0.2037385576182736,0.49774388593087265,0.15151754663294342,0.2997855677792281,0.015926767251855593,0.25775425678785086,0.46691592562651574,0.2818398569441685,0.3138870368606534,0.23306212455326591,0.07291076146367029,0.21859026096314232,0.30070482534273096,0.1514559167942169,0.6232892270997785,0.30242943908538766,0.22393769010968753,0.14769523742506938,0.5104587923581091
1,0.3459546472564389,0.12522313088961765,0.24072584060303212,0.19538849895333085,0.5831377807576266,0.6530553022137467,0.5223022893214874,0.5495886047951871,0.49920564872021184,0.3822350804261933,0.3398841215158158,0.6744834371925222,0.46838034576888077,0.5500952899537163,0.2764048323224222,0.4757736792747733,0.3927213184027044,0.5669694122559766,0.5082471785967958,0.4503752902424537,0.2605608157319738,0.5105018681207715,0.6388651674731949,0.5793672255273121,0.6193072118114706,0.4811074603788172,0.3719466224366707,0.04626311245977974,0.5967244540756793,0.5731157139133398,0.1997769954522106,0.586020568241241,0.6085858585858585,0.5483136521960751,0.3652824722356349,0.5429030019087281,0.8165753781950965,0.37010165282843166,0.21971272585467305,0.30174933030278434,0.3303505899621747,0.3820573038985439,0.4265009461551695,0.48167969192434024,0.46715927750410513,0.3614937120369579,0.7552116234996842,0.40645747707872265,0.4467648704083536,0.03369042945014676,0.5140819144040497,0.25545675020210185,0.6662527319690046,0.595771025811982,0.6263021823435482,0.14192275192264497,0.5130929961438436,0.34352102858028044,0.24461983882567725,0.4722868987449599,0.5491842324639753,0.350262697022767,0.4389010322064237,0.659043369125645
2,0.2111328854050019,0.08273485823404873,0.04645549250444651,0.20446989287033615,0.15420717398592018,0.1769339192438438,0.4538460037168675,0.08617181279306377,0.1562224183583407,0.03233900717188173,0.014719699342311297,0.1551328304362086,0.23384895359417654,0.10137036028677737,0.029575417314151087,0.1392101698447431,0.0838791464187619,0.06493370915544419,0.40233604293268094,0.13856039742966683,0.1417819859189124,0.1215793193981622,0.07894487142992695,0.24220299260861725,0.0,0.06010823347506764,0.15266887816646563,0.28069165772883037,0.16769461576929487,0.5207226354941551,0.3824152144226312,0.12332229388181977,0.10023310023310023,0.299957522725342,0.1067117334620956,0.07877841402047545,0.19737871674491383,0.06355241716458446,0.033341999220070195,0.18467408068836758,0.025856715406763424,0.1393142320338187,0.0313091346980905,0.23909842564276812,0.16455192317261283,0.14988450680126617,0.1655085281111813,0.10765096427442301,0.176580272235689,0.0017621104193542355,0.0878969167050161,0.4903395311236863,0.11990860321875621,0.22659300885798647,0.506045167667858,0.6655079098522853,0.09066451439332796,0.20706374409418324,0.07140354435982076,0.18570049406553465,0.13254733833511972,0.16646695547976773,0.11545143088351065,0.3682889415702133
1,0.36660134378499437,0.1491137033500768,0.2839417294825104,0.5906908016254157,0.19242373449547434,0.30826631290937734,0.2709995424392973,0.1684508537556401,0.25948808473080315,0.09327191356290845,0.15920242196471446,0.3664316169235815,0.2334698210494389,0.2787004265359833,0.26562734974184166,0.17995206835469413,0.297697020916966,0.30514667501826914,0.18080656617472968,0.3030941195528916,0.3103301772274824,0.21326870645259013,0.24537432393965275,0.15251487290427257,0.264168086314594,0.13103981445689988,0.3804282267792521,0.23611060245376303,0.22187031171861976,0.3783610370340665,0.11165261403926383,0.15469757713090465,0.20969308469308467,0.0458074929912497,0.20569773056494445,0.3034010064202672,0.42325247782994263,0.017925040738728942,0.18071623553880148,0.2377222177124767,0.11579066222548412,0.2985439173320808,0.2543437123688285,0.26950957073281234,0.1302681992337165,0.2628967405252802,0.2107210540564931,0.15625987986089154,0.22151780719746414,0.018069811356030436,0.18048780487804877,0.22857720291026679,0.2143850586131532,0.39565672921230594,0.304919777963653,0.15813286840444535,0.22051833916240698,0.5520718766942917,0.122817046858576,0.4622636151967744,0.23055853280933672,0.22043506313945982,0.1575841004147297,0.15492957746478866
1,0.28191489361702127,0.38835152974386644,0.28072329973744387,0.18258219431104541,0.31956084478712704,0.47889893043694554,0.1382505567711394,0.22569229408121735,0.3585613415710503,0.1537647697694886,0.13344294811566967,0.47634470318137095,0.3247270245677889,0.3779381069062528,0.14206225875983758,0.3195269355006773,0.30588421719839426,0.29909176323207015,0.60014994870176,0.16958259085263783,0.5271000242777374,0.355346864586489,0.3359901318910713,0.39958536145664325,0.32509937535491196,0.23183223811364514,0.3780910735826297,0.007518246265728413,0.3569761626937823,0.42485914222124194,0.16353249226374672,0.2774533728429493,0.3038558663558663,0.2570724662305667,0.34002897151134714,0.2755075481520042,0.48946922274387056,0.05296034763715372,0.19756596906278434,0.2202492085396542,0.17427877829842492,0.3763269140441522,0.2365817994151041,0.40924793294823875,0.1891327063740857,0.3365557361622038,0.5070390758956773,0.24015965855200755,0.33521349990676863,0.02071297698506179,0.29056603773584905,0.3901374292643492,0.4746671965030797,0.4390418135060482,0.2677743137404,0.1368901819426469,0.2703344991480585,0.25798156610642087,0.15147435779224372,0.48475211539553636,0.377039418840062,0.5407180385288967,0.17185115469022813,0.5388834658113698
4,0.6838839119074281,0.1732533521524347,0.6915389175912595,0.7502154907031152,0.796932618169628,0.9529060608573088,0.36333138888105815,0.7563478722463064,0.7942630185348633,0.2457914349381121,1.0,0.79993440472286,0.8081589323627542,0.6935293583809783,0.35094490951927415,0.669375846618735,0.9016480033805198,0.7063367783693496,0.5380790782100859,0.7119714887412927,0.4635833940276766,0.883065737655256,0.9577758800645223,0.9598882278709213,0.6842703009653605,0.8114611519134133,0.8645205066344995,0.03523164255630837,0.47274545757626274,0.66156036332284,0.7557849634798733,0.7270350357329616,0.8295454545454545,0.5734092260640558,1.0,0.6166059344091618,0.23682837767344808,0.652207651121285,1.0,0.8759233704034418,0.4182239033478237,0.8977923907937998,0.8756236022707724,0.6454864650583305,0.4356869184455391,0.597142612712807,0.8439671509791535,0.6279639582674675,1.0,0.04644119131751641,0.7107225034514496,0.23581244947453517,0.797834293661832,0.8166492046861605,0.5200745190479812,0.26132996759046323,0.7689893283113622,0.5925954612346062,0.30073579582126986,0.8170253847464365,0.8062403239252114,0.4218822011245275,0.3954489680134754,0.5613350067401106
1,0.2823348264277716,0.09375648636307027,0.49081053612263914,0.3088289619504987,0.20390546429768688,0.5126440593648951,0.47146751210584187,0.2903653897195435,0.44995586937334514,0.23961200681609648,0.4551623342728886,0.5579698261725156,0.2888231725811343,0.3764406933478537,0.19213995689006966,0.2894654579556111,0.38284386224382,0.3142290426975676,0.2948464998816195,0.39732166963658944,0.33442583151250305,0.27658285368070284,0.3716671410949806,0.35974400576888405,0.37603634298693916,0.2674913026671821,0.34160132689987943,0.07006566039710152,0.25412568761460247,0.436909750766948,0.40747190518548215,0.3107024577305212,0.4344405594405594,0.52957267861694,0.3666827619507484,0.23477355543987508,0.45422535211267606,0.3387910297198727,0.058267255946964754,0.2841951457098791,0.17529498108733702,0.38994833255049316,0.3603130913469809,0.5348850379431419,0.4008558491317112,0.38540508170074433,0.5180940348344012,0.24652228896617134,0.3895207906022749,0.01955147979882962,0.3203865623561896,0.45016168148746966,0.41665010927876023,0.5041432517382608,0.387384989734621,0.19913146720005137,0.29871760380234963,0.5212144682828597,0.21122319139911852,0.44607870975069563,0.43051089674883897,0.22974467692874917,0.29442731674707645,0.5353507181704086
