Type,34046_at,39631_at,41038_at,41641_at,32052_at,33329_at,34224_at,36908_at,38671_at,38702_at,39026_r_at,40808_at,32254_at,34847_s_at,34849_at,36139_at,36156_at,36989_at,39105_at,39182_at,40594_r_at,32562_at,1955_s_at,1817_at,613_at
2,0.20811559439161598,0.5539026891909332,0.3973412112259971,0.016121031746031748,0.459772310730221,0.6968741377271473,0.7936400710550676,0.6308440555328543,0.662461948628161,0.18260579806731086,0.028963758893539242,0.0014527598385410815,0.046690143424501986,0.10894056063422221,0.5777777777777777,0.22709542676372121,0.6142226346166949,0.268786868427802,0.29046228220364584,1.0,0.399991309889346,0.8157359307359308,0.3257690182354025,0.41557320117887775,0.007382374250509689
1,0.07607298894885633,0.27725361536214754,0.19563433448219267,0.023933531746031748,0.5071921286620277,0.17217864322598453,0.4098426280367285,0.5462690732232377,0.42947812419171927,0.12984560701988226,0.02984176834480444,0.0,0.160482651443402,0.038102643856920686,0.19228277707365163,0.4372984428268681,0.10050060507353346,0.16583006631737077,0.0,0.325529283375773,0.4232952899600255,0.2400865800865801,0.1826118990606005,0.4305907529425015,0.006407525352088945
1,0.08168422856163797,0.30672331696316374,0.3828163466272772,0.18353174603174602,0.0564381136479271,0.646832748630218,0.31941004278315693,0.07166349402513529,0.2651956785579276,0.3452737976230146,0.020060194301803082,0.005877600063898282,0.1107628550946832,0.16339187497629254,0.3637797493310801,0.3364507509444393,0.030245565768086506,0.8495584948521598,0.3207775203948031,0.18279374317933794,0.11775099936272522,0.11147727272727272,0.18449069810278138,0.43564979069287224,0.012588789478371594
1,0.34347068734115765,0.05403514492015297,0.2211554242573445,0.06640625,0.014102435582926521,0.1859355906815405,0.3379869398784058,0.06895761284471331,0.37750940092716023,0.6278462734644007,0.02875480952893527,0.008490831406931344,0.04904479595627671,0.10186625194401244,0.06421630756231515,0.15602444792530482,0.1621921505903117,0.25812479390319865,0.17212206667338098,0.31349581666060383,0.2737384856033834,0.0790909090909091,0.12377970160250508,0.4118751290570854,0.011573020996560348
1,0.23605756874839376,0.10801934532906758,0.2593549975381585,0.14336867559523808,0.16416021849696336,0.39912885805510673,0.13509219645225046,0.09019105614080548,0.518125385487754,0.22317560813062307,0.021515452755282303,0.006356258385202454,0.08686313189716971,0.1697454766149528,0.20578791719476128,0.25347830093061824,0.0,0.20113215842890117,0.28386544465706515,0.19873408512186247,0.4028590464051909,0.1237391774891775,0.10698102781359368,0.3323102626194364,0.013315713842132247
2,0.30563408435420775,0.38519484577398294,0.6306417200065648,0.035900297619047616,0.30831487621594733,0.42717489849816714,0.6956891590983012,1.0,0.5508644873758978,0.1204043096745529,0.04701360703589497,0.00852787388887024,0.1463652013751171,0.0269506505329439,0.29404309252217997,0.2145029024232931,0.28710333617755746,0.16681933096398344,0.6153691207573773,0.6848453983266642,0.3482851514975957,0.606439393939394,0.18552219561613556,0.5393741435302509,0.0009965122072745393
1,0.339844084639767,0.12397176994817245,0.28450681109469883,0.10847594246031747,0.0394115410731545,0.1936221372541291,0.4613325327128524,0.40790535894037094,0.5513618909293488,0.09774519604576251,0.021401480374589228,0.003949654636734798,0.08400353721135885,0.13427910328870007,0.2772285593578369,0.22565189348567213,0.07550928374217704,0.16857802366907268,0.20203444455635008,0.5415060021826118,0.25447540698684895,0.3286255411255411,0.11563823908638793,0.48581779955322785,0.013113522959496833
1,0.2986093263656872,0.05238454275603013,0.48309535532578374,0.0597563244047619,0.05087355282644509,0.05021877094091215,0.6396957642172684,0.27599988040304174,0.5071725592407632,0.21842719093635454,0.006137623760286535,0.005613093591303351,0.016691870169691963,0.13936198459962829,0.2843261512463033,0.07739795448263151,0.14061714256051547,0.351079031253435,0.47799375566522306,0.3696616951618771,0.1710648282254794,0.1978896103896104,0.13980475225640082,0.34341386495466575,0.008275383982149434
1,0.21825294839944032,0.20219536880429836,0.3175775480059084,0.08821614583333333,0.2592627618908915,0.25885923765225277,0.5788736270609722,0.22293869659248333,0.39189431169296274,0.2770187715206042,0.03233860772183985,0.007459429800445204,0.09994715113206461,0.15567272313469635,0.23557245458386147,0.19757977824871764,0.13833635599736557,0.5019235701461914,0.5472857286735824,0.356638777737359,0.0,0.15998917748917751,0.29850801252532694,0.45013234217491693,0.020746228778983702
2,0.16556726348553644,0.17590800100530504,0.7724437879533891,0.035342261904761904,0.9594271263828652,0.3268950293665498,0.7929645475243313,0.6823504788861537,0.7979546765882095,0.211207375319338,0.022157075046591486,0.004049206306945581,0.04889305168200679,0.11332170086864166,0.2577383467117307,0.0,0.9113478053512508,0.36448906312974017,0.2415147547587874,0.6041760640232813,0.5584120271131453,0.6171645021645021,0.629545035918217,0.5383604587862064,0.0017571350514744282
1,0.22290756446500473,0.08310068673201149,0.3135565402921385,0.054811507936507936,0.1864430502569496,0.14568962119121762,0.22194700893192224,0.18789678782502964,0.3968086588010585,0.39509052538042877,0.019029166376459215,0.006040239711161247,0.010826169084982025,0.09304707355005122,0.3241233629066329,0.26195521975490643,0.05462856920386598,0.3209247792474261,0.6733810051364689,0.3451873408512186,0.05935345576733676,0.1912012987012987,0.1658132252716891,0.3011957725591785,0.006585645891553476
1,0.15580113652588595,0.20000135852029968,0.38544231084851466,0.09827628968253967,0.08202714945820244,0.3527927785880406,0.4457204333358352,0.12212842720033486,0.49654801933905013,0.24458513828723755,0.012581284468730412,0.007668951338912086,0.07411922913908671,0.144994879186739,0.35811857484861287,0.1657299057096348,0.0452134303613895,0.3885978089620049,0.4564407291771578,0.1821753364859949,0.005576154336365214,0.07271645021645022,0.30020261558298034,0.4351147904112932,0.019150365026754188
3,0.7965961335275136,0.0,0.0,0.05811321924603174,0.0,0.09314517718475306,0.6801270985013386,0.0012856673011949734,0.3324446389845009,0.9880595357103188,0.003942600132123538,0.004835201470586533,0.15562160210558265,0.06033076660471115,0.2501901140684411,0.8563837955711169,0.014596385131737322,0.13201187117575935,0.2843186625037768,0.08197890141869771,0.3719222524766816,0.041233766233766234,0.042843986001105186,0.3267256105573389,0.012506950311590591
3,0.9225848824923613,0.15243277022666912,0.20318398161825044,0.8541046626984127,0.07748963028392122,0.2920099333832631,0.25204533513472943,0.21468650647318535,0.2325461093094049,0.8310007775186049,0.05242729511881621,0.0065229495539274865,0.0054680264348990915,0.0642187914880704,0.4888607238417124,0.330323412881231,0.03828996161919624,0.10211409518924267,0.15560479403766742,0.10600218261185886,0.9194571577544756,0.12141774891774891,0.13707865168539327,0.09624373486512357,0.931187702943081
3,0.8731831291584568,0.1164319822848953,0.33185622845888724,0.22665550595238096,0.0677261146617288,0.31526666403878756,0.36148014711401333,0.3384593918494673,0.41254650723224773,0.734921692769077,0.05311324000261715,0.006833180340165741,0.032609321284489116,0.10909228843454842,0.23852978453738907,0.42215670014435336,0.03144435756763683,0.06950500128238007,0.3303454527142713,0.409094216078574,0.35318058049939177,0.2126839826839827,0.06258979554245718,0.2604043475812355,0.8116303084133071
1,0.18649875781718497,0.08893553141917823,0.33390776300672903,0.08677455357142856,0.17340926758501465,0.3622531436004573,0.28719757812304536,0.3561298424310075,0.8932174051451424,0.27357547484171935,0.027813482088396135,0.008730449961973578,0.00020406988608714338,0.13987406592572924,0.3064357132798198,0.14521330507693722,0.20802525411466227,0.43685194005789024,0.4922952966059018,0.48509276100400145,0.46105382075198426,0.3524134199134199,0.14735678762202983,0.30020085975483846,0.013103894822228481
1,0.19866358262657413,0.17461061411910148,0.29845724602002294,0.06411210317460317,0.19788425637834475,0.5075091647286059,0.29708023718381743,0.3389078804429074,0.8218300471538569,0.09541264023103407,0.5180677882393167,0.004860668176919524,0.062209919889488305,0.05190987368660623,0.4891705393606534,0.10725145121164652,0.6284394293815921,0.24588722383028613,0.3391076644173633,0.5647871953437613,0.5693760500550374,0.25856060606060605,0.0498434334131516,0.3925588031011244,0.014442205902529552
4,0.15605813986692937,0.11441457963985627,0.5977351058591827,0.20749627976190474,0.2016444014881701,0.5725885923765226,0.24021116365183015,0.024098787087515075,0.6267483734903802,0.4664000888592691,1.0,0.5145941590951448,0.9033912229018738,0.7994727458938664,0.7589071961695535,0.592677907798151,0.04111904537889283,0.9107463452167222,0.4441534897774196,0.04711531465987631,0.20846127107351836,0.09415584415584416,0.055995579296371355,0.6850256236976966,0.004002898069317773
1,0.20177617864587793,0.09138086795861947,0.5123092072870506,0.0757688492063492,0.031087396893908298,0.37325081792739173,0.7015436963646826,0.32167595204161975,0.6037285370366686,0.24108630456514493,0.3343253151652916,0.006884113752831724,0.06930004029072111,0.2142965519857376,0.4235178143923391,0.07454160140053441,0.07951607094771061,0.3138900084270692,0.23184610736227212,0.48653328483084757,0.4747407450321534,0.29962121212121207,0.2373549456621846,0.5431097595314524,0.019718425125587018
4,0.07001913247094435,0.007580543272267846,0.47595601509929425,0.11134362599206349,0.1274723237810264,0.5781071386337657,0.3876754484725662,0.017311659706788125,0.3980422196136169,0.13501055203820947,0.8730896434986144,0.5654523292196886,0.9372354286252493,0.9422486060008345,0.889029714124771,0.3207715224669062,0.055468858990289624,0.21437731286410436,0.23980259844898782,0.012353583121134956,0.6193441863159724,0.10834415584415585,0.09895008288819306,0.7896416436710404,0.016052511860661596
1,0.09324937890859249,0.09787799129188487,0.2690792712949286,0.045394655257936505,0.014709581750056272,0.20578264811383976,0.3504090670269459,0.04181408652839929,0.4848092954776069,0.2588026213484394,0.02094136965253198,0.0025617191415867836,0.06002532559611954,0.15663050487425562,0.303224897901704,0.09777634448232439,0.02797937883443047,0.4117356098633349,0.4193775808238493,0.29802837395416515,0.31260500550373677,0.24366883116883117,0.17004973291582245,0.3183439394792663,0.01061742837267631
4,0.24286815728604472,0.1948118109754855,1.0,0.17430865575396826,0.05250963206185704,0.9666522133312311,0.6584603067377217,0.07004395188215713,0.5431845765106146,0.5220482061535043,0.152661782739094,1.0,0.36152288460632825,0.5943557258278648,0.7582875651316716,0.8505175220369176,0.051549669561719115,0.7765361081596014,0.6208077349179172,0.15441251364132413,0.5881756561033544,0.07490259740259742,0.36367655185116965,0.9596591015749657,0.0260970660658709
1,0.2818755532710814,0.038581976511184016,0.2670687674380437,0.07844277033730158,0.004255697433152452,0.2400173440025228,0.19889164102179185,0.10983983974007595,0.3075844093830206,0.5507053204487393,0.023316849550125685,0.00854118603081703,0.007273260042593052,0.08425634411865114,0.09038163638924096,0.17781565772904573,0.01683661716851541,0.5336899571318653,0.5132943901702084,0.21572208075663876,0.2957027402815596,0.11788419913419915,0.12212193774175725,0.5705167915000656,0.010576508789285809
4,0.11993489248693566,0.050896963027870036,0.528967667815526,0.15125868055555555,0.0613085229325349,0.7956955339193504,0.34076409217143283,0.02937101966373322,0.5654284634209427,0.10724203043429967,0.8734547772367608,0.23456109868001432,0.9886034817462104,1.0,0.7253907900295733,0.272766362603274,0.048697875267254324,0.5542813175539516,0.10695941182395005,0.11209894507093487,0.23865940559643128,0.0,0.12422177196537115,0.8721818625518575,0.010675197196286427
3,0.16356834861075417,0.1333115970085383,0.2122107336287543,0.25265066964285715,0.004117623694210172,0.21514446765737713,0.12642297780780104,0.05426711980625293,0.29026481765185724,0.807564145284905,0.003338968634378713,0.0038072725967821662,0.016984893595868366,0.08492963623259872,0.4262779890156316,0.49408765625479895,0.028508209858318704,0.17531967903858134,0.10756370228623224,0.22008002910149146,0.15813104686866347,0.07507575757575759,0.13103702339289003,0.2336355615625762,0.4799433865528621
3,0.7389417173534366,0.15241239242217378,0.07040866568193006,0.4821893601190476,0.5118204360482161,0.4511805747171746,0.2553478946183292,0.0,0.29915839318756093,0.6041319560146617,0.028712597536085977,0.0016078752316602094,0.0027261643756769593,0.04809771270341008,0.4097169412758766,0.30931539666451674,0.02634746469322934,0.05543545964166636,0.14533185617886996,0.0912768279374318,0.41784948728347143,0.025075757575757578,0.04026524221771967,0.0,0.7099331085163281
1,0.21548302350152773,0.11234962878432811,0.4491219432135238,0.32739645337301587,0.12513074448225187,0.27387756710946437,0.21999549650979508,0.1580573467414812,0.38447305067547405,0.5821392869043652,0.014402731960177209,0.0075775027116254355,0.025027340132174503,0.163012555475477,0.21011125193634697,0.14183482293682237,0.05331135818731,0.22819037848532592,0.388961627555645,0.34331029465260093,0.5379902670760675,0.19444805194805195,0.1574507275741389,0.4971560511347637,0.011426191903217964
1,0.3094034666895114,0.19949191340791608,0.28491711800426717,0.10598028273809525,0.09286688367571207,0.20883755764909934,0.0,0.2991119925849886,0.38773601798611246,0.36476729978895917,0.03158512364948006,0.005658239116166381,0.0628116644253863,0.10958540378560862,0.6383607942543303,0.2674836450750944,0.05971572899194425,0.11647675228080458,0.19196293685164667,0.2642851946162241,0.6894733792943631,0.24343073593073591,0.15512985816909192,0.22926169961142082,0.018861520908703595
1,0.1974642337017048,0.31659636324115775,0.49647136057771213,0.1155908978174603,0.049454987015394275,0.3809767826875321,0.47745752958542864,0.26723940321117834,0.6071407254133424,0.30975785849161386,0.0251551818387122,0.008298094743093025,0.07454045031421531,0.17241019610818192,0.3845233065765385,0.16089253355447033,0.49892449396061994,0.25543179569853075,0.6097794339812669,0.4366897053473991,0.5901743815537919,0.3039177489177489,0.13341315159329528,0.3028289313134726,0.01576126070829392
1,0.3210257288900311,0.1155387551878494,0.6438536024946659,0.14808097718253968,0.3011728702125768,0.40188813118372824,0.5271585478746028,0.40112819797283156,0.5560772766160641,0.32677996223481054,0.04358071671742659,0.0063649402169068834,0.038634615485241566,0.140405113226871,0.32295451344881,0.19714978961270307,1.0,0.20380683691789103,0.5323295397320978,0.36905056384139684,0.5053444180522565,0.36100108225108224,0.20994658316448703,0.19244053988098586,0.01295225166025192
2,0.3717981667095005,0.3831842357304424,0.9020187099950764,0.043929811507936505,0.6078630157196007,0.26587567503646187,0.7768270409567415,0.7885326449863959,0.6071307773422733,0.16427857380873043,0.017560189025303978,0.0028302771356437805,0.11778495220055363,0.08671243788643174,0.27708773412195464,0.1925427685125464,0.3248741998591947,0.41981460447733854,1.0,0.5478792288104766,0.08869706274259892,0.5671428571428571,0.568060416282925,0.7686546150813763,0.013890995043916343
1,0.20868671292726806,0.1802620585658101,0.3001805350402101,0.07924107142857142,0.3006035524670751,0.27371989435925737,0.3540493882759138,0.18301324536312627,0.3953960327092577,0.3821503943130067,0.057560273449289684,0.005329487088958678,0.06770934169147773,0.10315593824678528,0.20690043655823126,0.25412328388464017,0.03267072644511999,0.14109845015205366,0.4664115218048141,0.21588941433248454,0.7112710735183363,0.24303030303030307,0.20810462331921165,0.3150494640611214,0.006783022705554713
2,0.1324138324909335,0.48732160930314694,0.7332184473986543,0.03479972718253969,0.6854093886359639,0.33540935787772486,0.721058820585954,0.49222121450711104,0.7549392172857683,0.0991891591691658,0.006701153864824535,0.0052542445475202955,0.05697212614658497,0.1500777604976672,0.4605830164765526,0.07401947234251666,0.46990367488896173,0.5486022056937676,0.34545271427132634,0.7204219716260458,0.6425467817623545,0.7853896103896103,0.6206667894639898,0.551819939554354,0.02350950417500102
1,0.13492675404780263,0.0758122253241769,0.14574101427868044,0.023964533730158732,0.2684380455567682,0.3187748827308921,0.6130501138382246,0.12651364900286036,0.7219713097630369,0.11818282794624013,0.09631299348457892,0.0025096281513602115,0.16206288492028195,0.12001669005803589,0.22120828052386984,0.15654657698332256,0.13329461727882375,0.4863518118198806,0.37687581831000094,0.37430338304838123,0.04533341057876138,0.4325108225108225,0.1565665868484067,0.5034634228754856,0.06801316166364585
4,0.10417202090293842,0.00046189690189445696,0.20228130641720005,0.10475570436507936,0.028435624537783977,0.8454412866096418,0.055467987690460074,0.022962615984133468,0.19341039772388136,0.12179273575474839,0.7028550081363616,0.30262897439785713,0.7626667224806526,0.6652126085802071,0.8487255316152653,0.38152277404097173,0.036190859334192006,0.5468068735573224,0.1258938463087924,0.09877046198617678,0.6303226927756214,0.18393939393939396,0.13741020445754284,0.9846070094422856,0.017703737402184144
