Type,34046_at,35900_at,39631_at,41038_at,41641_at,32052_at,32626_at,34224_at,36894_at,37247_at,37976_at,38671_at,39026_r_at,40808_at,41214_at,32254_at,33823_at,34317_g_at,34847_s_at,36105_at,36139_at,37363_at,39105_at,39182_at,40165_at,41337_at,1955_s_at,1910_s_at,1814_at,1555_f_at,607_s_at
1,0.26302864159456296,0.5877996803409696,0.07647110766952635,0.17766289184309864,0.0642671130952381,0.12151623879569438,0.6452270081490104,0.16780504891290748,0.054518555522465484,0.1433628318584071,0.22497259050783858,0.2076759316368556,0.026475361915073693,0.001967881853003856,0.6139613838100296,0.07951923227862343,0.5182047171971604,0.25230404233962955,0.06691195994386072,0.41973518306307406,0.2536011548266224,0.14153500619578685,0.43438412730385734,0.20376864314296106,0.10496751389642578,0.0275177333187421,0.15472462700313133,0.1763666419654563,0.1705016435615264,0.25190987843822227,0.20540580242379725
1,0.25396213484108626,0.25157165689930744,0.01794944945964855,0.5055801739701297,0.13860987103174605,0.04427249325235529,0.26510962359332557,0.3163201481147889,0.11245712968211119,0.27806047197640116,0.4606942230963118,0.525705815642347,0.0075253430252068924,0.0056015178156974465,0.5112045747667097,0.048016597684068414,0.5984657659720632,0.24945384669060608,0.1257538975078709,0.37420519425204596,0.10746644552965386,0.12720724907063194,0.5965354013495819,0.49997817388141147,0.024693349759715277,0.08961916889680353,0.14260453122121938,0.546200763837428,0.1909532656852937,0.22706822632721113,0.122453176643408
4,0.2112567463377024,0.9075119872136387,0.15642681990775648,0.965041851304776,0.21392919146825395,0.26963909794345786,0.6693830034924331,0.24143711376316646,0.9519852439645315,0.5775073746312684,0.2004453336046025,0.4367203199299656,0.2149899007807108,0.26674175486443036,0.06052272209999242,0.7576016032567461,0.7769635905656057,0.24763423025930875,0.9217653529567955,0.020454522406676875,1.0,0.3538181536555142,0.46469936549501456,0.1646562386322299,1.0,0.678029587035029,0.3384785411678025,0.6848885595394174,0.07887666142632557,0.57541593888389,0.1459419757620272
1,0.4048088180701904,0.5446989877464038,0.07390350430311304,0.2883636960446414,0.11467633928571429,0.0017211931840749913,0.5216336825766394,0.27671445370161873,0.20682466640408095,0.337094395280236,0.2582030676025454,0.0748293905811663,0.0328282668388916,0.008422534330856503,0.20364539867991807,0.02046977934289497,0.3995114876726968,0.6346113589153154,0.10050070174107652,0.479614774851518,0.3388617586535213,0.14889250309789342,0.3816094269312116,0.23243361222262643,0.04294814445438501,0.24509784414576638,0.20758887456253455,0.4386364931881662,0.2082463913105617,0.3436546163482066,0.11809034153507161
1,0.4778834347068735,0.32320191795418224,0.11836787371195295,0.27293615624487116,0.07955109126984126,0.03655171239807605,0.3228802871556073,0.43246015662138154,0.0411074712036352,0.3300516224188791,0.06766471126784443,0.4195897415491136,0.055240724442221285,0.004746067998421064,0.036378120021242695,0.016676172486146796,0.32444088237539126,0.593372087406,0.1568770625497857,0.3380286451202899,0.049095488190669216,0.29056304213135065,0.5830395810252794,0.2453182975627501,0.07380138744261765,0.26872071390909,0.2079756861300424,0.5471983127173231,0.14350435901100472,0.46239347906632083,0.09008446566287183
4,0.09709015106085268,0.3132125732551945,0.03132747811084167,0.49688166748728047,0.05397445436507937,0.11808709237511421,0.44174427629026,0.34872025820010505,0.5821044642771367,0.26474926253687314,0.28458399737773105,0.5785400210899108,0.6471984955645749,0.48172705941729865,0.7132709961307943,0.625877108068086,0.6162125028623768,0.3474018131753111,0.8241474794219171,0.015482021586941015,0.22270339998157188,0.35439900867410157,0.16769060328331148,0.04295380138232084,0.43393514512415116,0.4370753205925366,0.15557192853195803,0.3904691329875164,0.1138345005002144,0.39697242364897056,0.2095629820051414
1,0.22776207201804735,0.4866275972296218,0.21825307874662916,0.21869358279993434,0.0935484871031746,0.029093839074111554,0.7419480015521925,0.08251394830994017,0.05330809948795787,0.2922566371681416,0.048828456139161105,0.6969618590955213,0.020217433975166683,0.003123144258473178,0.6707381837493362,0.08731574843938864,0.37004808793221894,0.25259389274461497,0.06313773091074612,0.9210011256579015,0.09671672962928836,0.09723513011152415,0.2509819720012086,0.23319025100036375,0.04987069113024263,0.07434563307699195,0.1278688524590164,0.011913583765604533,0.21574960697441764,0.3595335132941654,0.09376423062798382
4,0.27453668008795223,0.6709110282365477,0.048410870879438114,0.8523715739373051,0.18905009920634921,0.05571369937375048,0.3989619712844393,0.5711676549325727,0.9128471655154524,0.2895280235988201,0.03720909203937925,0.320387576848849,0.8205082746058983,0.5971977362413226,0.08854601320081937,1.0,0.6336920845736967,0.19758135939839938,0.8936198459962827,0.027191568044837015,0.4576307626155594,0.26351456009913254,0.581931715177762,0.20288104765369225,0.885308654649986,0.9225703114895989,0.1540246822619267,0.9650572878071025,0.0951407746176933,0.5889659309444415,0.15381564450973192
2,0.26037294040378084,0.014651038891848695,0.4019114380616632,0.4287707204989332,0.07313368055555555,0.5126375299553815,0.0,0.6056193550001251,0.17635191607504827,0.6121681415929203,0.8949849106507071,0.5150315353852888,0.048210317033172294,0.005470711551350719,0.5350883847962977,0.12208611749192878,0.0,0.2796197592094598,0.03239388536964686,0.18462479760130074,0.2120151110292085,0.05932465923172243,0.9661597341121966,0.9051436886140414,0.04211704774895013,0.18879890963717583,0.09589242954503592,0.04583024568203841,0.46004001715020726,0.24234725383298927,0.5463826661770107
1,0.19106770610240154,0.17261587639850826,0.1352678662400913,0.17676021664204825,0.08479042658730158,0.04022863498031976,0.5470508343034537,0.29012484675623607,0.1643049964935202,0.31541297935103246,0.1800210233630599,0.44282843556634366,0.0313867272830884,0.008761704556109522,0.0206926636825734,0.08691284122839607,0.5807953591328907,0.48578391115548314,0.07042066532640444,0.5923123988006503,0.1689855339537455,0.17565055762081783,0.2618592003222882,0.24503455802109858,0.04361302181873292,0.07663877752022046,0.2681525142751888,0.5008265405004845,0.22389595540946122,0.5127472256038392,0.1658024237972824
1,0.06959079356920529,0.287266915290357,0.16936672576229972,0.1280157557853274,0.4134269593253968,0.04354807897817868,0.27934613892122623,0.3970076809527384,0.006273236432805281,0.1424778761061947,0.04635312468210641,0.8134935635980183,0.030852745573544903,0.00692231381233121,0.017041574994309992,0.023734897520289257,0.5523242500572477,0.7170362259330231,0.08974699389295604,0.7104523927836202,0.0841242052888602,0.0768277571251549,0.22973109074428444,0.21174245180065476,0.06005895897804438,0.33299839828088784,0.12326395284582797,0.5475688308727128,0.13107045876804346,0.23948905238271673,0.28865222181417555
1,0.33581769896341984,0.5807938199254129,0.0768175303459472,0.3224602002297719,0.19125124007936506,0.033908451436818025,0.4241608459448971,0.2926017663689359,0.08242629187361301,0.3460545722713864,0.2153368824387101,0.27868526292751833,0.06391212307328635,0.008189861241177812,0.642193308550186,0.06559015441288048,0.49832073887489503,0.4161017267569496,0.11658384857565528,0.893329547336788,0.2978439141251267,0.2013437112763321,0.906183905730688,0.38285922153510366,0.04870226693848417,0.19277584886138666,0.15142751888008843,0.43162514963233195,0.0946977275975418,0.30757423384322236,0.09988982739625413
1,0.3115451611982067,0.2685135855087906,0.11668330854033786,0.16379451829968814,0.06153893849206348,0.10644350419800912,0.19368451688009314,0.19957967424754183,0.14480320482645326,0.18687315634218293,0.2650300091553355,0.44895644734485984,0.0342698063946948,0.002200554942682547,0.030858811926257498,0.0356546718922511,0.06488054346996414,0.6312995496583522,0.12595304024579904,0.017300652070297844,0.15728370035934763,0.21774318463444858,0.27988719911370735,0.551938886867952,0.10098802731863757,0.32527831113145045,0.14028366181617244,0.3892720743316422,0.12491067600400174,0.259814040473544,0.15092177745134044
1,0.21718210114509268,0.5144379328716037,0.23625007641676685,0.3701788938125718,0.11494760664682539,0.17307543176414739,0.6983168412883198,0.6191548450048788,0.10403197141018126,0.45258112094395286,0.233760582324551,0.4978611647201608,0.03250323449395208,0.0028372226010073237,0.05259464380547759,0.050271831553390434,0.6345317151362492,0.8154189680252062,0.17977847741152372,0.2436254973345908,0.2901501888878651,0.23677586741016107,0.4582032430254809,0.28657693706802473,0.05211465223491681,0.09985873036401803,0.2016393442622951,0.6610898934047768,0.20894669143918823,0.31888353711251083,0.11390378259272861
2,0.15054684599788687,0.42450719232818324,0.681202833873345,0.510011488593468,0.04301525297619048,0.38698286183358144,0.176755917733799,0.6356176036428232,0.2896160164468312,0.7616519174041299,0.8572897946266093,0.5876922464734088,0.038604978060316715,0.0034229568466661187,0.713764130187391,0.18140766360910676,0.20700709869475611,0.3198606571016033,0.0830520047035618,0.14798513996355978,0.376117202616788,0.18614467162329612,0.47376372242924764,0.4978683157511823,0.08860957521180743,0.31275306664544306,0.3252901086756309,0.500598529327937,0.5803487208803774,0.1263607332521745,0.9509658464928388
1,0.30529141323281644,0.188865210442195,0.08468336288114985,0.592647300180535,0.10982452876984126,0.05323782917819645,0.2999611951882033,0.39057769771572964,0.11277415388162507,0.3851032448377581,0.2151051733297164,0.5090427966017389,0.023035084497856684,0.006814659099196294,0.05731735073211441,0.04166688469004924,0.2792916571254103,1.0,0.21264651215719002,0.01772319632758335,0.08928406892103564,0.1718943618339529,0.4376070097693624,0.38876682429974535,0.07596712768089796,0.10956355641334302,0.3249217167065758,0.9208801231260332,0.13128483635843932,0.3119673953316043,0.10306279838413517
1,0.20017704674605213,0.43441662226957917,0.1898328340771232,0.3255375020515346,0.0667937748015873,0.08047996701361634,0.2699359720605355,0.4567790037278891,0.13091178081138982,0.44085545722713865,0.18583070541295088,0.6728875271084936,0.02844244078185053,0.012653480314814794,0.048118503907139065,0.04980351732762636,0.4493550110678574,0.6682930494946405,0.11445965937108828,0.3010543324307788,0.10304370527350348,0.36624845105328374,0.4478799476281599,0.12445252819206984,0.06443932749610118,0.11878587701582818,0.19160066310554433,0.4808755629025822,0.2560811776475633,0.4783429488875951,0.06395886889460155
1,0.15654359062223364,0.45183803942461376,0.23465721136538084,0.1889873625471853,0.08169022817460317,0.022167455074020764,0.5428793170353123,0.19202381845930597,0.060090495998770324,0.23635693215339232,0.09750997479457009,0.3818865521975289,0.00444492284703007,0.006088857968706048,0.6441942948182992,0.10165819863848757,0.26265170597664306,0.6413584322313649,0.09902135568789591,0.9303173814425323,0.1403912896587733,0.13007280049566297,0.3158424816194984,0.10475081847944706,0.04593031498565136,0.2959051702697057,0.18975870326026895,0.3101521974576754,0.09678433614406175,0.04795426877679566,0.04771208226221079
1,0.29758131300151347,0.12738412360149173,0.05596424374571217,0.2280485803380929,0.10100446428571427,0.1213781650567521,0.8886301901435778,0.3759663739398033,0.07117673618783203,0.22964601769911505,0.41694076158828114,0.47611468136328366,0.025930827207317868,0.004797001411087047,0.020000379333889692,0.054115147741364965,0.35783527974963747,0.3305690192857871,0.06148769108219854,0.6387246600208906,0.17417611105992198,0.3164885377942998,0.45845503071809846,0.3281920698435795,0.03591804408723582,0.08257309708805476,0.10027629397679132,0.49421421649660835,0.16071173360011434,0.351135341131636,0.16117517443995594
3,0.667866015591536,0.6832711774107619,0.1305741786046638,0.18882323978335794,0.6407800099206349,0.07753124154771204,0.09909778812572759,0.37003677850334005,0.1255896169771262,0.2061209439528024,0.17360098561142945,0.5678756889039216,0.017473654439962936,0.008545237552279096,0.5834629390789773,0.05595177671614926,0.411571635752996,0.6583737245240281,0.09101771422068809,0.12599255646036364,0.5104579378973556,0.17960037174721188,0.23073824151475475,0.3496398690432885,0.058191435792890704,0.22402678153944114,0.13254743046601586,0.3852818788120618,0.19646991567814778,0.0801707863582632,0.19744399559309583
4,0.09894628630172193,0.442141715503463,0.019915907593449217,0.19284424749712786,0.12982080853174602,0.027694187473874744,0.4208381839348079,0.389777077234857,0.44787833956173806,0.0,0.14689227221864296,0.16889835060981676,0.871605891949962,0.22997361880739417,0.6577649647219482,0.7405068258760616,0.7033814212655524,0.2611552148918696,0.4566058491067026,0.004161215845747683,0.2744248901993304,0.45198265179677816,0.057709739147950447,0.025987631866133138,0.7331104038641107,0.5815931633455038,0.128421440412599,0.4802485321780767,0.034114620551665,0.3344095696818928,0.07161219243481454
1,0.1407236071846712,0.41129461907298887,0.06193494046284786,0.29648777285409483,0.10847594246031747,0.013622014628250646,0.6689949553744664,0.26170281968525605,0.1258393936191675,0.23414454277286137,0.13029963943802064,0.4264539105867372,0.03425503219719754,0.002102160850032354,0.0312381458159472,0.12331576936963337,0.5638500877795589,0.32664530361829924,0.10975609756097562,0.3374742670547313,0.18222304124819555,0.44102385377943,0.13757679524624836,0.26323754092397234,0.17241345594454138,0.205278709074087,0.16842880825198012,0.5533831157726729,0.21169072459625557,0.29128954286420017,0.09950789570326847
1,0.3559496273451555,0.3435801811401172,0.11247189561130018,0.36312161496799605,0.15865265376984125,0.06020393302099667,0.30636398913465274,0.3411894218018965,0.1880337774874391,0.32949852507374633,0.26324415358357917,0.47177732237719106,0.05774389561818409,0.005065559405144043,0.20166337910628934,0.03339420546174736,0.5881230440424396,0.27229298508343924,0.11813905852899897,0.0723361964932207,0.2534475874566172,0.2517812887236679,0.39822741464397216,0.2869407057111677,0.049567585272966376,0.1576698468915706,0.10373917848590902,0.879553098101807,0.1544947834786337,0.5309903138728631,0.1174586852735953
1,0.2074873640023987,0.5437932871603622,0.0643666917992922,0.592647300180535,0.08747209821428571,0.02408535605056147,0.4098758246022507,0.3428407015436964,0.2481146666922848,0.5374631268436578,0.3058108123382275,0.4280257058156423,0.003233438652255492,0.006234712741340452,0.06432554434413171,0.08552621251523983,0.41706739943515764,0.4370138967166389,0.19237188483859957,0.21407444215707153,0.17362326852790316,0.2642115861214374,0.5303655957296807,0.4548999636231357,0.09909117130858619,0.20002586627137703,0.26737889114017316,0.8289346177962721,0.2716592825496642,0.37781188800084686,0.2033198677928755
2,0.20811559439161598,0.21699520511454448,0.5539026891909332,0.3973412112259971,0.016121031746031748,0.459772310730221,0.0505917733798991,0.7936400710550676,0.05330809948795787,0.4088495575221239,0.7354899234794796,0.662461948628161,0.028963758893539242,0.0014527598385410815,0.017221758591912606,0.046690143424501986,0.3385237768109305,0.2728887886936871,0.10894056063422221,0.23789241685174106,0.22709542676372121,0.03880111524163569,0.29046228220364584,1.0,0.02483023627590455,0.2738143796571724,0.3257690182354025,0.12067491307074048,0.6352865513791626,0.3224827537535948,0.5368637532133677
1,0.07607298894885633,0.3958977091102824,0.27725361536214754,0.19563433448219267,0.023933531746031748,0.5071921286620277,0.5653861078773768,0.4098426280367285,0.320684387999193,0.37411504424778763,0.44375120093135756,0.42947812419171927,0.02984176834480444,0.0,0.48355587588195126,0.160482651443402,0.7272727272727273,0.4426820824141317,0.038102643856920686,0.3478688557839549,0.4372984428268681,0.3852230483271375,0.0,0.325529283375773,0.10577905538526221,0.13307699195161019,0.1826118990606005,0.4837257025594254,0.41294840645991143,0.2834206672665361,0.273360264414249
1,0.08168422856163797,0.6403569525839106,0.30672331696316374,0.3828163466272772,0.18353174603174602,0.0564381136479271,0.2820624757469926,0.31941004278315693,0.2529660976242399,0.45490412979351036,0.13838685248606922,0.2651956785579276,0.020060194301803082,0.005877600063898282,0.03879163189439345,0.1107628550946832,0.38836730020609117,0.6983140368110013,0.16339187497629254,0.07574697373802933,0.3364507509444393,0.28068850681536556,0.3207775203948031,0.18279374317933794,0.07043300138353156,0.182128396191689,0.18449069810278138,0.7846719489254973,0.10841074746319851,0.47525538559254754,0.14861549761292692
1,0.34347068734115765,0.6933937133724027,0.05403514492015297,0.2211554242573445,0.06640625,0.014102435582926521,0.5096526969344198,0.3379869398784058,0.05134831352732652,0.2674041297935103,0.30187740892701725,0.37750940092716023,0.02875480952893527,0.008490831406931344,0.24912753205371366,0.04904479595627671,0.5599572551713611,0.25973280086740413,0.10186625194401244,0.17400034479611395,0.15602444792530482,0.10188197026022304,0.17212206667338098,0.31349581666060383,0.04312414140377122,0.19533014315986352,0.12377970160250508,0.39736647095707683,0.16064027440331574,0.1400518710633568,0.05025339698861549
1,0.23605756874839376,0.3811134789557805,0.10801934532906758,0.2593549975381585,0.14336867559523808,0.16416021849696336,0.3572710516103997,0.13509219645225046,0.06805452816231639,0.3020280235988201,0.32226215907678046,0.518125385487754,0.021515452755282303,0.006356258385202454,0.20885175631590927,0.08686313189716971,0.34795053812686055,0.36081007820593325,0.1697454766149528,0.4716608017523756,0.25347830093061824,0.43974597273853777,0.28386544465706515,0.19873408512186247,0.13963891292550928,0.2348582826785519,0.10698102781359368,0.5795473978224933,0.11618550807488925,0.46855096243758715,0.07259640102827762
2,0.30563408435420775,0.20330314331379862,0.38519484577398294,0.6306417200065648,0.035900297619047616,0.30831487621594733,0.09463523476911136,0.6956891590983012,0.2543206555676174,0.7855457227138644,0.5910164683010637,0.5508644873758978,0.04701360703589497,0.00852787388887024,0.6377171686518474,0.1463652013751171,0.3324937027707809,0.3822643757749472,0.0269506505329439,0.15412048257934535,0.2145029024232931,0.16019981412639406,0.6153691207573773,0.6848453983266642,0.085079858615784,0.14811922361391605,0.18552219561613556,0.5070968477455394,0.6815349435472347,0.19767462375835848,1.0
1,0.339844084639767,0.6782631859350027,0.12397176994817245,0.28450681109469883,0.10847594246031747,0.0394115410731545,0.15701396973224682,0.4613325327128524,0.17079918918659273,0.33694690265486726,0.17018751483503441,0.5513618909293488,0.021401480374589228,0.003949654636734798,0.03193043016463091,0.08400353721135885,0.18235249217616978,0.4933575948857506,0.13427910328870007,0.2094737802837469,0.22565189348567213,0.19175960346964063,0.20203444455635008,0.5415060021826118,0.13187549193591755,0.2075569306684442,0.11563823908638793,0.4687909707575671,0.2610118622266686,0.46493410257767426,0.16653690782225486
1,0.2986093263656872,0.2767714437932872,0.05238454275603013,0.48309535532578374,0.0597563244047619,0.05087355282644509,0.6367384555684904,0.6396957642172684,0.059610156302537146,0.2880530973451328,0.5930735930735931,0.5071725592407632,0.006137623760286535,0.005613093591303351,0.2768473560427889,0.016691870169691963,0.5171360964811846,0.3827742977837179,0.13936198459962829,0.42442711449597237,0.07739795448263151,0.13967627013630732,0.47799375566522306,0.3696616951618771,0.04753384274672572,0.18228259896335944,0.13980475225640082,0.7412073191586388,0.2510790338716593,0.3173309338555726,0.09786265148733016
1,0.21825294839944032,0.23340436867341505,0.20219536880429836,0.3175775480059084,0.08821614583333333,0.2592627618908915,0.7176464881645324,0.5788736270609722,0.15458292104176072,0.4988938053097346,0.2566093610480033,0.39189431169296274,0.03233860772183985,0.007459429800445204,0.06643084743190958,0.09994715113206461,0.5120983131058698,0.54264826653355,0.15567272313469635,0.14320193897108782,0.19757977824871764,0.21224442379182157,0.5472857286735824,0.356638777737359,0.04858004683474375,0.0,0.29850801252532694,0.6412244199965799,0.32278119193940263,0.276010515358422,0.16230627983841353
2,0.16556726348553644,0.20847096430474163,0.17590800100530504,0.7724437879533891,0.035342261904761904,0.9594271263828652,0.1686069072564998,0.7929645475243313,0.0794770061387413,0.8029498525073746,0.42056898714862156,0.7979546765882095,0.022157075046591486,0.004049206306945581,0.050043623397314316,0.04889305168200679,0.26959774063048625,0.39252185955137586,0.11332170086864166,0.11534106082271056,0.0,0.1217859355638166,0.2415147547587874,0.6041760640232813,0.06506509442725213,0.23126436324203867,0.629545035918217,0.33608846833494843,0.4460625982563956,0.2692708057658039,0.8833492471538744
1,0.22290756446500473,0.2968034096963239,0.08310068673201149,0.3135565402921385,0.054811507936507936,0.1864430502569496,0.2330714008537059,0.22194700893192224,0.04854312970132477,0.2008849557522124,0.21960372090920396,0.3968086588010585,0.019029166376459215,0.006040239711161247,0.148139367271072,0.010826169084982025,0.19143576826196476,0.36559260988819287,0.09304707355005122,0.382916366660244,0.26195521975490643,0.051386307311028494,0.6733810051364689,0.3451873408512186,0.036964248175253844,0.09528239004347525,0.1658132252716891,0.2568545858747079,0.22714020294411894,0.3593217946682193,0.09468968049944915
1,0.15580113652588595,0.3212040490143847,0.20000135852029968,0.38544231084851466,0.09827628968253967,0.08202714945820244,0.28342064415987583,0.4457204333358352,0.1880337774874391,0.5473451327433628,0.09336181659941452,0.49654801933905013,0.012581284468730412,0.007668951338912086,0.9761967984219709,0.07411922913908671,0.3460804518739028,0.6670638690734986,0.144994879186739,0.07656839977419236,0.1657299057096348,0.2531753407682775,0.4564407291771578,0.1821753364859949,0.07835286410591104,0.16634002208581636,0.30020261558298034,0.5263637918257995,0.3134057453194226,0.41281603415727164,0.11215571061329417
3,0.7965961335275136,0.21230687266915294,0.0,0.0,0.05811321924603174,0.0,0.26707411719053165,0.6801270985013386,0.02099084472538979,0.15818584070796463,0.1301187933041719,0.3324446389845009,0.003942600132123538,0.004835201470586533,0.26140846673241785,0.15562160210558265,0.23792076940691553,0.5574682103884531,0.06033076660471115,0.0,0.8563837955711169,0.577679677819083,0.2843186625037768,0.08197890141869771,0.023392927855917164,0.11467711929325389,0.042843986001105186,0.212449410021091,0.0,0.06813811111699217,0.0
3,0.9225848824923613,0.728236547682472,0.15243277022666912,0.20318398161825044,0.8541046626984127,0.07748963028392122,0.48573923166472643,0.25204533513472943,0.15525539661648716,0.18960176991150443,0.2136471013755609,0.2325461093094049,0.05242729511881621,0.0065229495539274865,0.22365526136104996,0.0054680264348990915,0.4512632623463858,0.6189701722462868,0.0642187914880704,0.04408995798219906,0.330323412881231,0.6967549566294919,0.15560479403766742,0.10600218261185886,0.04613564475993527,0.11018036750002487,0.13707865168539327,0.37530639001311067,0.07830498785193656,0.29146597505248856,0.13407271391847228
3,0.8731831291584568,0.34011720831113484,0.1164319822848953,0.33185622845888724,0.22665550595238096,0.0677261146617288,0.10273573923166472,0.36148014711401333,0.05697789476717935,0.11851032448377583,0.2616052354955749,0.41254650723224773,0.05311324000261715,0.006833180340165741,0.6363610499962067,0.032609321284489116,0.03358522250209908,0.395533083203169,0.10909228843454842,0.0014096076423044544,0.42215670014435336,0.2906211276332094,0.3303454527142713,0.409094216078574,0.018641010222489474,0.13022175353422805,0.06258979554245718,0.2833608846833494,0.0557238816635701,0.17576174597293528,0.13410209327947117
1,0.18649875781718497,0.31044219499200854,0.08893553141917823,0.33390776300672903,0.08677455357142856,0.17340926758501465,0.3131548311990686,0.28719757812304536,0.029656172845436292,0.24174041297935106,0.47683474054231234,0.8932174051451424,0.027813482088396135,0.008730449961973578,0.034282300280707084,0.00020406988608714338,0.6826959774063049,0.41843126519701773,0.13987406592572924,0.24277364811190322,0.14521330507693722,0.10970415117719949,0.4922952966059018,0.48509276100400145,0.029562598692733765,0.26205020046360317,0.14735678762202983,0.36749700735336027,0.40503072745462343,0.06644436210942324,0.08662504590525157
1,0.19866358262657413,0.3574853489611081,0.17461061411910148,0.29845724602002294,0.06411210317460317,0.19788425637834475,0.16283469150174623,0.29708023718381743,0.20893816106750693,0.2142330383480826,0.46706904931448007,0.8218300471538569,0.5180677882393167,0.004860668176919524,0.011038616189970415,0.062209919889488305,0.35195786581177013,0.40142670810453934,0.05190987368660623,0.6810568338927819,0.10725145121164652,0.02683550185873606,0.3391076644173633,0.5647871953437613,0.0771306630685068,0.31528995095357004,0.0498434334131516,0.002907142449980078,0.3473631556381307,0.19287566823691316,0.0867572530297466
4,0.15605813986692937,0.1757059136920618,0.11441457963985627,0.5977351058591827,0.20749627976190474,0.2016444014881701,0.5137757081878153,0.24021116365183015,1.0,0.36039823008849564,0.16270500604704258,0.6267483734903802,1.0,0.5145941590951448,0.03965935816705864,0.9033912229018738,0.5317914663002824,0.20987853120991065,0.7994727458938664,0.013582262606185372,0.592677907798151,0.4226688351920693,0.4441534897774196,0.04711531465987631,0.7507003211944326,0.8025607608663212,0.055995579296371355,0.8236333580345437,0.04707731885093612,0.46253462481695157,0.10898273962541315
1,0.20177617864587793,0.621257325519446,0.09138086795861947,0.5123092072870506,0.0757688492063492,0.031087396893908298,0.2043558401241754,0.7015436963646826,0.15389123187918494,0.5002949852507375,0.18368315757349699,0.6037285370366686,0.3343253151652916,0.006884113752831724,0.045311433123435246,0.06930004029072111,0.4452331883062362,0.40057862728995225,0.2142965519857376,0.37233585845781486,0.07454160140053441,0.302819083023544,0.23184610736227212,0.48653328483084757,0.11676908711360114,0.12852552304585294,0.2373549456621846,0.5663797526078778,0.28559382592539667,0.4132041849715062,0.19643040763863387
4,0.07001913247094435,0.36046883324453916,0.007580543272267846,0.47595601509929425,0.11134362599206349,0.1274723237810264,0.5232828870779976,0.3876754484725662,0.8460799477390409,0.4300147492625369,0.0,0.3980422196136169,0.8730896434986144,0.5654523292196886,0.05087815795463167,0.9372354286252493,0.7845965956797191,0.019817179540855465,0.9422486060008345,0.008984981086919043,0.3207715224669062,0.3086663568773234,0.23980259844898782,0.012353583121134956,0.6938533065426865,0.8057343533929584,0.09895008288819306,0.6245796044006156,0.05222238102043734,0.2834559537041938,0.10523687109805362
1,0.09324937890859249,0.4126798082045818,0.09787799129188487,0.2690792712949286,0.045394655257936505,0.014709581750056272,0.49667733798991076,0.3504090670269459,0.08758514021115733,0.3053466076696165,0.1220993975563166,0.4848092954776069,0.02094136965253198,0.0025617191415867836,0.041982778241408086,0.06002532559611954,0.22460117548278757,0.4247757685061432,0.15663050487425562,0.4083501505947733,0.09777634448232439,0.1937151486988848,0.4193775808238493,0.29802837395416515,0.08546607414360372,0.14809932648208762,0.17004973291582245,0.4970643561534515,0.17999857081606405,0.3023165546322271,0.12484024972456849
4,0.24286815728604472,0.7344166222695793,0.1948118109754855,1.0,0.17430865575396826,0.05250963206185704,0.4159390764454792,0.6584603067377217,0.5829882893182058,0.6685103244837759,0.05397126807048478,0.5431845765106146,0.152661782739094,1.0,0.09218761854184053,0.36152288460632825,0.8974887413174568,0.3139616646001406,0.5943557258278648,0.026846771930892042,0.8505175220369176,0.5691991945477076,0.6208077349179172,0.15441251364132413,0.9332776009660276,0.555383666444482,0.36367655185116965,0.9717266146041156,0.27986279834214667,0.5097478784029358,0.2754902680866691
1,0.2818755532710814,0.3866275972296217,0.038581976511184016,0.2670687674380437,0.07844277033730158,0.004255697433152452,0.3141492045013582,0.19889164102179185,0.07725783674214404,0.24465339233038347,0.2607010048263312,0.3075844093830206,0.023316849550125685,0.00854118603081703,0.025078711782110612,0.007273260042593052,0.46034653843218076,0.40546851097405834,0.08425634411865114,0.662694750648183,0.17781565772904573,0.027184014869888473,0.5132943901702084,0.21572208075663876,0.036934915350356146,0.23260493249898026,0.12212193774175725,0.3864789374679359,0.1522509646991568,0.3960020466133842,0.08109438119720896
4,0.11993489248693566,0.6253596164091636,0.050896963027870036,0.528967667815526,0.15125868055555555,0.0613085229325349,0.2595556849049282,0.34076409217143283,0.6889127991315458,0.24188790560471976,0.1157754343132933,0.5654284634209427,0.8734547772367608,0.23456109868001432,0.0488392382975495,0.9886034817462104,0.516067475765209,0.22558412908004694,1.0,0.012801400818721753,0.272766362603274,0.2737376084262701,0.10695941182395005,0.11209894507093487,0.8072540075972016,0.9088313419620563,0.12422177196537115,0.34195975602804535,0.0663284264684865,0.3379382134476614,0.05793609988982739
3,0.16356834861075417,0.3298348428343101,0.1333115970085383,0.2122107336287543,0.25265066964285715,0.004117623694210172,0.25858556461001164,0.12642297780780104,0.06456726196766352,0.2683628318584071,0.11317577113921762,0.29026481765185724,0.003338968634378713,0.0038072725967821662,0.6665939610044762,0.016984893595868366,0.24517212426532325,0.4151784995410701,0.08492963623259872,0.07448272132023108,0.49408765625479895,0.33042905824039653,0.10756370228623224,0.22008002910149146,0.06477176617827513,0.14023001084393685,0.13103702339289003,0.6355241406828935,0.056524224667714736,0.23017343284108752,0.0681013587954462
