Type,31740_s_at,35900_at,38952_s_at,39631_at,40304_at,32052_at,34224_at,35183_at,36894_at,36908_at,40808_at,32254_at,34847_s_at,34849_at,36989_at,37363_at,39182_at,40165_at,40607_at,41337_at,41792_at,1955_s_at,1910_s_at,1817_at,1555_f_at,613_at
3,0.15857264368747218,0.6832711774107619,0.2805557866711041,0.1305741786046638,0.45838461864946306,0.07753124154771204,0.37003677850334005,0.18544122660282072,0.1255896169771262,0.15006428336505975,0.008545237552279096,0.05595177671614926,0.09101771422068809,0.25548514293761443,0.0787747774154545,0.17960037174721188,0.3496398690432885,0.058191435792890704,0.16981132075471697,0.22402678153944114,0.04458424053052337,0.13254743046601586,0.3852818788120618,0.3373693003698071,0.0801707863582632,0.6245291239117197
4,0.25237960225201506,0.442141715503463,0.051751393626757625,0.019915907593449217,0.040221835519148874,0.027694187473874744,0.389777077234857,0.112996186685905,0.44787833956173806,0.010953088093126164,0.22997361880739417,0.7405068258760616,0.4566058491067026,0.972708069286016,0.5011175026563588,0.45198265179677816,0.025987631866133138,0.7331104038641107,0.6258657078918621,0.5815931633455038,1.0,0.128421440412599,0.4802485321780767,0.9519813782358131,0.3344095696818928,0.0
1,0.5809874843047511,0.41129461907298887,0.48930859472501875,0.06193494046284786,0.033657315054539276,0.013622014628250646,0.26170281968525605,0.380166009973283,0.1258393936191675,0.07883432831358322,0.002102160850032354,0.12331576936963337,0.10975609756097562,0.45233065765385155,0.3132671380940168,0.44102385377943,0.26323754092397234,0.17241345594454138,0.15302215575848208,0.205278709074087,0.10713514052553723,0.16842880825198012,0.5533831157726729,0.1433800754631976,0.29128954286420017,0.007300535083728688
1,0.6431204179999189,0.3435801811401172,0.2539312754804892,0.11247189561130018,0.36522218921098426,0.06020393302099667,0.3411894218018965,0.1666521322054591,0.1880337774874391,0.15085163000687682,0.005065559405144043,0.03339420546174736,0.11813905852899897,0.3829601464582453,0.5164327849631773,0.2517812887236679,0.2869407057111677,0.049567585272966376,0.1353633056518926,0.1576698468915706,0.07134309505210497,0.10373917848590902,0.879553098101807,0.20632238929248553,0.5309903138728631,0.2813919398048858
1,0.7538579934383733,0.5437932871603622,0.4920542474415509,0.0643666917992922,0.10367415078590325,0.02408535605056147,0.3428407015436964,0.124650181945028,0.2481146666922848,0.2357654703648704,0.006234712741340452,0.08552621251523983,0.19237188483859957,0.34313476975073937,0.32953504561609204,0.2642115861214374,0.4548999636231357,0.09909117130858619,0.14017839150678246,0.20002586627137703,0.06841790350191966,0.26737889114017316,0.8289346177962721,0.43997672279476635,0.37781188800084686,0.020397208803005905
2,0.2746162258495687,0.21699520511454448,0.2771445211748066,0.5539026891909332,0.0,0.459772310730221,0.7936400710550676,0.920174096418973,0.05330809948795787,0.6308440555328543,0.0014527598385410815,0.046690143424501986,0.10894056063422221,0.5777777777777777,0.268786868427802,0.03880111524163569,1.0,0.02483023627590455,0.6737726303732223,0.2738143796571724,0.03121312347300015,0.3257690182354025,0.12067491307074048,0.41557320117887775,0.3224827537535948,0.007382374250509689
1,0.38502977034306773,0.3958977091102824,0.4699226225143523,0.27725361536214754,0.0011035185263783386,0.5071921286620277,0.4098426280367285,0.4732790537272964,0.320684387999193,0.5462690732232377,0.0,0.160482651443402,0.038102643856920686,0.19228277707365163,0.16583006631737077,0.3852230483271375,0.325529283375773,0.10577905538526221,0.7164190185285352,0.13307699195161019,0.03567570262768627,0.1826118990606005,0.4837257025594254,0.4305907529425015,0.2834206672665361,0.006407525352088945
1,0.18623678561302606,0.6403569525839106,0.4719610616523838,0.30672331696316374,0.0672934085989559,0.0564381136479271,0.31941004278315693,0.1802880994474262,0.2529660976242399,0.07166349402513529,0.005877600063898282,0.1107628550946832,0.16339187497629254,0.3637797493310801,0.8495584948521598,0.28068850681536556,0.18279374317933794,0.07043300138353156,0.0955911207271416,0.182128396191689,0.08316851430185983,0.18449069810278138,0.7846719489254973,0.43564979069287224,0.47525538559254754,0.012588789478371594
1,0.9067600955891287,0.6933937133724027,0.051917796821698996,0.05403514492015297,0.03766110663101453,0.014102435582926521,0.3379869398784058,0.09111521599530668,0.05134831352732652,0.06895761284471331,0.008490831406931344,0.04904479595627671,0.10186625194401244,0.06421630756231515,0.25812479390319865,0.10188197026022304,0.31349581666060383,0.04312414140377122,0.365501076500472,0.19533014315986352,0.04807452590290358,0.12377970160250508,0.39736647095707683,0.4118751290570854,0.1400518710633568,0.011573020996560348
1,0.5001215116043582,0.3811134789557805,0.31828771112405363,0.10801934532906758,0.023937863418360853,0.16416021849696336,0.13509219645225046,0.09044927340907108,0.06805452816231639,0.09019105614080548,0.006356258385202454,0.08686313189716971,0.1697454766149528,0.20578791719476128,0.20113215842890117,0.43974597273853777,0.19873408512186247,0.13963891292550928,0.2134281502221939,0.2348582826785519,0.09893296990044376,0.10698102781359368,0.5795473978224933,0.3323102626194364,0.46855096243758715,0.013315713842132247
2,0.5201506743894042,0.20330314331379862,0.825526250104002,0.38519484577398294,0.0001980674278114972,0.30831487621594733,0.6956891590983012,0.5817642721802484,0.2543206555676174,1.0,0.00852787388887024,0.1463652013751171,0.0269506505329439,0.29404309252217997,0.16681933096398344,0.16019981412639406,0.6848453983266642,0.085079858615784,0.7796302777689396,0.14811922361391605,0.045099473133112834,0.18552219561613556,0.5070968477455394,0.5393741435302509,0.19767462375835848,0.0009965122072745393
1,0.22208270889869983,0.6782631859350027,0.36309177136201015,0.12397176994817245,0.029950624619781277,0.0394115410731545,0.4613325327128524,0.07119243362375828,0.17079918918659273,0.40790535894037094,0.003949654636734798,0.08400353721135885,0.13427910328870007,0.2772285593578369,0.16857802366907268,0.19175960346964063,0.5415060021826118,0.13187549193591755,0.20177755151823687,0.2075569306684442,0.04402745691159605,0.11563823908638793,0.4687909707575671,0.48581779955322785,0.46493410257767426,0.013113522959496833
1,0.28611932439547977,0.2767714437932872,0.24785755886513025,0.05238454275603013,0.03681224622610811,0.05087355282644509,0.6396957642172684,0.2197927650094738,0.059610156302537146,0.27599988040304174,0.005613093591303351,0.016691870169691963,0.13936198459962829,0.2843261512463033,0.351079031253435,0.13967627013630732,0.3696616951618771,0.04753384274672572,0.17277037131311845,0.18228259896335944,0.051074509282497044,0.13980475225640082,0.7412073191586388,0.34341386495466575,0.3173309338555726,0.008275383982149434
1,0.601765968650006,0.23340436867341505,0.6367418254430486,0.20219536880429836,0.07999094548901432,0.2592627618908915,0.5788736270609722,0.28583207147783757,0.15458292104176072,0.22293869659248333,0.007459429800445204,0.09994715113206461,0.15567272313469635,0.23557245458386147,0.5019235701461914,0.21224442379182157,0.356638777737359,0.04858004683474375,0.23969370114649952,0.0,0.06835973207904665,0.29850801252532694,0.6412244199965799,0.45013234217491693,0.276010515358422,0.020746228778983702
2,0.13811819028717245,0.20847096430474163,0.44529494966303357,0.17590800100530504,0.037604515937354095,0.9594271263828652,0.7929645475243313,0.2639193892355138,0.0794770061387413,0.6823504788861537,0.004049206306945581,0.04889305168200679,0.11332170086864166,0.2577383467117307,0.36448906312974017,0.1217859355638166,0.6041760640232813,0.06506509442725213,0.3355923934370592,0.23126436324203867,0.023999867036747714,0.629545035918217,0.33608846833494843,0.5383604587862064,0.2692708057658039,0.0017571350514744282
1,0.01932034509295639,0.2968034096963239,0.2875447208586405,0.08310068673201149,0.032666977915481794,0.1864430502569496,0.22194700893192224,0.055233595217897995,0.04854312970132477,0.18789678782502964,0.006040239711161247,0.010826169084982025,0.09304707355005122,0.3241233629066329,0.3209247792474261,0.051386307311028494,0.3451873408512186,0.036964248175253844,0.19911546660727356,0.09528239004347525,0.04519919557232369,0.1658132252716891,0.2568545858747079,0.3011957725591785,0.3593217946682193,0.006585645891553476
1,0.5113208311393738,0.3212040490143847,0.7173641733921291,0.20000135852029968,0.06693264292687068,0.08202714945820244,0.4457204333358352,0.17238399517984412,0.1880337774874391,0.12212842720033486,0.007668951338912086,0.07411922913908671,0.144994879186739,0.35811857484861287,0.3885978089620049,0.2531753407682775,0.1821753364859949,0.07835286410591104,0.18920954108201554,0.16634002208581636,0.06521847524390446,0.30020261558298034,0.5263637918257995,0.4351147904112932,0.41281603415727164,0.019150365026754188
3,0.19518814046741464,0.21230687266915294,0.10475081121557538,0.0,0.002617319581794776,0.0,0.6801270985013386,0.047575255476188585,0.02099084472538979,0.0012856673011949734,0.004835201470586533,0.15562160210558265,0.06033076660471115,0.2501901140684411,0.13201187117575935,0.577679677819083,0.08197890141869771,0.023392927855917164,0.0,0.11467711929325389,0.02950122159988033,0.042843986001105186,0.212449410021091,0.3267256105573389,0.06813811111699217,0.012506950311590591
3,0.19352748187451901,0.728236547682472,0.11847907479823615,0.15243277022666912,0.1444901885884866,0.07748963028392122,0.25204533513472943,0.06584110927007936,0.15525539661648716,0.21468650647318535,0.0065229495539274865,0.0054680264348990915,0.0642187914880704,0.4888607238417124,0.10211409518924267,0.6967549566294919,0.10600218261185886,0.04613564475993527,0.19879728912787553,0.11018036750002487,0.04790832183755214,0.13707865168539327,0.37530639001311067,0.09624373486512357,0.29146597505248856,0.931187702943081
3,0.4597189031552513,0.34011720831113484,0.394541975205924,0.1164319822848953,0.8703790161707907,0.0677261146617288,0.36148014711401333,0.0,0.05697789476717935,0.3384593918494673,0.006833180340165741,0.032609321284489116,0.10909228843454842,0.23852978453738907,0.06950500128238007,0.2906211276332094,0.409094216078574,0.018641010222489474,0.12029229904440697,0.13022175353422805,0.03294995595592268,0.06258979554245718,0.2833608846833494,0.2604043475812355,0.17576174597293528,0.8116303084133071
1,0.3314431528210944,0.31044219499200854,0.11789666361594145,0.08893553141917823,0.03907587397252522,0.17340926758501465,0.28719757812304536,0.18944481000816568,0.029656172845436292,0.3561298424310075,0.008730449961973578,0.00020406988608714338,0.13987406592572924,0.3064357132798198,0.43685194005789024,0.10970415117719949,0.48509276100400145,0.029562598692733765,0.24942993201607858,0.26205020046360317,0.041792012232619205,0.14735678762202983,0.36749700735336027,0.30020085975483846,0.06644436210942324,0.013103894822228481
1,0.09571064036615497,0.3574853489611081,0.3236542141609119,0.17461061411910148,0.013044154888728546,0.19788425637834475,0.29708023718381743,0.13741408151454368,0.20893816106750693,0.3389078804429074,0.004860668176919524,0.062209919889488305,0.05190987368660623,0.4891705393606534,0.24588722383028613,0.02683550185873606,0.5647871953437613,0.0771306630685068,0.2855642877597124,0.31528995095357004,0.02198879784599531,0.0498434334131516,0.002907142449980078,0.3925588031011244,0.19287566823691316,0.014442205902529552
4,1.0,0.1757059136920618,0.32573425409767864,0.11441457963985627,0.05132775915000778,0.2016444014881701,0.24021116365183015,0.1960725243187962,1.0,0.024098787087515075,0.5145941590951448,0.9033912229018738,0.7994727458938664,0.7589071961695535,0.9107463452167222,0.4226688351920693,0.04711531465987631,0.7507003211944326,0.7939694761738098,0.8025607608663212,0.237846327721176,0.055995579296371355,0.8236333580345437,0.6850256236976966,0.46253462481695157,0.004002898069317773
1,0.1544007452711734,0.621257325519446,0.4121807138697063,0.09138086795861947,0.0754070993025197,0.031087396893908298,0.7015436963646826,0.13065159310907978,0.15389123187918494,0.32167595204161975,0.006884113752831724,0.06930004029072111,0.2142965519857376,0.4235178143923391,0.3138900084270692,0.302819083023544,0.48653328483084757,0.11676908711360114,0.23988460763413832,0.12852552304585294,0.0631658550368142,0.2373549456621846,0.5663797526078778,0.5431097595314524,0.4132041849715062,0.019718425125587018
4,0.4191745311677265,0.36046883324453916,0.21898660454280722,0.007580543272267846,0.039769109969865456,0.1274723237810264,0.3876754484725662,0.15250878013588395,0.8460799477390409,0.017311659706788125,0.5654523292196886,0.9372354286252493,0.9422486060008345,0.889029714124771,0.21437731286410436,0.3086663568773234,0.012353583121134956,0.6938533065426865,0.8049784169609808,0.8057343533929584,0.6114979972410124,0.09895008288819306,0.6245796044006156,0.7896416436710404,0.2834559537041938,0.016052511860661596
1,0.08200008100773626,0.4126798082045818,0.29777851734753313,0.09787799129188487,0.030827780371517902,0.014709581750056272,0.3504090670269459,0.01656532183261057,0.08758514021115733,0.04181408652839929,0.0025617191415867836,0.06002532559611954,0.15663050487425562,0.303224897901704,0.4117356098633349,0.1937151486988848,0.29802837395416515,0.08546607414360372,0.11010001378769077,0.14809932648208762,0.06129190419997673,0.17004973291582245,0.4970643561534515,0.3183439394792663,0.3023165546322271,0.01061742837267631
4,0.4641743286483859,0.7344166222695793,0.3843913803145021,0.1948118109754855,0.12299987267093926,0.05250963206185704,0.6584603067377217,0.1577015467309354,0.5829882893182058,0.07004395188215713,1.0,0.36152288460632825,0.5943557258278648,0.7582875651316716,0.7765361081596014,0.5691991945477076,0.15441251364132413,0.9332776009660276,0.3117078706502487,0.555383666444482,0.5362158658400784,0.36367655185116965,0.9717266146041156,0.9596591015749657,0.5097478784029358,0.0260970660658709
1,0.41516464822390536,0.3866275972296217,0.14913886346617858,0.038581976511184016,0.018689076581356195,0.004255697433152452,0.19889164102179185,0.021460792630235377,0.07725783674214404,0.10983983974007595,0.00854118603081703,0.007273260042593052,0.08425634411865114,0.09038163638924096,0.5336899571318653,0.027184014869888473,0.21572208075663876,0.036934915350356146,0.09918652624433909,0.23260493249898026,0.04050808582777934,0.12212193774175725,0.3864789374679359,0.5705167915000656,0.3960020466133842,0.010576508789285809
4,0.26586739033577705,0.6253596164091636,0.4696730177219403,0.050896963027870036,0.056336035538955616,0.0613085229325349,0.34076409217143283,0.1878750881977532,0.6889127991315458,0.02937101966373322,0.23456109868001432,0.9886034817462104,1.0,0.7253907900295733,0.5542813175539516,0.2737376084262701,0.11209894507093487,0.8072540075972016,0.5216413715570545,0.9088313419620563,0.3160453404690278,0.12422177196537115,0.34195975602804535,0.8721818625518575,0.3379382134476614,0.010675197196286427
3,0.10454048361618534,0.3298348428343101,0.25775854896414013,0.1333115970085383,0.9824285896184373,0.004117623694210172,0.12642297780780104,0.0026162030173541464,0.06456726196766352,0.05426711980625293,0.0038072725967821662,0.016984893595868366,0.08492963623259872,0.4262779890156316,0.17531967903858134,0.33042905824039653,0.22008002910149146,0.06477176617827513,0.0516295989903168,0.14023001084393685,0.03746239633021423,0.13103702339289003,0.6355241406828935,0.2336355615625762,0.23017343284108752,0.4799433865528621
3,0.19012515695248897,0.12226957911561004,0.30493385473001083,0.15241239242217378,0.10878146088875684,0.5118204360482161,0.2553478946183292,0.007674195517572163,0.041568597312019055,0.0,0.0016078752316602094,0.0027261643756769593,0.04809771270341008,0.4097169412758766,0.05543545964166636,0.9012159231722429,0.0912768279374318,0.008521185632782364,0.011825596317625973,0.2291950615318802,0.016811541210298,0.04026524221771967,0.29550247962150145,0.0,0.18391291307186083,0.7099331085163281
1,0.4457855725221759,0.6352157698454982,0.1887844246609535,0.11234962878432811,0.0392456460535065,0.12513074448225187,0.21999549650979508,0.08321903961565598,0.08912222723910349,0.1580573467414812,0.0075775027116254355,0.025027340132174503,0.163012555475477,0.21011125193634697,0.22819037848532592,0.40295848822800495,0.34331029465260093,0.02393069631237503,0.13654056232566528,0.1808251340569257,0.06882510346203068,0.1574507275741389,0.3933762754374964,0.4971560511347637,0.27022353958256146,0.011426191903217964
1,0.5580217910810482,0.3491742141715504,0.063815625260005,0.19949191340791608,0.03593509047437148,0.09286688367571207,0.0,0.17190832190396152,0.07970756919293323,0.2991119925849886,0.005658239116166381,0.0628116644253863,0.10958540378560862,0.6383607942543303,0.11647675228080458,0.15427509293680297,0.2642851946162241,0.02856528264621191,0.27977345763466865,0.18710765343175784,0.05786394535210331,0.15512985816909192,0.08031693552984094,0.22926169961142082,0.645812382010974,0.018861520908703595
1,0.700615658795415,0.31822056473095367,0.5067809301938597,0.31659636324115775,0.05512640946196398,0.049454987015394275,0.47745752958542864,0.06601155886060395,0.11433045449742056,0.26723940321117834,0.008298094743093025,0.07454045031421531,0.17241019610818192,0.3845233065765385,0.25543179569853075,0.1652919764560099,0.4366897053473991,0.06917168991293039,0.25764421394253717,0.21958474685874033,0.08196768992969568,0.13341315159329528,0.7212563415607365,0.3028289313134726,0.38790380917094514,0.01576126070829392
1,0.3458625298716027,0.3509323388385722,0.2697395789999168,0.1155387551878494,0.0667911661927196,0.3011728702125768,0.5271585478746028,0.08020247825776734,0.14267049657517794,0.40112819797283156,0.0063649402169068834,0.038634615485241566,0.140405113226871,0.32295451344881,0.20380683691789103,0.18988150557620817,0.36905056384139684,0.06351045470767396,0.20438660684930055,0.14495806679467158,0.07256885003407183,0.20994658316448703,0.5974462748674685,0.19244053988098586,0.2084017008062951,0.01295225166025192
2,0.5523917534124508,0.2098561534363346,0.46218487394957986,0.3831842357304424,0.034534470806275905,0.6078630157196007,0.7768270409567415,0.5941317773531952,0.1719712180454017,0.7885326449863959,0.0028302771356437805,0.11778495220055363,0.08671243788643174,0.27708773412195464,0.41981460447733854,0.1364234820322181,0.5478792288104766,0.037453128590215545,0.4504756753317,0.2083776873563676,0.06432928349427428,0.568060416282925,0.3765034486689848,0.7686546150813763,0.3873039397307645,0.013890995043916343
1,0.6901454088865485,0.607352157698455,0.08020633996172727,0.1802620585658101,0.0466448792496074,0.3006035524670751,0.3540493882759138,0.07346773746006326,0.10114993323278221,0.18301324536312627,0.005329487088958678,0.06770934169147773,0.10315593824678528,0.20690043655823126,0.14109845015205366,0.19354089219330856,0.21588941433248454,0.08425853951864834,0.258625261170681,0.103151705681626,0.10052852892781758,0.20810462331921165,0.612267001083053,0.3150494640611214,0.5638067008945112,0.006783022705554713
2,0.34590303373972214,0.2609483217900906,0.3477826774274066,0.48732160930314694,0.04668732226985272,0.6854093886359639,0.721058820585954,0.4671745800201368,0.12155476352876754,0.49222121450711104,0.0052542445475202955,0.05697212614658497,0.1500777604976672,0.4605830164765526,0.5486022056937676,0.21828531598513012,0.7204219716260458,0.062229588020474305,0.6399715761451739,0.3428723499507546,0.08200508584439975,0.6206667894639898,0.583024568203842,0.551819939554354,0.21694101871945518,0.02350950417500102
1,0.08501761918263194,0.8383058071390519,0.48256926532989436,0.0758122253241769,0.0661545208890398,0.2684380455567682,0.6130501138382246,0.029610661423690114,0.17577550843956846,0.12651364900286036,0.0025096281513602115,0.16206288492028195,0.12001669005803589,0.22120828052386984,0.4863518118198806,0.17390799256505574,0.37430338304838123,0.0779617597739417,0.39560066605152355,0.15183998726583564,0.04303023251948742,0.1565665868484067,0.34167474206236104,0.5034634228754856,0.2664831771908467,0.06801316166364585
4,0.21791081048240107,0.3462972828982419,0.23587652882935353,0.00046189690189445696,0.007809515725139,0.028435624537783977,0.055467987690460074,0.1209557861690067,0.903951274341214,0.022962615984133468,0.30262897439785713,0.7626667224806526,0.6652126085802071,0.8487255316152653,0.5468068735573224,0.405359355638166,0.09877046198617678,0.5734616155542193,1.0,0.7091039326681059,0.7064503797762892,0.13741020445754284,0.9454483269680215,0.9846070094422856,0.48469450766597866,0.017703737402184144
