Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,367,100,200,0.775,0.714516129032258,0.775,0.7432203389830507
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,367,100,200,0.85,0.840625,0.85,0.8347619047619046
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,137,100,200,0.95,0.96,0.95,0.951851851851852
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,137,100,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,137,100,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,137,100,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,539,100,200,0.725,0.8571428571428571,0.725,0.7443628834933184
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,539,100,200,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,539,100,200,0.85,0.8316666666666667,0.85,0.8359195402298851
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,539,100,200,0.85,0.8533333333333333,0.85,0.8402846195949645
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,23,100,200,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,23,100,200,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,23,100,200,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,23,100,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,8,200,100,0.925,0.9466666666666667,0.925,0.9292662473794551
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,8,200,100,0.725,0.6025641025641025,0.725,0.6250746268656717
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,8,200,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,8,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,198,200,100,0.7,0.8182539682539682,0.7,0.7139281008846227
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,198,200,100,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,198,200,100,0.75,0.7302083333333333,0.75,0.7309523809523809
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,198,200,100,0.825,0.833763440860215,0.825,0.8029808985741189
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,9,200,100,0.9,0.9,0.9,0.9
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,9,200,100,0.75,0.6157894736842106,0.75,0.6606060606060605
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,9,200,100,0.825,0.8301149425287356,0.825,0.8235588972431078
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,9,200,100,0.9,0.8966666666666667,0.9,0.8945812807881772
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,227,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,227,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,227,200,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,227,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,252,200,100,0.7,0.8296176046176045,0.7,0.7184519104084323
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,252,200,100,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,252,200,100,0.8,0.78,0.8,0.7828133552271483
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,252,200,100,0.875,0.8742528735632185,0.875,0.8703425229741019
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,24,200,100,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,24,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,24,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,24,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,19,1000,20,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,19,1000,20,0.875,0.793939393939394,0.875,0.8283372365339577
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,19,1000,20,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,19,1000,20,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,31,1000,20,0.625,0.7938095238095237,0.625,0.6385412262156448
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,31,1000,20,0.725,0.6025641025641025,0.725,0.6250746268656717
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,31,1000,20,0.8,0.7916666666666667,0.8,0.7927339901477832
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,31,1000,20,0.775,0.7066666666666668,0.775,0.7238095238095238
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,21,1000,20,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,21,1000,20,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,21,1000,20,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,21,1000,20,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,256,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,256,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,256,1000,20,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,256,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,376,1000,20,0.7,0.8488888888888889,0.7,0.7186324786324784
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,376,1000,20,0.875,0.8831481481481482,0.875,0.8780303030303029
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,376,1000,20,0.8,0.78,0.8,0.7828133552271483
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,376,1000,20,0.85,0.8533333333333333,0.85,0.8402846195949645
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,28,1000,20,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,28,1000,20,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,28,1000,20,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,28,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,15,50,500,0.825,0.8478095238095239,0.825,0.8263061885703393
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,15,50,500,0.775,0.62,0.775,0.6888888888888889
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,15,50,500,0.8,0.8,0.8,0.8
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,15,50,500,0.825,0.7620967741935484,0.825,0.791949152542373
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,75,50,500,0.6,0.8457692307692308,0.6,0.6231041196966591
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,75,50,500,0.75,0.6157894736842106,0.75,0.6606060606060605
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,75,50,500,0.8,0.79375,0.8,0.7816666666666666
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,75,50,500,0.8,0.8020833333333334,0.8,0.7876190476190476
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,50,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,518,50,500,0.725,0.8247451963241437,0.725,0.7371026136983583
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,518,50,500,0.95,0.95,0.95,0.95
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,518,50,500,0.85,0.8466666666666667,0.85,0.846031746031746
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,518,50,500,0.85,0.8616666666666667,0.85,0.8314750957854408
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,25,50,500,0.95,0.96,0.95,0.951851851851852
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,25,50,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,25,50,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,25,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,30,500,50,0.75,0.8378571428571429,0.75,0.7642676767676769
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,30,500,50,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,30,500,50,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,30,500,50,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,27,500,50,0.55,0.6811111111111111,0.55,0.5844202898550724
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,27,500,50,0.7,0.48999999999999994,0.7,0.5764705882352941
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,27,500,50,0.75,0.7350000000000001,0.75,0.740024630541872
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,27,500,50,0.825,0.8084482758620689,0.825,0.8112573099415205
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,45,500,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,45,500,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,45,500,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,45,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,248,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,248,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,248,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,248,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,508,500,50,0.725,0.8247451963241437,0.725,0.7371026136983583
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,508,500,50,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,508,500,50,0.85,0.8466666666666667,0.85,0.846031746031746
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,508,500,50,0.825,0.833763440860215,0.825,0.8029808985741189
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,26,500,50,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,26,500,50,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,26,500,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,26,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,8,200,200,0.825,0.8662318840579711,0.825,0.8328104575163398
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,8,200,200,0.725,0.6025641025641025,0.725,0.6250746268656717
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,8,200,200,0.85,0.8761538461538461,0.85,0.8568253968253968
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,8,200,200,0.8,0.8583333333333332,0.8,0.8056410256410258
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,91,200,200,0.675,0.8463636363636363,0.675,0.6957575757575758
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,91,200,200,0.775,0.62,0.775,0.6888888888888889
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,91,200,200,0.775,0.7681818181818182,0.775,0.7538641686182669
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,91,200,200,0.775,0.7765151515151515,0.775,0.7450546448087432
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,13,200,200,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,13,200,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,13,200,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,13,200,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,248,200,200,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,248,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,248,200,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,248,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,498,200,200,0.725,0.8571428571428571,0.725,0.7443628834933184
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,498,200,200,0.95,0.95,0.95,0.95
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,498,200,200,0.8,0.7383333333333334,0.8,0.7673371647509579
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,498,200,200,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,26,200,200,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,26,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,26,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,26,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,23,50,1000,0.85,0.8879761904761905,0.85,0.8586247086247087
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,23,50,1000,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,23,50,1000,0.8,0.8192307692307692,0.8,0.8074074074074075
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,23,50,1000,0.9,0.9,0.9,0.9
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,10,50,1000,0.55,0.7590109890109891,0.55,0.5643015521064301
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,10,50,1000,0.7,0.48999999999999994,0.7,0.5764705882352941
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,10,50,1000,0.725,0.675,0.725,0.6987547892720307
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,10,50,1000,0.775,0.7766666666666666,0.775,0.7738095238095237
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,256,50,1000,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,256,50,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,256,50,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,256,50,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,259,50,1000,0.675,0.8550000000000001,0.675,0.6983766233766233
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,259,50,1000,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,259,50,1000,0.85,0.85,0.85,0.85
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,259,50,1000,0.85,0.8572916666666668,0.85,0.8395238095238093
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,29,50,1000,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,29,50,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,29,50,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,29,50,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,56,100,500,0.9,0.9080769230769231,0.9,0.9009259259259259
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,56,100,500,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,56,100,500,0.9,0.9371428571428572,0.9,0.9077700077700077
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,56,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,9,100,500,0.675,0.7691729323308272,0.675,0.6875950999355254
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,9,100,500,0.7,0.48999999999999994,0.7,0.5764705882352941
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,9,100,500,0.775,0.772962962962963,0.775,0.7654545454545454
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,9,100,500,0.825,0.8470967741935483,0.825,0.8093301049233255
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,50,100,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,SVM,51,50,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,kNN,51,50,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,51,50,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,235,100,500,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,235,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,235,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,chi2_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,235,100,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,493,100,500,0.725,0.8571428571428571,0.725,0.7443628834933184
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,493,100,500,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,493,100,500,0.8,0.7833333333333334,0.8,0.7867816091954023
Hybrid approach,Ridge_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,493,100,500,0.825,0.8287634408602151,0.825,0.8157586763518967
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,51,29,100,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,SVM,51,29,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,kNN,51,29,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,SVM_RFE_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,51,29,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,25,500,100,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,SVM,501,25,500,100,0.85,0.8764705882352942,0.85,0.812258064516129
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,kNN,501,25,500,100,0.9,0.9,0.9,0.9
Hybrid approach,chi2_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,25,500,100,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,310,500,100,0.7,0.85,0.7,0.7193650793650792
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,310,500,100,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,310,500,100,0.85,0.8316666666666667,0.85,0.8359195402298851
Hybrid approach,Ridge_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,310,500,100,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,SVM_RFE_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,51,46,500,100,0.925,0.9290740740740742,0.925,0.9257070707070707
