Type,34046_at,40304_at,41107_at,41641_at,32052_at,36894_at,36908_at,37247_at,38702_at,40808_at,41214_at,36133_at,36139_at,36156_at,37363_at,39105_at,39556_at,40607_at,41792_at,32562_at,1910_s_at,1814_at,1555_f_at,607_s_at
2,0.30563408435420775,0.0001980674278114972,0.0776026960561071,0.035900297619047616,0.30831487621594733,0.2543206555676174,1.0,0.7855457227138644,0.1204043096745529,0.00852787388887024,0.6377171686518474,0.005153294194390085,0.2145029024232931,0.28710333617755746,0.16019981412639406,0.6153691207573773,1.0,0.7796302777689396,0.045099473133112834,0.606439393939394,0.5070968477455394,0.6815349435472347,0.19767462375835848,1.0
1,0.339844084639767,0.029950624619781277,0.3382366335731851,0.10847594246031747,0.0394115410731545,0.17079918918659273,0.40790535894037094,0.33694690265486726,0.09774519604576251,0.003949654636734798,0.03193043016463091,0.018656229615133725,0.22565189348567213,0.07550928374217704,0.19175960346964063,0.20203444455635008,0.30905788483577307,0.20177755151823687,0.04402745691159605,0.3286255411255411,0.4687909707575671,0.2610118622266686,0.46493410257767426,0.16653690782225486
1,0.2986093263656872,0.03681224622610811,0.20912651425448583,0.0597563244047619,0.05087355282644509,0.059610156302537146,0.27599988040304174,0.2880530973451328,0.21842719093635454,0.005613093591303351,0.2768473560427889,0.2521635138073494,0.07739795448263151,0.14061714256051547,0.13967627013630732,0.47799375566522306,0.14333902739637164,0.17277037131311845,0.051074509282497044,0.1978896103896104,0.7412073191586388,0.2510790338716593,0.3173309338555726,0.09786265148733016
1,0.21825294839944032,0.07999094548901432,0.3226614445760087,0.08821614583333333,0.2592627618908915,0.15458292104176072,0.22293869659248333,0.4988938053097346,0.2770187715206042,0.007459429800445204,0.06643084743190958,0.32675581648184393,0.19757977824871764,0.13833635599736557,0.21224442379182157,0.5472857286735824,0.3814085237961381,0.23969370114649952,0.06835973207904665,0.15998917748917751,0.6412244199965799,0.32278119193940263,0.276010515358422,0.16230627983841353
2,0.16556726348553644,0.037604515937354095,0.20944530467255668,0.035342261904761904,0.9594271263828652,0.0794770061387413,0.6823504788861537,0.8029498525073746,0.211207375319338,0.004049206306945581,0.050043623397314316,0.03822570123939987,0.0,0.9113478053512508,0.1217859355638166,0.2415147547587874,0.569182865915627,0.3355923934370592,0.023999867036747714,0.6171645021645021,0.33608846833494843,0.4460625982563956,0.2692708057658039,0.8833492471538744
1,0.22290756446500473,0.032666977915481794,0.16144457600874393,0.054811507936507936,0.1864430502569496,0.04854312970132477,0.18789678782502964,0.2008849557522124,0.39509052538042877,0.006040239711161247,0.148139367271072,0.22015655577299414,0.26195521975490643,0.05462856920386598,0.051386307311028494,0.6733810051364689,0.5452245551062771,0.19911546660727356,0.04519919557232369,0.1912012987012987,0.2568545858747079,0.22714020294411894,0.3593217946682193,0.09468968049944915
1,0.15580113652588595,0.06693264292687068,0.2981601238728481,0.09827628968253967,0.08202714945820244,0.1880337774874391,0.12212842720033486,0.5473451327433628,0.24458513828723755,0.007668951338912086,0.9761967984219709,0.07629919547727768,0.1657299057096348,0.0452134303613895,0.2531753407682775,0.4564407291771578,0.2718230371699785,0.18920954108201554,0.06521847524390446,0.07271645021645022,0.5263637918257995,0.3134057453194226,0.41281603415727164,0.11215571061329417
3,0.7965961335275136,0.002617319581794776,0.20525548774933963,0.05811321924603174,0.0,0.02099084472538979,0.0012856673011949734,0.15818584070796463,0.9880595357103188,0.004835201470586533,0.26140846673241785,0.29828223526853664,0.8563837955711169,0.014596385131737322,0.577679677819083,0.2843186625037768,0.0719830475490302,0.0,0.02950122159988033,0.041233766233766234,0.212449410021091,0.0,0.06813811111699217,0.0
3,0.9225848824923613,0.1444901885884866,0.13840058293105018,0.8541046626984127,0.07748963028392122,0.15525539661648716,0.21468650647318535,0.18960176991150443,0.8310007775186049,0.0065229495539274865,0.22365526136104996,0.7396390519678192,0.330323412881231,0.03828996161919624,0.6967549566294919,0.15560479403766742,0.15259368175232985,0.19879728912787553,0.04790832183755214,0.12141774891774891,0.37530639001311067,0.07830498785193656,0.29146597505248856,0.13407271391847228
3,0.8731831291584568,0.8703790161707907,0.04321887239274978,0.22665550595238096,0.0677261146617288,0.05697789476717935,0.3384593918494673,0.11851032448377583,0.734921692769077,0.006833180340165741,0.6363610499962067,0.597423352902805,0.42215670014435336,0.03144435756763683,0.2906211276332094,0.3303454527142713,0.03228317512487296,0.12029229904440697,0.03294995595592268,0.2126839826839827,0.2833608846833494,0.0557238816635701,0.17576174597293528,0.13410209327947117
1,0.18649875781718497,0.03907587397252522,0.08060843428363239,0.08677455357142856,0.17340926758501465,0.029656172845436292,0.3561298424310075,0.24174041297935106,0.27357547484171935,0.008730449961973578,0.034282300280707084,0.013426831919982606,0.14521330507693722,0.20802525411466227,0.10970415117719949,0.4922952966059018,0.14965295046165158,0.24942993201607858,0.041792012232619205,0.3524134199134199,0.36749700735336027,0.40503072745462343,0.06644436210942324,0.08662504590525157
1,0.19866358262657413,0.013044154888728546,0.06612624100555604,0.06411210317460317,0.19788425637834475,0.20893816106750693,0.3389078804429074,0.2142330383480826,0.09541264023103407,0.004860668176919524,0.011038616189970415,0.08308327897368994,0.10725145121164652,0.6284394293815921,0.02683550185873606,0.3391076644173633,0.06943153069388283,0.2855642877597124,0.02198879784599531,0.25856060606060605,0.002907142449980078,0.3473631556381307,0.19287566823691316,0.0867572530297466
4,0.15605813986692937,0.05132775915000778,0.6905911285180799,0.20749627976190474,0.2016444014881701,1.0,0.024098787087515075,0.36039823008849564,0.4664000888592691,0.5145941590951448,0.03965935816705864,0.1630789302022179,0.592677907798151,0.04111904537889283,0.4226688351920693,0.4441534897774196,0.654593811490475,0.7939694761738098,0.237846327721176,0.09415584415584416,0.8236333580345437,0.04707731885093612,0.46253462481695157,0.10898273962541315
1,0.20177617864587793,0.0754070993025197,0.25257309408871476,0.0757688492063492,0.031087396893908298,0.15389123187918494,0.32167595204161975,0.5002949852507375,0.24108630456514493,0.006884113752831724,0.045311433123435246,0.04861926505762122,0.07454160140053441,0.07951607094771061,0.302819083023544,0.23184610736227212,0.03314809609271951,0.23988460763413832,0.0631658550368142,0.29962121212121207,0.5663797526078778,0.28559382592539667,0.4132041849715062,0.19643040763863387
4,0.07001913247094435,0.039769109969865456,1.0,0.11134362599206349,0.1274723237810264,0.8460799477390409,0.017311659706788125,0.4300147492625369,0.13501055203820947,0.5654523292196886,0.05087815795463167,0.09285714285714286,0.3207715224669062,0.055468858990289624,0.3086663568773234,0.23980259844898782,0.6608644885073626,0.8049784169609808,0.6114979972410124,0.10834415584415585,0.6245796044006156,0.05222238102043734,0.2834559537041938,0.10523687109805362
1,0.09324937890859249,0.030827780371517902,0.22508880590217686,0.045394655257936505,0.014709581750056272,0.08758514021115733,0.04181408652839929,0.3053466076696165,0.2588026213484394,0.0025617191415867836,0.041982778241408086,0.17053163731245924,0.09777634448232439,0.02797937883443047,0.1937151486988848,0.4193775808238493,0.016865958873007972,0.11010001378769077,0.06129190419997673,0.24366883116883117,0.4970643561534515,0.17999857081606405,0.3023165546322271,0.12484024972456849
4,0.24286815728604472,0.12299987267093926,0.7946534292740687,0.17430865575396826,0.05250963206185704,0.5829882893182058,0.07004395188215713,0.6685103244837759,0.5220482061535043,1.0,0.09218761854184053,0.2457708197434225,0.8505175220369176,0.051549669561719115,0.5691991945477076,0.6208077349179172,0.6295975955197094,0.3117078706502487,0.5362158658400784,0.07490259740259742,0.9717266146041156,0.27986279834214667,0.5097478784029358,0.2754902680866691
1,0.2818755532710814,0.018689076581356195,0.09887057109026322,0.07844277033730158,0.004255697433152452,0.07725783674214404,0.10983983974007595,0.24465339233038347,0.5507053204487393,0.00854118603081703,0.025078711782110612,0.10656120895846924,0.17781565772904573,0.01683661716851541,0.027184014869888473,0.5132943901702084,0.19047722014400933,0.09918652624433909,0.04050808582777934,0.11788419913419915,0.3864789374679359,0.1522509646991568,0.3960020466133842,0.08109438119720896
4,0.11993489248693566,0.056336035538955616,0.7686947809454412,0.15125868055555555,0.0613085229325349,0.6889127991315458,0.02937101966373322,0.24188790560471976,0.10724203043429967,0.23456109868001432,0.0488392382975495,0.260513155033703,0.272766362603274,0.048697875267254324,0.2737376084262701,0.10695941182395005,0.34741712975976813,0.5216413715570545,0.3160453404690278,0.0,0.34195975602804535,0.0663284264684865,0.3379382134476614,0.05793609988982739
3,0.16356834861075417,0.9824285896184373,0.06571636761089351,0.25265066964285715,0.004117623694210172,0.06456726196766352,0.05426711980625293,0.2683628318584071,0.807564145284905,0.0038072725967821662,0.6665939610044762,0.5627092846270928,0.49408765625479895,0.028508209858318704,0.33042905824039653,0.10756370228623224,0.3706402577464484,0.0516295989903168,0.03746239633021423,0.07507575757575759,0.6355241406828935,0.056524224667714736,0.23017343284108752,0.0681013587954462
3,0.7389417173534366,0.10878146088875684,0.09527279351489205,0.4821893601190476,0.5118204360482161,0.041568597312019055,0.0,0.044395280235988224,0.6041319560146617,0.0016078752316602094,0.017847659509900617,0.46336160034790175,0.30931539666451674,0.02634746469322934,0.9012159231722429,0.14533185617886996,0.17209764957726986,0.011825596317625973,0.016811541210298,0.025075757575757578,0.29550247962150145,0.012662569672716879,0.18391291307186083,0.06494307748806463
1,0.21548302350152773,0.0392456460535065,0.24765461335276434,0.32739645337301587,0.12513074448225187,0.08912222723910349,0.1580573467414812,0.3412241887905605,0.5821392869043652,0.0075775027116254355,0.04532091647067749,0.15030441400304415,0.14183482293682237,0.05331135818731,0.40295848822800495,0.388961627555645,0.30914437693255775,0.13654056232566528,0.06882510346203068,0.19444805194805195,0.3933762754374964,0.12603973131342006,0.27022353958256146,0.08176276165993389
1,0.3094034666895114,0.03593509047437148,0.10438109117405955,0.10598028273809525,0.09286688367571207,0.07970756919293323,0.2991119925849886,0.2657817109144543,0.36476729978895917,0.005658239116166381,0.03473750094833473,0.482278756251359,0.2674836450750944,0.05971572899194425,0.15427509293680297,0.19196293685164667,0.32146950072437125,0.27977345763466865,0.05786394535210331,0.24343073593073591,0.08031693552984094,0.15089323995998288,0.645812382010974,0.18050679397723102
1,0.1974642337017048,0.05512640946196398,0.251115766463248,0.1155908978174603,0.049454987015394275,0.11433045449742056,0.26723940321117834,0.398783185840708,0.30975785849161386,0.008298094743093025,0.044419998482664445,0.28013698630136985,0.16089253355447033,0.49892449396061994,0.1652919764560099,0.6097794339812669,0.060566090773455566,0.25764421394253717,0.08196768992969568,0.3039177489177489,0.7212563415607365,0.1533657281692154,0.38790380917094514,0.06320969518912962
1,0.3210257288900311,0.0667911661927196,0.12915566080699517,0.14808097718253968,0.3011728702125768,0.14267049657517794,0.40112819797283156,0.40254424778761067,0.32677996223481054,0.0063649402169068834,0.0485499962066611,0.08411611219830399,0.19714978961270307,1.0,0.18988150557620817,0.5323295397320978,0.13047332799965403,0.20438660684930055,0.07256885003407183,0.36100108225108224,0.5974462748674685,0.24970701729312564,0.2084017008062951,0.09919206757253031
2,0.3717981667095005,0.034534470806275905,0.20174879315056013,0.043929811507936505,0.6078630157196007,0.1719712180454017,0.7885326449863959,0.5701327433628319,0.16427857380873043,0.0028302771356437805,0.7038255822775207,0.03162644053055012,0.1925427685125464,0.3248741998591947,0.1364234820322181,1.0,0.6058555149523212,0.4504756753317,0.06432928349427428,0.5671428571428571,0.3765034486689848,0.47118765185079325,0.3873039397307645,0.20988615497612925
1,0.20868671292726806,0.0466448792496074,0.22729756808452498,0.07924107142857142,0.3006035524670751,0.10114993323278221,0.18301324536312627,0.44284660766961653,0.3821503943130067,0.005329487088958678,0.7700193460283742,0.17860404435746902,0.25412328388464017,0.03267072644511999,0.19354089219330856,0.4664115218048141,0.6481069042316259,0.258625261170681,0.10052852892781758,0.24303030303030307,0.612267001083053,0.27687580391596406,0.5638067008945112,0.22557473374954096
2,0.1324138324909335,0.04668732226985272,0.1424537753893797,0.03479972718253969,0.6854093886359639,0.12155476352876754,0.49222121450711104,0.7514749262536874,0.0991891591691658,0.0052542445475202955,0.03864464001213869,0.02549467275494673,0.07401947234251666,0.46990367488896173,0.21828531598513012,0.34545271427132634,0.6684325469760201,0.6399715761451739,0.08200508584439975,0.7853896103896103,0.583024568203842,0.7183793054166071,0.21694101871945518,0.48871098053617335
1,0.13492675404780263,0.0661545208890398,0.178249385189908,0.023964533730158732,0.2684380455567682,0.17577550843956846,0.12651364900286036,0.46939528023598825,0.11818282794624013,0.0025096281513602115,0.043130263257719445,0.1484779299847793,0.15654657698332256,0.13329461727882375,0.17390799256505574,0.37687581831000094,0.4018639046857093,0.39560066605152355,0.04303023251948742,0.4325108225108225,0.34167474206236104,0.37484636272688293,0.2664831771908467,0.3744399559309585
4,0.10417202090293842,0.007809515725139,0.6756079788687493,0.10475570436507936,0.028435624537783977,0.903951274341214,0.022962615984133468,0.31592920353982307,0.12179273575474839,0.30262897439785713,0.6949207192170549,0.3031746031746032,0.38152277404097173,0.036190859334192006,0.405359355638166,0.1258938463087924,0.8319026098990204,1.0,0.7064503797762892,0.18393939393939396,0.9454483269680215,0.0543804487637559,0.48469450766597866,0.10630921777451341
