Type,35343_at,35349_at,35330_at,35753_at,35741_at,35734_at,35299_at,35273_at,36147_at,36207_at,36107_at,35805_at,35806_at,35790_at,36096_at,35815_at,34841_at,33850_at,33835_at,33910_at,33885_at,33359_at,33366_at,34389_at,34396_at,34833_at,34796_at,34310_at,38054_at,38065_at,38378_at,37747_at,37755_at,37733_at,37725_at,38025_r_at,38023_at,38015_at,38743_f_at,38793_at,38825_at,38826_at
1,0.0740384178738477,0.14962242416485347,0.02954017649790989,0.26746640836500013,0.10067353150702672,0.15855263157894733,0.41513588688648084,0.2208757472935854,0.8372072217152468,0.11302235873990998,0.13596084057726388,0.24372450038033328,0.4603321690783376,0.17627250356171478,0.2677900061521635,0.81374321880651,0.16296666311815716,0.22623104447094905,0.12052610413266152,0.2348414179104478,0.384894776199124,0.2920104510451045,0.44008264462809915,0.29561789937398564,0.2732223159078134,0.3634336677814939,0.30001970249236526,0.5525052902055623,0.21659816124675021,0.11745665320051189,0.21876707994131692,0.25017122429547467,0.09654954099398544,0.34647779479326185,0.29415351506456244,0.3587504198857911,0.18627542018757548,0.35098893731143144,0.7296800294225819,0.43906901107836155,0.042081966441162154,0.3476046255506608
3,0.09073157440624859,0.1946115448611289,0.047871187490323576,0.25045326975138466,0.10896315005504822,0.42870813397129187,0.14237700643217246,0.16755534011956694,0.4431263084438241,0.29307807700550037,0.1983711705629167,0.470714335108222,0.6246346852947465,0.9220308250226653,0.16081071843598332,0.34277677315652,0.2782249809608818,0.09234963366842733,0.02514607432640219,0.3295242537313433,0.20393120393120392,0.03355335533553356,0.4180845892075838,0.23440760491537213,0.0,0.2172320433189998,0.09234311890454142,0.3901337666263604,0.12076803532265327,0.3854414975033248,0.2055058539251503,0.30658336535088454,0.10460412929548732,0.3717457886676876,0.7314562410329986,0.10320792744373528,0.4304485096109203,0.17038216560509553,0.2500919455682236,0.1955483280821221,0.014165973410350183,0.125
3,0.03919894646019709,0.38179956482785105,0.10140888682458585,0.2868017783076273,0.06424454374716664,0.2388755980861244,0.4449788491626587,0.1884526310120105,0.14615205682895843,0.07351953710979356,0.2188792303147945,0.17363944402185186,0.29510300092665187,0.32081336614428174,0.4796978604142456,0.40164757886276875,0.39044522875602905,0.13307207360708811,0.012159061339389206,0.14458955223880599,0.13462771071466723,0.16762926292629265,0.427037757251661,0.4024267717752531,0.2685848791455874,0.05643149121409992,0.06434095163038123,0.766305169286578,0.10432673454270819,0.15800567084033826,0.10459396484768288,0.335332342181314,0.04779993668882557,0.025213301246991903,0.18726685796269724,0.2421061471279812,0.19059336985792552,0.30338585316795175,0.13891661850470238,0.2231934139648338,0.027445101947919444,0.014179515418502205
1,0.08764361291494482,0.26039933444259566,0.14593590339061774,0.12102923279437695,0.09850398290266174,0.12380382775119618,0.2272700932954743,0.2751656164162222,0.18589296258521656,0.13479534252446604,0.06219934171660057,0.2966599820206071,0.6823009480362106,0.031213573371324955,0.4613780846264268,0.6991159332931486,0.19062865940041104,0.3012012267848015,0.07638445343363376,0.2680348258706468,0.26789338745860486,0.35286028602860287,0.19887376438178578,0.3521910503130072,0.2130761663856099,0.43430482560917344,0.23710718155846716,0.3629458887545345,0.2592409696300707,0.05731061651569519,0.3223254609786267,0.27304010824716435,0.25102880658436216,0.6338328593305621,0.20039454806312765,0.36017803157541156,0.37380443866654284,0.24329534026148172,0.22713182367467036,0.41152556154080694,0.04001789386114991,0.34030837004405284
2,0.034657826620044505,0.19921924996800208,0.09732156680600712,0.4746044755731068,0.20422900071238903,0.15095693779904307,0.37729616967027874,0.2183443744277481,0.3431030472202838,0.4674476748339167,0.15355726221622076,0.09166032777816197,0.171644450780526,0.4092734101800285,0.23945587531615278,0.5509342977697408,0.2809436851544011,0.29430056227636736,0.11584226338324698,0.2667910447761194,0.19717444717444718,0.26443894389438943,0.3524550315994166,0.4948604992657857,0.3876826869027543,0.5587407761320805,0.2394468525268446,0.264944830713422,0.2724579163701326,0.08930318922038492,0.4093145010499669,0.7270935302273525,0.14751503640392527,0.4481513891927368,0.38852223816355813,0.32431978501847497,0.14978178103816514,0.38660744217230975,0.7542689013818105,0.37015956906189657,0.007071214428102778,0.2654185022026432
1,1.0,0.3741200563163958,0.1665737730298808,0.23876139383553135,0.1604170714331973,0.3723983253588517,0.34102103494234226,0.4008455862551839,0.46608334675327,0.10796485463247375,0.40060342644948943,0.4368473826153101,0.44130016394611155,0.3950589301903898,0.1641431403376854,0.5681635523407675,0.3683516627496581,0.23751916851252347,0.08702954604593949,0.28082245024875624,0.30285225937399846,0.29565456545654567,0.33610841030627125,0.3938866991266713,0.38401138279932545,0.5173594521420609,0.23285883164220275,0.39904209492140263,0.2782530391715443,0.5819009861240058,0.5467882518769956,0.48335365751799947,0.1626217860785762,0.40300262524611685,0.4565817790530846,0.516249580114209,0.35523261212740276,0.4490026818638954,0.5297115536174014,0.5365382660839516,0.114901348318134,0.5416781387665198
1,0.0997411561691113,0.2808780238064764,0.13565567425298033,0.1289148846335345,0.03192798393886406,0.5827153110047847,0.3744567421915745,0.3103894005493617,0.29996242417735786,0.029902135866847628,0.5638028525613976,0.27743586197358405,0.47572884738755433,0.5337391529594612,0.4578918586369539,0.575848904962829,0.3665910561183128,0.340304992332595,0.0756511248314527,0.5199004975124378,0.2003258198910373,0.40147139713971397,0.44563279857397503,0.5209057887008269,0.15767284991568292,0.6977225672877847,0.21932568219879817,0.0,0.4200229481053289,0.45251298522068606,0.4243592325173317,0.27200441006965903,0.1870493475431747,0.44886239334937644,0.30803443328550933,0.4452468928451461,0.48179960999164273,0.5821320817968488,0.25382230862186733,0.4893790019310905,0.02143339245632485,0.2915748898678414
1,0.06373915807638164,0.2571995392294893,0.23457191515714507,0.046494299977646966,0.053186322129395745,0.40095693779904296,0.18212899113403258,0.19898206495395052,0.019673627140479905,0.0730837916994071,0.41765127858891044,0.37091141691445956,0.6316558557274217,0.3077969174977334,0.33568596623145797,0.6973076150291341,0.2810583293071398,0.30948628386437216,0.09089726302841057,0.41328513681592044,0.19447708578143363,0.3052461496149615,0.45582158483227997,0.5356673622381947,0.32131815626756605,0.7986940595636247,0.13310880701408725,0.4097925483675937,0.3225370728094,0.26223872732291176,0.18223398440871044,0.21749661727611377,0.17540712602440997,0.31945963684095385,0.31328909612625544,0.49286194155189794,0.12055436902219334,0.625335232986926,0.37674039825566125,0.5602703526781176,0.04333767599554223,0.3095401982378855
1,0.13715998365196858,0.27556636375271987,0.17584765443567116,0.23424732384571442,0.17455151868402302,0.7299641148325359,0.010140812423943905,0.20854203694727202,0.8855189936836831,0.03824558897064076,0.3153008692716685,0.8837563100753751,0.545299023451422,0.4590079005310192,0.38266457037391477,0.40245127586899737,0.3778753162950285,0.1982024194922474,0.12606155229106047,0.2802394278606965,0.39133105437453264,0.24903740374037403,0.35715443202074215,0.44470206352886626,0.3722948285553681,0.3337049424005946,0.28297704659639444,0.5518440145102781,0.3302929514458759,0.13231124382104234,0.13456836291459312,0.3126973255600287,0.15029369350357002,0.49119448698315465,0.32116212338593975,0.314410480349345,0.12118116816788932,0.47033188065705667,0.40566384700257446,0.31029576176440693,0.04329058688725297,0.2654185022026432
1,0.03297761227918805,0.22049788813515936,0.08670072766682149,0.7101122618781512,0.1947169872417589,0.2695275119617225,0.22225763458306777,0.23716809393009097,0.4161253958881314,0.07766269019215657,0.13458941682842435,0.6279994467879122,0.381602395038848,0.050705867115658575,0.3833139654111695,0.36392405063291144,0.4158470974557187,0.2155392741523258,0.08002744068317838,0.22695118159203984,0.40026439482961224,0.12623762376237624,0.4697982498784638,0.3196151170878739,0.36851812816188867,0.27873334395073524,0.2573514924637967,0.5797687424425635,0.11100782849922297,0.06821318344917573,0.14721111526623132,0.32604446820239547,0.1305617108086244,0.41049551520455047,0.17173601147776185,0.27015451797111184,0.30436902219333273,0.32115320147502513,0.16531813166605372,0.24453704644780971,0.032734778445745495,0.2474876101321586
3,0.05612824122428592,0.3687444003583771,0.09874593590339062,0.22247472865906662,0.05185868790881419,0.6391746411483253,0.1531552413513357,0.0884364733128669,0.17903984826524952,0.1378955639688549,0.3129378006582834,0.22446580457783,0.4759426901418489,0.37708846004403573,0.43024130152436935,0.38758288125376733,0.08871000761564728,0.18282501277900837,0.08490052752347835,0.24471393034825872,0.18641170815083857,0.21644664466446645,0.2637335926105979,0.266481180925883,0.2576587970770095,0.4786324786324786,0.12273421337799231,0.27329579806529625,0.21854439296451758,0.13622562918726322,0.27586802059661136,0.38514608355745616,0.07678238542436072,0.3826296215270182,0.37991391678622666,0.24118239838763858,0.3400501439316557,0.3964968152866242,0.13014238427993485,0.3578615712978961,0.027091933635750045,0.18688050660792951
4,0.12288270287452885,0.40483809036221685,0.2215203591887289,0.6415691826242454,0.39553785376594774,0.04617224880382774,0.20617720345367097,0.5291646469542737,0.3566840231180775,0.3810700764340309,0.35243480462486293,0.23670562201784104,0.422767125240573,0.2607822820878124,0.3623282521019891,0.9362065501306008,0.16995176756716915,0.3772789231555631,0.36945568093109077,0.45778917910447764,0.29735071039418864,0.3425467546754676,0.7680278723059472,0.5633356519050932,0.24044406970207977,0.2999946912990391,0.06143483400650182,0.22230199516324065,0.5871374417219793,0.2397561036810278,0.12303310991571498,0.10206638491221622,1.0,0.656639684970466,0.5411047345767576,0.7683070204904267,0.16951434673600152,0.8171304056319142,0.3425103767141281,0.6602296981400548,0.05296739864069441,0.4425936123348018
1,0.10228418327959676,0.35524126455906824,0.1644527016566032,0.16533790328589523,0.13172721973965415,0.3343301435406698,0.34832241988758184,0.29347767544568315,0.4003435503784422,0.08216301164368883,0.22622162207781246,0.2502938939215822,0.3721576733908332,0.26900660536199966,0.4117164536195228,0.8011854530841873,0.22177092460509182,0.36190151644232404,0.1740354363305183,0.5623445273631842,0.26589039632517897,0.5249587458745875,0.46143250688705234,0.4307906329700904,0.21423552557616637,0.6392206826989435,0.5099251305290119,0.3351345223700121,0.3181217411511815,0.14362783228364237,0.40891177401259965,0.33994286955214403,0.2307340578945517,0.6256836578429228,0.2699426111908178,0.6787873698354049,0.5442009471631536,0.7727120348642306,0.491724898859875,0.8584205711962598,0.06705489020389584,0.4424559471365639
1,0.08252577085509288,0.21733009087418406,0.35707539866852456,0.22167747063060375,0.11156984651253155,0.5298744019138756,0.21982383960132124,0.1805757526794851,0.6721366328484262,0.07915922565897564,0.27657397248712967,0.7127964871032432,0.9227671252405728,0.22127962699132236,0.2628170073142388,0.31439622262407074,0.29988044252642954,0.17183506559890954,0.06169422562865185,0.17479011194029853,0.336742869351565,0.21245874587458746,0.38618133203694693,0.34332251333178765,0.2426925238898257,0.15948664861708342,0.22851443207565755,0.573802146311971,0.3227897924503638,0.14099314982560912,0.3373126600120818,0.45746120308036686,0.10457774963947802,0.37951214176329023,0.23889167862266855,0.24962210278804164,0.2979617420373294,0.39184545759302714,0.24913308464246314,0.3426923467832097,0.049930151156037605,0.1925075715859031
3,0.04508423777303484,0.5741712530398054,0.07056819941167364,0.25512256910811415,0.07292273816462662,0.9016746411483254,0.19922350350582374,0.3340335002962244,0.17266985166496682,0.10365026073290948,0.10254029875938897,0.2537860452250882,0.2969563047972057,0.3789016966714156,0.21597511791646729,0.3908981314044605,0.28688880336071143,0.19189810870676435,0.03255032763229484,0.15407338308457713,0.1269629313107574,0.24202420242024206,0.22796143250688702,0.04328000618285799,0.1245432827431141,0.5849126718691936,0.10471874692148557,0.6928657799274486,0.022439761223511635,0.3006799989963115,0.4082213848056842,0.2991163155872576,0.12289402412859202,0.0715926493108729,0.5610473457675753,0.22732616728249916,0.44177732379979573,0.4389875963794837,0.2619135186255451,0.27451976826913305,0.020719207647271184,0.21751101321585903
1,0.19148994141955408,0.3156917957250736,0.3025236104660164,0.2193825596701686,0.10112687002137165,0.4849282296650718,0.3526684823549864,0.36010125491463346,0.23690661513410985,0.2893635259661404,0.20385686555827495,0.39786321831132004,0.6290541022168364,0.34134179510426105,0.28539202953038484,0.40566606389391197,0.3572639354062088,0.3022235474527177,0.17337307501241928,0.3778762437810946,0.3216002563828651,0.37087458745874585,0.1853832442067736,0.5302573614653374,0.3721191680719505,0.2318840579710145,0.44367549995074373,0.5053846735187425,0.21148567195828671,0.31084234562015406,0.5530305209561891,0.4917227669846149,0.19021490626428897,0.4352439291183549,0.38267575322812053,0.46808867987907293,0.48616398922834064,0.46186724773717736,0.5911837335154732,0.527289358674662,0.03235806557943147,0.659898127753304
2,0.00757458789337451,0.26219121976193527,0.1260876296640347,0.40476367881181236,0.25061524512661093,0.21255980861244017,0.20890073593324449,0.34081973393655407,0.26764721670513714,0.4437031216515465,0.16554139589838804,0.10625129659083052,0.13080048471024305,0.46069162025644345,0.18863216897942442,0.6602370906168374,0.13387161492666869,0.25668768103595163,0.08596503678470892,0.23041044776119407,0.05440123918384789,0.2918041804180418,0.3167233835683034,0.2895123270731896,0.48679033164699265,0.273185751446621,0.266156043739533,0.33944226118500603,0.22621312689721282,0.09427144756981909,0.5165549578574922,0.4892504552060538,0.06141183918961697,0.28910522861518273,0.19027977044476324,0.1769398723547195,0.2508125174110874,0.21371102916526988,0.4818473178164241,0.2624250431954467,0.002990158376367545,0.21930066079295155
1,0.10671631624358567,0.15122232177140665,0.130236878773804,0.2177433375555721,0.11375558577812314,0.23020334928229663,0.1541982963435128,0.23590240749717237,0.3131318553509761,0.1229944996071148,0.07485863785973501,0.6700781412073854,0.7192957445291894,0.20159305789405513,0.4972315264201243,0.5229053646775166,0.33836402794041776,0.23679502470608282,0.06176519291273389,0.2127643034825871,0.24505928853754944,0.19685093509350937,0.319964349376114,0.45335806476543783,0.14077431141090502,0.29335881509794554,0.15858043542508124,0.4814275997581621,0.5065866871940858,0.07853862946327754,0.11011707850300607,0.2602442243121795,0.11167387710597587,0.4409866549989061,0.19422525107604013,0.2752771246221028,0.43773795152753275,0.43689239021119675,0.6834970840119793,0.3783921130196158,0.03285250121646863,0.3723843612334802
1,0.5730529948685347,0.2500319979521311,0.1115652577798421,0.24559769515436006,0.23168836215271027,0.11136363636363633,0.09949585675378107,0.16917111003393115,0.8951813480773704,0.18198442745910423,0.12608658958561902,0.4426042459027729,0.19210207427471662,0.2871389716357985,0.23634561487456415,0.6430580671087,0.20352612658352232,0.2307036973930823,0.06181250443545525,0.20382462686567165,0.2949738275825232,0.1573844884488449,0.48488899692108245,0.2892031841718835,0.516441821247892,0.35117056856187295,0.3071741700325091,0.48067185610640867,0.7304033347373313,0.252026196271297,0.15761010269539455,0.18004443479277685,0.11578910344342444,0.4868737694158828,0.6518651362984218,0.6177359758145785,0.41090166217847524,0.48516594032852833,0.5800451846792414,0.23122268523223904,1.0,0.5982929515418501
1,0.04419417828436493,0.03321387431204404,0.13240439696547454,0.14885875369445895,0.35506120069943653,0.27081339712918656,0.23080489076896335,0.3993106048365379,0.4744394939789217,0.0883634545324666,0.2544518524770023,0.38351427978701325,0.6641955948392614,0.2585157363035876,0.23108209720418343,0.7072533654812136,0.7110885462302545,0.1920684954847504,0.10373051356657914,0.2164956467661692,0.41344407648755466,0.1903877887788779,0.2071382271917031,0.32869618981374144,0.18946739741427768,0.2795031055900621,0.7436828883853808,0.5578143893591294,0.19847206286037966,0.10516146839635661,0.047579322843252884,0.43868499741075456,0.12532095248144628,0.4489170859768104,0.39067431850789097,0.351444407121263,0.34566812145974557,0.3677505866577271,0.6848105921294594,0.4768777314767761,0.017650567423754884,0.15556167400881057
1,0.19426002452204713,0.49356841162165627,0.23666202198482741,0.18222064923130418,0.16168803833948575,0.3920454545454546,0.3709798922176508,0.35520008617439536,0.31195090092508093,0.1906636188299164,0.44174613891467635,0.30926284489316086,0.6399600826858649,0.31054915166429214,0.2800601544876615,0.572734579063693,0.23233456439316388,0.3583233941046175,0.19916968277624017,0.3621346393034826,0.4452782822348039,0.30153327832783283,0.39555987684329924,0.39991498570214085,0.3073707138842046,0.2540213409778627,0.16885035957048566,0.4151772218863362,0.3235247127855804,0.6417208240283041,0.19963754566636943,0.6678165143744884,0.15926277654672716,0.375628965215489,0.25,0.45990090695330876,0.291879468845761,0.5460945357023131,0.24804287290495458,0.6006707998780363,0.03561113814374735,0.3104694383259912
1,0.1970301076245402,0.7445283501855882,0.2224492955565877,0.22741723170156222,0.19525937439285015,0.5418062200956938,0.478878136408414,0.6171163892928313,0.4584787159804606,0.11026501892992358,0.2650012659296143,0.4302952769518013,0.8264309644308218,0.4748737210205931,0.38950030760817544,0.9972875226039783,0.3165161279756299,0.5413613903561084,0.1885837295673361,0.6421797263681592,0.476631770110031,0.7216034103410341,0.5565548533462972,0.8566349795192829,0.34728077571669475,0.6006264267133832,0.07938873017436704,0.6903529322853688,0.2901482912376,0.28178556194013005,0.20976325403446194,0.0840586004710756,0.31208891702718866,0.33039816232771824,0.4694045911047346,0.8817601612361439,0.348036029343486,0.9542406972846128,0.4045079598591919,0.6947860554934444,0.25869971275643944,0.6817868942731278
1,0.13925798101811906,0.3733841034173813,0.4903080972286732,0.15725976703176614,0.20995239945599375,0.669348086124402,0.36443182476676134,0.30791188668067,0.3094190062089574,0.19068504893206656,0.4382015359945987,0.22985962243275015,0.47359041984460754,0.7093964512368863,0.24699227561692524,0.6289431384368094,0.41703038888934385,0.4176392911910036,0.2170297826035531,0.365360696517413,0.2902467685076381,0.2976141364136414,0.294725328147788,0.5297163613880517,0.4512190837549184,0.31369113977809626,0.196655501920993,0.4748526299879081,0.1853422608240984,0.40806212832158184,0.5572447717400685,0.6150961361776056,0.19362667510815657,0.24742944651061038,0.45365853658536587,0.522505878401075,0.4121320456866933,0.5557743881997989,0.7556874901486891,0.5948775282040858,0.03931548132916856,0.8927588105726871
1,0.21575768584532945,0.32647510559324205,0.10219848273726582,0.32023197476591414,0.10670455281393691,0.479096889952153,0.2141449846439126,0.1383637636667205,0.1989281943922558,0.24744624616044,0.349628660646468,0.5330371343613857,0.46881459833202643,0.24792772956870868,0.3538006699022489,0.20740405866988146,0.10036686128876406,0.1408672686999489,0.08939512218200742,0.20775031094527366,0.3396004700352527,0.10884213421342134,0.35824825798087834,0.2263312466187495,0.2718345980888139,0.31188618145139885,0.23997635700916164,0.22614684099153567,0.0,0.23094873660703086,0.3821735753531053,0.41313499156407124,0.08508318384861593,0.33493765040472545,0.36881276901004306,0.27170809539805174,0.0,0.3927254441837077,0.37093469237639887,0.32259375952840735,0.016834356213407838,0.20732378854625552
1,0.16541483129739795,0.7130103673364906,0.10023223409196469,0.24108983433921963,0.10669645748332358,0.30424641148325354,0.7325143420061424,0.517261808585124,0.4746810528387639,0.03949567826273305,0.5279559456494219,0.5565659359657008,0.703008054743745,0.4074277943271596,0.267909631553763,0.8447357846092025,0.47796785050402485,0.34716306014653264,0.14571948998178505,0.3468983208955224,0.3649182779617562,0.40212458745874585,0.3996313401393616,0.633742947677564,0.2017109331084879,0.5200138026224983,0.14903088365678258,0.6534537484885127,0.26191340721267664,0.41793591448573514,0.23740758852803268,0.19732556002873228,0.2262846892476522,0.3772423977247867,0.5938486370157819,0.5897715821296607,0.6830949948927477,0.6615403955749246,0.49842379025902384,0.5958430734830775,0.050393194054215266,0.5461522577092511
2,0.006175922982607512,0.2488800716754128,0.06112401300510915,0.2603755308844349,0.12338902920795282,0.16471291866028706,0.2211276583415426,0.22895459686540637,0.2292304113657917,0.34852489463533104,0.09945987003122626,0.08965493396030705,0.18076840829709884,0.19019557052195313,0.07673115045457653,0.5329515772553748,0.1244380389298787,0.4150621911739649,0.01667731175927897,0.13440609452736318,0.0588078196773849,0.22002200220022003,0.245017015070491,0.22049617435659635,0.17917369308600334,0.495673408716887,0.29761846123534624,0.29700725513905685,0.29953087101131426,0.10255187815220937,0.4787849149958289,0.5557857107061124,0.0780134360381274,0.219590899146795,0.3498206599713056,0.17484044339939536,0.3589469774352308,0.20851491786791818,0.49177743918457417,0.08059762170952332,0.011215055957557016,0.28469162995594716
1,0.48106807138640395,0.36157685908101883,0.12032822418331011,0.3068201574646698,0.21789391878764322,0.4421052631578946,0.21759286086805354,0.2625087520870361,0.8927120797323169,0.0991213658118437,0.14726981179846402,0.5970195698776017,0.3507733979613657,0.3160859992228986,0.263688563811607,0.10759493670886074,0.14958605271993253,0.14644743567899132,0.16279894968419556,0.10688743781094528,0.17685076380728554,0.2156903190319032,0.23152649489547886,0.3497179071025582,0.4409078133783024,0.41514041514041505,0.38509752733720815,0.3199629685610641,0.3780192008830664,0.38647027827265207,0.30193021315766766,0.5968294271920885,0.10787520664063874,0.3780901334500109,0.4963414634146341,0.3768894860597917,0.46053486860432724,0.36230305062018103,0.44233699364262075,0.3109055798353491,0.2582445180429766,0.5447411894273129
1,0.0520775623268698,0.7778382183540254,0.1262269701192135,0.0795954101780791,0.1131808173045787,0.41324760765550234,0.23735295821985283,0.212015942263155,0.41327142269221817,0.23600971497964138,0.23105325343910882,0.38239056773390495,0.37707605673961075,0.3254112161637093,0.2997470777223323,0.5441028732167973,0.11946739602184789,0.3289955699437724,0.12046696472925982,0.2503109452736319,0.17041448563187694,0.22211908690869087,0.25749473343056234,0.4082618440374063,0.21681773468240584,0.3147794234750756,0.616127721406758,0.3767476571946795,0.19373720062163222,0.17375103505382283,0.6003077985214165,0.3046289026610761,0.1423446238261053,0.3105720848829578,0.2777080344332855,0.32196842458851194,0.48386572569412206,0.4038719409989943,0.23979404192717912,0.39190974692550057,0.08912790971448303,0.40033039647577096
4,0.1648608146768993,0.6879559708178677,0.20238427001083759,0.7042818468569156,0.23435982125510002,0.42517942583732055,0.2578663730660022,1.0,0.7227441086478071,0.7983713122365883,0.7477424255211411,0.6726367471129243,1.0,0.5272633078616759,0.5625811743796567,0.6574241510950372,0.3277103106037652,0.2882944283523599,0.7617628273365977,0.642723880597015,0.5070238222412136,0.7201595159515951,0.8357235456165938,0.9859339979905712,0.46799465992130396,0.8299092212135689,0.0608560732932716,0.34497808343409914,0.6355318005548214,0.21338418688680905,0.18821735753531055,0.4900522860531547,0.7181949280714712,0.47604462918398593,0.47012195121951217,0.7123782331205912,0.308013743151639,0.9680690579953067,0.1511585141596175,0.6384795202764508,0.06605032256039177,0.48850495594713655
1,0.08675355342627493,0.13771918597209779,0.07871187490323579,0.09036832824181008,0.15230555015866845,0.5769138755980862,0.2810453728921597,0.27290353853611243,0.3433535527045645,0.05336095435388242,0.4980589079247194,0.26322522647119834,0.4048043338798203,0.5020075119803133,0.5205413903889533,0.604882459312839,0.27725050566260223,0.32036973930822965,0.09627894873796514,0.3194962686567165,0.5568315350924047,0.21417766776677666,0.2414114406093016,0.5546023649431949,1.0,0.7920050963529224,0.26278199192197815,0.3951405683192261,0.2670258965011401,0.32509472310741977,0.1581566608175359,0.1736966072532282,0.15764482431149096,0.43661124480420044,0.4434720229555237,0.3295263688276789,0.32417123224069083,0.4300201139792156,0.5275574003047339,0.469356641935156,0.013349762200003137,0.21283039647577093
1,0.07362063484855366,0.3589210290541406,0.16318315528719618,0.21170801977001213,0.08442620296612911,0.3123803827751196,0.2875644665932665,0.422200678623364,0.16792814071250922,0.05501821558682764,0.012680394970039647,0.2653862111887144,0.5276926366811604,0.2772956870871648,0.139722469068289,0.6408981314044606,0.30279567955321535,0.3523385585278583,0.08883921179003146,0.28136660447761197,0.24627443649182781,0.3389370187018702,0.35352860152325394,0.38360769765824254,0.1655775716694772,0.3081966342835908,0.17606639739927102,0.5692261185006046,0.12800104573644536,0.15708980503349812,0.08204125075511319,0.3243990444849072,0.18518518518518517,0.06224021001968936,0.20642037302725966,0.3939368491770239,0.19827746308849475,0.42997820985584984,0.4054536857037777,0.47835145848155297,0.026683828030576527,0.1933851872246696
4,0.17454248217610463,0.5383335466530142,0.07663725034835114,0.5838735315301891,0.10829933294475745,0.41692583732057414,0.13374282899692877,0.33478752625626107,0.27254996689748956,0.4232302307307665,0.633513376656258,0.34278403983127026,0.4176348991375008,0.24349177567672575,0.5726980654863626,0.7732569821177416,0.5926693253191611,0.43942750042596695,0.41428334870957817,0.19387437810945277,0.3728501228501228,0.22400990099009901,0.6471803597472047,0.5154957879279698,0.18395165823496343,0.18739714391888307,0.03992217515515713,0.46672838573155984,0.5443784404002847,0.02443981632499435,0.007277852889566494,0.20077510315219751,0.33991066089831523,0.5132903084664187,0.24411764705882358,0.4140913671481357,0.46178846689571923,0.5640295005028495,0.5142121578311355,0.02449435918284375,0.030890455037749766,0.21248623348017623
1,0.18396984696426139,0.2536157685908102,0.06778139030809723,0.3995107170354916,0.0591282947995596,1.0,0.1919221185605841,0.23245543167986207,0.6150983234025802,0.0,0.43535319436239356,0.47171703201714954,0.22567538669898066,0.706449941717394,0.636919816802242,0.4349005424954792,0.22351515350033163,0.16484920770148237,0.11726160906488775,0.16759950248756222,0.21586903108642239,0.16907315731573158,0.3883892399935181,0.4098462014066002,0.2667228780213603,0.0,0.31256772731750565,0.38357769044740025,0.324948076280664,0.269716207060949,0.5410637747029888,0.9816080049446235,0.10263444831346066,0.6603587836359658,0.2235294117647059,0.3423748740342627,0.1484817531804253,0.4223097552799196,0.21263069405768928,0.21963614188433783,0.023065814877018944,0.3627477973568282
4,0.15583306843467598,1.0,0.2880941322186097,0.881615875617813,0.2871899488375105,0.2113038277511962,0.4770817639218868,0.6760919911671244,0.15035697031510006,1.0,0.4161532618786396,0.3281930710186017,0.7275643310285835,0.30669602383110994,0.6413288673183402,0.943138436809323,0.4481931262641565,0.7637587323223718,0.6108627256168239,0.5869092039800996,0.34422070291635504,0.6695544554455445,1.0,0.7638148234021177,0.38476672287802133,0.5897966767531985,0.04510639345877251,0.3799123337363966,0.5660193751724739,0.14320126464757985,0.1877283318470788,0.1331373302373753,0.45109211775878444,0.842758696127762,0.6412123385939743,0.8506886126973464,1.0,0.888032182366745,0.5356486103084118,0.6764915133651794,0.06904048093675932,0.6858480176211454
2,0.025230461831887745,0.16562140023038527,0.14732930794240595,0.24768397784566473,0.10192021242147528,0.3224282296650718,0.33256070000579474,0.02078957289815263,0.2540483475584662,0.26071862275876845,0.09705460376403073,0.06935896549339603,0.02658778245063796,0.34697578033933424,0.3027206234192357,0.42917420132610007,0.15076524971953126,0.2552819901175669,0.03564923237054385,0.11528296019900498,0.0,0.04462321232123213,0.2452600875060768,0.12133858876265552,0.3034359190556492,0.09391091999787654,0.26104570978228747,0.26611623337363965,0.04105967959797244,0.0,0.7554871558841296,0.5372767819855336,0.0,0.1481623277182236,0.1899569583931133,0.21086664427275784,0.3996657071222955,0.1299027824337915,0.46634792203015824,0.07256835044211811,0.005454488376838437,0.17015418502202642
1,0.09411016756732211,0.13528734161013697,0.11441399597460906,0.3287385440727218,0.13401010297260538,0.5921052631578947,0.11288172915338704,0.10125491463348953,0.3553420294522876,0.07070505036074005,0.42695586125411433,0.4992739091349146,0.6174353125668258,0.3522212148685403,0.4689657529564563,0.3086196503918023,0.30249678586928924,0.20148236496847843,0.09966172261254229,0.2178171641791045,0.09934836021792544,0.2370049504950495,0.3461756603467833,0.35420047917149705,0.16424255199550306,0.28863407124276685,0.4567284011427446,0.6150997581620314,0.2820728820205952,0.06285599578450807,0.3605269970946121,0.4902193341463008,0.11505047307516443,0.4741303872238022,0.20566714490674323,0.38377561303325497,0.2652985421116167,0.32676835400603416,0.2780433983082016,0.3428193922146559,0.05411323360906621,0.42841409691629956
