Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,113,100,200,0.95,0.96,0.95,0.951851851851852
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,113,100,200,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,113,100,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,113,100,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,521,100,200,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,521,100,200,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,521,100,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,521,100,200,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,44,200,100,0.9,0.9,0.9,0.9
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,44,200,100,0.825,0.76,0.825,0.7622222222222222
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,44,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,44,200,100,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,20,200,100,0.85,0.8711538461538462,0.85,0.8572222222222223
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,20,200,100,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,20,200,100,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,20,200,100,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,478,200,100,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,478,200,100,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,478,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,478,200,100,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,257,200,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,257,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,257,200,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,257,200,100,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,200,100,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,200,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,200,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,476,200,100,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,476,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,476,200,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,476,200,100,0.9,0.9125,0.9,0.8790476190476191
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,25,1000,20,0.875,0.9041428571428571,0.875,0.8816895368782159
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,25,1000,20,0.825,0.76,0.825,0.7622222222222222
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,25,1000,20,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,25,1000,20,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,36,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,36,1000,20,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,36,1000,20,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,36,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,431,1000,20,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,431,1000,20,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,431,1000,20,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,431,1000,20,0.85,0.765625,0.85,0.8049999999999999
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,262,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,262,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,262,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,262,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,253,1000,20,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,253,1000,20,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,253,1000,20,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,253,1000,20,0.95,0.96,0.95,0.951851851851852
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,485,1000,20,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,485,1000,20,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,485,1000,20,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,485,1000,20,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,74,50,500,0.85,0.8711538461538462,0.85,0.8572222222222223
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,74,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,74,50,500,0.9,0.9,0.9,0.9
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,74,50,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,20,50,500,0.725,0.8514912280701754,0.725,0.7500591016548463
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,20,50,500,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,20,50,500,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,20,50,500,0.9,0.9125,0.9,0.8866666666666667
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,18,50,500,0.875,0.8936666666666667,0.875,0.8778511530398321
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,18,50,500,0.725,0.6025641025641025,0.725,0.6250746268656717
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,18,50,500,0.875,0.8939393939393939,0.875,0.8492896174863388
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,18,50,500,0.8,0.8308823529411764,0.8,0.7646774193548388
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,111,50,500,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,111,50,500,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,111,50,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,111,50,500,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,122,50,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,122,50,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,122,50,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,122,50,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,514,50,500,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,514,50,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,514,50,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,514,50,500,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,13,500,50,0.8,0.8577056277056277,0.8,0.8114343434343434
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,13,500,50,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,13,500,50,0.875,0.8942528735632184,0.875,0.8585964912280701
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,13,500,50,0.85,0.8661538461538463,0.85,0.8555555555555557
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,34,500,50,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,34,500,50,0.85,0.765625,0.85,0.8049999999999999
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,34,500,50,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,34,500,50,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,625,500,50,0.875,0.8831481481481482,0.875,0.8780303030303029
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,625,500,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,625,500,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,625,500,50,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,246,500,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,246,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,246,500,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,246,500,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,246,500,50,0.9,0.9,0.9,0.9
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,246,500,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,246,500,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,246,500,50,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,506,500,50,0.85,0.8628205128205128,0.85,0.8522222222222222
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,506,500,50,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,506,500,50,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,506,500,50,0.85,0.840625,0.85,0.8299999999999998
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,32,200,200,0.85,0.8611538461538462,0.85,0.8527777777777779
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,32,200,200,0.85,0.7764705882352941,0.85,0.7989247311827957
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,32,200,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,32,200,200,0.875,0.8575862068965516,0.875,0.8608187134502924
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,9,200,200,0.925,0.9400000000000001,0.925,0.9270440251572328
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,9,200,200,0.725,0.5774774774774775,0.725,0.6386813186813186
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,9,200,200,0.925,0.9466666666666667,0.925,0.9292662473794551
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,9,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,16,200,200,0.825,0.8838095238095237,0.825,0.8353939393939394
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,16,200,200,0.7,0.48999999999999994,0.7,0.5764705882352941
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,16,200,200,0.825,0.8384482758620688,0.825,0.8223684210526315
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,16,200,200,0.75,0.775,0.75,0.7416666666666667
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,243,200,200,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,243,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,243,200,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,243,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,236,200,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,236,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,236,200,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,236,200,200,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,496,200,200,0.85,0.8628205128205128,0.85,0.8522222222222222
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,496,200,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,496,200,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,496,200,200,0.85,0.765625,0.85,0.8049999999999999
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,29,50,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,29,50,1000,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,29,50,1000,0.925,0.9466666666666667,0.925,0.9292662473794551
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,29,50,1000,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,11,50,1000,0.8,0.835,0.8,0.8100854700854703
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,11,50,1000,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,11,50,1000,0.85,0.7866666666666666,0.85,0.8164750957854408
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,11,50,1000,0.85,0.7866666666666666,0.85,0.8164750957854408
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,45,50,1000,0.925,0.9407407407407407,0.925,0.9275324675324675
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,45,50,1000,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,45,50,1000,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,45,50,1000,0.85,0.840625,0.85,0.8299999999999998
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,238,50,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,238,50,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,238,50,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,238,50,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,109,50,1000,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,109,50,1000,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,109,50,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,109,50,1000,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,493,50,1000,0.85,0.8628205128205128,0.85,0.8522222222222222
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,493,50,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,493,50,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,493,50,1000,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,54,100,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,54,100,500,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,54,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,54,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,16,100,500,0.875,0.9019999999999999,0.875,0.8828511530398322
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,16,100,500,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,16,100,500,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,16,100,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,43,100,500,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,43,100,500,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,43,100,500,0.825,0.7477272727272728,0.825,0.7803864168618266
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,43,100,500,0.85,0.8764705882352942,0.85,0.812258064516129
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,250,100,500,0.95,0.95,0.95,0.95
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,250,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,250,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,250,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,249,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,249,100,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,249,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,249,100,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,220,100,500,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,220,100,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,220,100,500,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,220,100,500,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,10,500,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,10,500,100,0.75,0.6157894736842106,0.75,0.6606060606060605
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,10,500,100,0.8,0.8516666666666666,0.8,0.8113553113553114
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,10,500,100,0.875,0.8881481481481481,0.875,0.8776334776334777
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,11,500,100,0.875,0.9238095238095239,0.875,0.8840998217468805
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,11,500,100,0.725,0.6608108108108108,0.725,0.6548717948717948
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,11,500,100,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,11,500,100,0.95,0.96,0.95,0.951851851851852
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,244,500,100,0.825,0.8618571428571429,0.825,0.8370926243567751
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,244,500,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,244,500,100,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,244,500,100,0.875,0.8846774193548388,0.875,0.8680589184826474
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,242,500,100,0.95,0.95,0.95,0.95
